frname,lastobs,newcount,oldcount
Alouette calandrelle,2015,0,1
Alouette lulu,2014,0,2
Bécasse des bois,2010,0,2
Bécassine des marais,2016,0,1
Bruant des roseaux,2012,0,4
Bruant jaune,2016,0,42
Bruant zizi,2013,0,1
Busard cendré,2017,0,3
Chevalier culblanc,2011,0,2
Cigogne blanche,2015,0,1
Étourneau sansonnet,2012,0,5
Faucon émerillon,2016,0,4
Fauvette grisette,2012,0,1
Gobemouche gris,2016,0,14
Goéland leucophée,2010,0,2
Grand Cormoran,2012,0,7
Grand-duc d'Europe,2014,0,3
Grimpereau des jardins,2015,0,1
Grive mauvis,2016,0,1
Guêpier d'Europe,2012,0,2
Hirondelle de rivage,2015,0,11
Locustelle tachetée,2015,0,3
Moineau cisalpin,2014,0,1
Perdrix bartavelle,2017,0,1
Pic épeichette,2011,0,2
Pie-grièche grise,2010,0,1
Pigeon biset domestique,2014,0,2
Pluvier guignard,2011,0,2
Pouillot siffleur,2012,0,5
Roselin cramoisi,2017,0,4
Tarier pâtre,2013,0,1
Torcol fourmilier,2007,0,1
Tourterelle turque,2015,0,1
Vanneau huppé,2008,0,1
