frname,lastobs,newcount,oldcount
Avocette élégante,2018,0,3
Bécassine sourde,2010,0,1
Bernache cravant,2018,0,6
Bernache nonnette,2016,0,3
Bruant ortolan,2018,0,1
Butor étoilé,2015,0,3
Canard carolin,2017,0,4
Chevalier arlequin,2018,0,12
Chevalier sylvain,2018,0,7
Cochevis huppé,2012,0,1
Crabier chevelu,2013,0,9
Engoulevent d'Europe,2013,0,1
Faucon kobez,2010,0,51
Fuligule milouinan,2016,0,1
Grand Gravelot,2015,0,4
Grèbe à cou noir,2018,0,5
Guifette noire,2013,0,3
Harle bièvre,2017,0,13
Huîtrier pie,2018,0,2
Hypolaïs bottée,2015,0,5
Ibis sacré,2016,0,6
Marouette de Baillon,2009,0,1
Mouette pygmée,2012,0,2
Mouette tridactyle,2014,0,2
Oie rieuse,2015,0,8
Perruche ondulée,2015,0,4
Petit Gravelot,2018,0,14
Pipit à gorge rousse,2018,0,2
Pipit maritime,2011,0,2
Pouillot à grands sourcils,2017,0,1
Rousserolle turdoïde,2018,0,5
Sizerin flammé,2018,0,1
Tournepierre à collier,2008,0,1
