frname,lastobs,newcount,oldcount
Autour des palombes,2009,0,1
Bécasse des bois,2018,0,2
Bondrée apivore,2009,0,1
Caille des blés,2017,0,1
Chevalier culblanc,2018,0,1
Choucas des tours,2018,0,4
Chouette hulotte,2018,0,4
Fauvette des jardins,2018,0,3
Foulque macroule,2009,0,2
Grand Cormoran,2018,0,2
Grosbec casse-noyaux,2018,0,7
Hypolaïs polyglotte,2018,0,2
Loriot d'Europe,2009,0,1
Martin-pêcheur d'Europe,2009,0,1
Mésange à longue queue,2018,0,3
Mésange huppée,2018,0,2
Mésange nonnette,2009,0,2
Pic épeichette,2009,0,1
Pic mar,2019,0,5
Pic noir,2018,0,2
Pinson du Nord,2019,0,2
Pipit des arbres,2009,0,1
Pouillot fitis,2009,0,1
Pouillot siffleur,2009,0,1
Râle d'eau,2009,0,1
Roitelet à triple bandeau,2017,0,3
Sizerin cabaret,2018,0,2
Sizerin flammé,2018,0,2
Tarier pâtre,2018,0,3
Tarin des aulnes,2019,0,3
