frname,lastobs,newcount,oldcount
Aigle criard,2018,0,1
Alouette lulu,2012,0,2
Autour des palombes,2018,0,20
Bergeronnette printanière,2012,0,3
Bondrée apivore,2017,0,5
Bruant des roseaux,2017,0,9
Bruant proyer,2018,0,2
Busard des roseaux,2012,0,1
Busard Saint-Martin,2011,0,1
Caille des blés,2012,0,8
Chevalier guignette,2013,0,1
Chouette de Tengmalm,2009,0,1
Cincle plongeur,2009,0,1
Corbeau freux,2012,0,5
Courlis cendré,2012,0,4
Cygne tuberculé,2012,0,1
Effraie des clochers,2018,0,4
Faisan de Colchide,2015,0,4
Faucon hobereau,2012,0,7
Faucon pèlerin,2013,0,3
Gobemouche gris,2017,0,8
Goéland leucophée,2017,0,1
Grand-duc d'Europe,2019,0,7
Guêpier d'Europe,2012,0,1
Hibou moyen-duc,2018,0,7
Hypolaïs ictérine,2012,0,2
Locustelle tachetée,2012,0,9
Mésange boréale,2017,0,16
Pie-grièche grise,2012,0,4
Pipit farlouse,2012,0,1
Râle d'eau,2012,0,5
Serin cini,2017,0,8
Traquet motteux,2012,0,2
