frname,lastobs,newcount,oldcount
Bécasse des bois,2011,0,3
Bécassine des marais,2010,0,1
Bruant des roseaux,2011,0,4
Bruant proyer,2017,0,8
Busard des roseaux,2017,0,4
Chevalier culblanc,2009,0,1
Chevalier sylvain,2014,0,1
Cigogne noire,2017,0,3
Courlis cendré,2009,0,3
Épervier d'Europe,2018,0,8
Faisan vénéré,2016,0,1
Faucon émerillon,2017,0,1
Grand Corbeau,2018,0,2
Grive mauvis,2011,0,2
Hibou moyen-duc,2012,0,2
Hirondelle de rivage,2007,0,1
Martin-pêcheur d'Europe,2018,0,3
Mésange boréale,2018,0,6
Mésange noire,2011,0,2
Milan royal,2012,0,1
Moineau friquet,2016,0,10
Mouette rieuse,2014,0,2
Oie à tête barrée,2008,0,2
Ouette d'Egypte,2012,0,1
Perdrix rouge,2016,0,1
Pic mar,2012,0,4
Pic noir,2012,0,2
Pie-grièche grise,2009,0,3
Pinson du Nord,2011,0,3
Pipit farlouse,2013,0,4
Pluvier doré,2014,0,2
Roitelet huppé,2016,0,3
Rossignol philomèle,2010,0,2
Rousserolle verderolle,2010,0,4
Serin cini,2015,0,1
Tarier des prés,2012,0,8
Torcol fourmilier,2018,0,1
Traquet motteux,2010,0,6
