frname,lastobs,newcount,oldcount
Avocette élégante,2018,0,1
Bécasseau de Temminck,2014,0,2
Bécasseau minute,2018,0,2
Bécasseau variable,2016,0,3
Bécasse des bois,2015,0,1
Bécassine des marais,2015,0,1
Bondrée apivore,2015,0,1
Chevalier arlequin,2018,0,4
Courlis cendré,2014,0,1
Crabier chevelu,2008,0,1
Eider à duvet,2018,0,1
Engoulevent d'Europe,2011,0,2
Faucon d'Eléonore,2016,0,1
Fauvette pitchou,2013,0,1
Foulque macroule,2018,0,3
Guêpier d'Europe,2015,0,4
Héron pourpré,2012,0,1
Huîtrier pie,2018,0,1
Macreuse noire,2009,0,1
Martinet à ventre blanc,2010,0,1
Moineau friquet,2018,0,1
Pie-grièche écorcheur,2011,0,1
Pouillot siffleur,2015,0,1
Rousserolle effarvatte,2014,0,1
Sarcelle d'hiver,2014,0,2
Sterne caspienne,2018,0,2
