frname,lastobs,newcount,oldcount
Bec-croisé des sapins,2012,0,2
Bruant proyer,2018,0,3
Caille des blés,2011,0,1
Canard souchet,2011,0,2
Circaète Jean-le-Blanc,2010,0,2
Engoulevent d'Europe,2018,0,5
Faucon pèlerin,2017,0,4
Fauvette grisette,2011,0,5
Guêpier d'Europe,2018,0,4
Hibou des marais,2010,0,1
Hypolaïs polyglotte,2012,0,16
Loriot d'Europe,2018,0,35
Mésange huppée,2010,0,9
Moineau friquet,2017,0,7
Perdrix rouge,2017,0,3
Pic épeichette,2015,0,13
Pic mar,2011,0,4
Pie-grièche écorcheur,2012,0,4
Pipit des arbres,2012,0,11
Rossignol philomèle,2012,0,9
Rougequeue à front blanc,2017,0,3
Rousserolle effarvatte,2010,0,3
Serin cini,2012,0,16
