frname,lastobs,newcount,oldcount
Barge à queue noire,2012,0,1
Bécasse des bois,2017,0,8
Bec-croisé des sapins,2011,0,3
Bouvreuil pivoine,2018,0,13
Chevalier gambette,2013,0,1
Chevalier guignette,2009,0,1
Chevalier sylvain,2013,0,1
Combattant varié,2017,0,1
Faisan de Colchide,2013,0,4
Faucon kobez,2015,0,2
Foulque macroule,2018,0,6
Hypolaïs ictérine,2018,0,17
Jaseur boréal,2013,0,3
Locustelle tachetée,2013,0,5
Mouette rieuse,2007,0,1
Pic cendré,2017,0,15
Pie-grièche grise,2015,0,7
Pluvier doré,2013,0,1
Râle des genêts,2014,0,1
Rousserolle effarvatte,2011,0,6
Rousserolle verderolle,2011,0,6
Serin cini,2018,0,17
Sizerin flammé,2010,0,1
