frname,lastobs,newcount,oldcount
Autour des palombes,2009,0,2
Bécasse des bois,2011,0,2
Bihoreau gris,2009,0,1
Bondrée apivore,2009,0,1
Bouscarle de Cetti,2009,0,1
Caille des blés,2009,0,2
Chevalier guignette,2013,0,3
Chevêche d'Athéna,2017,0,2
Cochevis huppé,2009,0,1
Courlis cendré,2016,0,1
Faucon pèlerin,2009,0,1
Grèbe huppé,2016,0,1
Grimpereau des bois,2017,0,1
Hypolaïs ictérine,2007,0,1
Hypolaïs polyglotte,2010,0,5
Moineau friquet,2017,0,5
Oie cendrée,2016,0,1
Pie-grièche à tête rousse,2018,0,1
Pouillot siffleur,2009,0,1
