frname,lastobs,newcount,oldcount
Bergeronnette flavéole (M.f.flavissima),2015,0,3
Bihoreau gris,2018,0,5
Chevalier culblanc,2018,0,5
Chevalier guignette,2016,0,3
Chouette de Tengmalm,2009,0,1
Effraie des clochers,2018,0,2
Engoulevent d'Europe,2009,0,1
Étourneau roselin,2018,0,1
Fauvette pitchou,2016,0,3
Foulque macroule,2018,0,5
Grand-duc d'Europe,2009,0,1
Grand Tétras,2018,0,3
Héron garde-boeufs,2015,0,2
Héron pourpré,2018,0,4
Martin-pêcheur d'Europe,2009,0,1
Pigeon colombin,2016,0,3
Pluvier doré,2018,0,2
Râle d'eau,2018,0,3
Rousserolle effarvatte,2017,0,1
Sizerin cabaret,2017,0,1
Sizerin flammé,2017,0,1
Tourterelle des bois,2014,0,2
Venturon montagnard,2018,0,2
