frname,lastobs,newcount,oldcount
Bruant proyer,2015,0,1
Canard siffleur,2013,0,1
Canard souchet,2014,0,1
Cassenoix moucheté,2012,0,1
Chevalier aboyeur,2014,0,1
Chevalier gambette,2017,0,1
Chevalier guignette,2009,0,1
Cincle plongeur,2016,0,1
Effraie des clochers,2013,0,2
Faucon hobereau,2018,0,3
Fuligule milouin,2017,0,2
Fuligule nyroca,2014,0,2
Grand-duc d'Europe,2009,0,1
Héron pourpré,2017,0,1
Hypolaïs polyglotte,2013,0,1
Loriot d'Europe,2018,0,3
Moineau soulcie,2017,0,1
Phragmite des joncs,2014,0,1
Tadorne de Belon,2018,0,3
Torcol fourmilier,2012,0,1
Vanneau huppé,2018,0,12
