frname,lastobs,newcount,oldcount
Alouette calandrelle,2014,0,4
Bécasseau falcinelle,2016,0,1
Bécasseau tacheté,2011,0,3
Bec-croisé des sapins,2015,0,7
Bernache du Canada,2013,0,3
Blongios nain,2010,0,1
Bruant fou,2015,0,5
Buse pattue,2011,0,2
Calopsitte élégante,2013,0,2
Canard carolin,2018,0,2
Cygne noir,2012,0,9
Élanion blanc,2017,0,6
Fauvette babillarde,2017,0,6
Fauvette mélanocéphale,2016,0,2
Fauvette passerinette,2014,0,1
Fuligule nyroca,2012,0,3
Gobemouche nain,2014,0,1
Goéland pontique,2015,0,2
Goéland railleur,2016,0,1
Guifette leucoptère,2016,0,9
Harle couronné,2010,0,1
Harle piette,2015,0,18
Hibou moyen-duc,2017,0,35
Macreuse brune,2017,0,48
Mésange boréale,2012,0,4
Monticole de roche,2013,0,1
Mouette tridactyle,2017,0,1
Oie à bec court,2014,0,1
Oie à tête barrée,2012,0,5
Oie des moissons,2010,0,3
Perruche ondulée,2015,0,1
Pipit rousseline,2014,0,4
Plongeon arctique,2013,0,9
Rousserolle verderolle,2018,0,2
Sterne arctique,2014,0,2
Sterne voyageuse,2011,0,1
Talève sultane,2016,0,1
Tourterelle rieuse,2013,0,1
