frname,lastobs,newcount,oldcount
Aigle botté,2017,0,1
Bécasseau de Temminck,2018,0,13
Bécasseau maubèche,2017,0,4
Bec-croisé des sapins,2017,0,2
Bergeronnette citrine,2010,0,2
Bergeronnette flavéole (M.f.flavissima),2017,0,4
Bernache cravant,2011,0,3
Bruant des neiges,2012,0,8
Canard des Bahamas,2011,0,5
Canard mandarin,2010,0,2
Eider à duvet,2012,0,4
Érismature rousse,2011,0,1
Goéland railleur,2018,0,2
Ibis sacré,2009,0,2
Labbe à longue queue,2017,0,13
Labbe parasite,2018,0,2
Moineau friquet,2017,0,19
Oie à tête barrée,2015,0,8
Pie-grièche à tête rousse,2016,0,6
Râle des genêts,2013,0,4
Sarcelle à ailes vertes,2016,0,6
Sterne caugek,2007,0,1
Sterne naine,2018,0,4
