frname,lastobs,newcount,oldcount
Alouette calandre,2011,0,4
Alouette calandrelle,2013,0,17
Chevêche d'Athéna,2017,0,2
Chouette de Tengmalm,2018,0,2
Cigogne noire,2015,0,3
Effraie des clochers,2009,0,1
Faucon hobereau,2018,0,4
Grand-duc d'Europe,2018,0,7
Grosbec casse-noyaux,2016,0,2
Héron pourpré,2014,0,2
Hirondelle rousseline,2014,0,1
Lagopède alpin,2013,0,4
Martin-pêcheur d'Europe,2009,0,1
Petit Gravelot,2017,0,1
Pipit à gorge rousse,2014,0,6
Pluvier guignard,2009,0,1
Pouillot siffleur,2017,0,2
Rousserolle effarvatte,2015,0,1
Traquet oreillard,2012,0,4
