frname,lastobs,newcount,oldcount
Aigle criard,2009,0,1
Avocette élégante,2016,0,4
Bécasseau cocorli,2012,0,1
Bruant fou,2011,0,1
Calopsitte élégante,2013,0,1
Corneille mantelée,2012,0,4
Cygne de Bewick,2018,0,1
Fauvette pitchou,2015,0,2
Grive litorne,2017,0,12
Grosbec casse-noyaux,2012,0,5
Guifette leucoptère,2018,0,6
Hibou des marais,2009,0,4
Hirondelle de rochers,2012,0,1
Locustelle tachetée,2016,0,1
Monticole de roche,2011,0,1
Oie des moissons,2010,0,3
Pie-grièche grise,2014,0,1
Pipit de Richard,2018,0,1
Pouillot siffleur,2015,0,1
Sittelle torchepot,2010,0,1
Tadorne casarca,2015,0,4
Torcol fourmilier,2013,0,1
