frname,lastobs,newcount,oldcount
Autour des palombes,2018,0,2
Canard chipeau,2017,0,2
Canard souchet,2017,0,1
Fuligule milouin,2017,0,2
Fuligule morillon,2017,0,2
Garrot à oeil d'or,2017,0,1
Goéland argenté,2012,0,2
Goéland cendré,2017,0,1
Grèbe à cou noir,2017,0,1
Nette rousse,2017,0,1
Perdrix rouge,2018,0,3
Petit-duc scops,2014,0,1
Pipit des arbres,2018,0,7
Pluvier doré,2018,0,5
Pouillot siffleur,2017,0,1
Rougequeue à front blanc,2014,0,1
Sterne pierregarin,2017,0,1
Tarier des prés,2018,0,1
Traquet motteux,2012,0,2
