frname,lastobs,newcount,oldcount
Bécassine des marais,2017,0,7
Bec-croisé des sapins,2010,0,1
Bouvreuil pivoine,2010,0,1
Bruant fou,2018,0,4
Bruant jaune,2014,0,2
Chevalier guignette,2017,0,2
Corbeau freux,2014,0,2
Corneille mantelée,2009,0,1
Effraie des clochers,2018,0,16
Faucon d'Eléonore,2016,0,3
Fauvette des jardins,2016,0,1
Fauvette grisette,2018,0,1
Héron pourpré,2015,0,5
Hibou des marais,2018,0,2
Hibou moyen-duc,2018,0,2
Hirondelle de rivage,2016,0,2
Hirondelle de rochers,2018,0,4
Perruche à collier,2016,0,1
Perruche ondulée,2015,0,1
Petit Gravelot,2009,0,1
Pipit à gorge rousse,2017,0,1
Pipit spioncelle,2017,0,2
Pluvier doré,2019,0,2
Pouillot à grands sourcils,2016,0,2
Torcol fourmilier,2017,0,2
Vanneau huppé,2016,0,6
