frname,lastobs,newcount,oldcount
Aigle botté,2016,0,1
Aigrette garzette,2017,0,1
Bec-croisé des sapins,2016,0,5
Bergeronnette printanière,2014,0,1
Bruant des roseaux,2016,0,1
Bruant jaune,2010,0,1
Bruant ortolan,2009,0,3
Caille des blés,2017,0,1
Chevalier guignette,2016,0,3
Chevêche d'Athéna,2017,0,1
Cigogne noire,2016,0,1
Corneille mantelée,2016,0,1
Crave à bec rouge,2012,0,3
Faisan de Colchide,2017,0,8
Fauvette pitchou,2017,0,3
Gallinule poule-d'eau,2014,0,3
Grèbe castagneux,2014,0,1
Grive litorne,2017,0,6
Grive mauvis,2009,0,3
Hibou moyen-duc,2015,0,1
Hirondelle rousseline,2009,0,1
Moineau soulcie,2009,0,2
Pinson du Nord,2011,0,2
Pipit des arbres,2017,0,1
Tarier des prés,2017,0,1
Tichodrome échelette,2018,0,2
Venturon montagnard,2016,0,4
