frname,lastobs,newcount,oldcount
Bruant des roseaux,2009,0,1
Busard des roseaux,2015,0,1
Cisticole des joncs,2017,0,1
Échasse blanche,2009,0,1
Faucon émerillon,2007,0,1
Faucon hobereau,2017,0,1
Faucon pèlerin,2007,0,1
Huppe fasciée,2011,0,2
Locustelle tachetée,2017,0,5
Mésange boréale,2010,0,2
Milan noir,2016,0,3
Mouette mélanocéphale,2016,0,1
Oedicnème criard,2009,0,1
Perdrix grise,2009,0,1
Perdrix rouge,2012,0,3
Pipit spioncelle,2016,0,1
Pluvier doré,2009,0,1
Rousserolle effarvatte,2011,0,1
Tarin des aulnes,2015,0,2
Torcol fourmilier,2010,0,2
