frname,lastobs,newcount,oldcount
Autour des palombes,2016,0,1
Bécasse des bois,2017,0,3
Bergeronnette des ruisseaux,2017,0,5
Bruant des roseaux,2014,0,1
Cassenoix moucheté,2017,0,1
Chouette de Tengmalm,2014,0,2
Cigogne blanche,2015,0,2
Cincle plongeur,2018,0,11
Corbeau freux,2016,0,1
Effraie des clochers,2013,0,1
Gobemouche gris,2017,0,3
Grive mauvis,2010,0,1
Martin-pêcheur d'Europe,2008,0,1
Perdrix rouge,2014,0,1
Pigeon colombin,2014,0,4
Pipit farlouse,2017,0,4
Roitelet à triple bandeau,2017,0,8
Rollier d'Europe,2014,0,1
Traquet motteux,2017,0,8
