frname,lastobs,newcount,oldcount
Aigrette garzette,2017,0,1
Bouscarle de Cetti,2009,0,1
Bruant ortolan,2012,0,1
Chevêche d'Athéna,2010,0,1
Engoulevent d'Europe,2018,0,1
Faucon émerillon,2012,0,3
Fauvette des jardins,2009,0,1
Fauvette pitchou,2018,0,3
Grand-duc d'Europe,2009,0,1
Grive mauvis,2012,0,1
Grosbec casse-noyaux,2018,0,4
Guifette noire,2015,0,1
Hirondelle de rivage,2012,0,3
Hypolaïs polyglotte,2018,0,7
Martin-pêcheur d'Europe,2017,0,3
Moineau soulcie,2012,0,1
Monticole de roche,2019,0,2
Niverolle alpine,2018,0,4
Outarde canepetière,2017,0,2
Perdrix rouge,2016,0,2
Pigeon colombin,2012,0,1
Pouillot siffleur,2009,0,1
Tourterelle des bois,2009,0,1
Vanneau huppé,2012,0,1
Vautour moine,2018,0,4
