frname,lastobs,newcount,oldcount
Accenteur alpin,2010,0,1
Aigle royal,2013,0,1
Bécasse des bois,2013,0,8
Busard cendré,2012,0,2
Caille des blés,2013,0,2
Cigogne noire,2010,0,1
Faisan de Colchide,2017,0,10
Faucon hobereau,2018,0,9
Gobemouche noir,2013,0,3
Goéland leucophée,2009,0,2
Moineau friquet,2016,0,4
Moineau soulcie,2012,0,5
Perdrix grise,2010,0,1
Perdrix rouge,2010,0,1
Pigeon colombin,2018,0,1
Pouillot fitis,2009,0,1
Pouillot siffleur,2009,0,3
Tichodrome échelette,2012,0,1
Torcol fourmilier (J.t.tschusii),2016,0,1
Vanneau huppé,2016,0,1
