frname,lastobs,newcount,oldcount
Avocette élégante,2016,0,2
Bécassine sourde,2014,0,2
Bec-croisé des sapins,2014,0,2
Bernache nonnette,2017,0,2
Blongios nain,2013,0,2
Bruant proyer,2014,0,12
Butor étoilé,2015,0,10
Caille des blés,2018,0,4
Canard à collier noir,2014,0,1
Cochevis huppé,2016,0,11
Courlis corlieu,2014,0,2
Cygne noir,2016,0,9
Faucon émerillon,2014,0,3
Fuligule nyroca,2013,0,5
Garrot à oeil d'or,2019,0,9
Goéland pontique,2017,0,9
Gorgebleue à miroir,2018,0,76
Harle bièvre,2012,0,6
Harle piette,2010,0,1
Macreuse brune,2016,0,21
Moineau friquet,2013,0,3
Pie-grièche grise (L.e.excubitor),2014,0,6
Plongeon catmarin,2008,0,2
Pouillot ibérique,2013,0,2
Tadorne casarca,2018,0,40
