frname,lastobs,newcount,oldcount
Bec-croisé des sapins,2009,0,1
Canard carolin,2016,0,1
Canard chipeau,2016,0,2
Canard siffleur,2016,0,1
Chevalier guignette,2018,0,2
Cygne chanteur,2015,0,2
Engoulevent d'Europe,2017,0,2
Faucon émerillon,2015,0,1
Gobemouche noir,2018,0,1
Goéland cendré,2015,0,2
Goéland marin,2019,0,6
Hibou moyen-duc,2009,0,1
Loriot d'Europe,2016,0,1
Milan noir,2016,0,1
Mouette pygmée,2016,0,2
Pipit spioncelle,2017,0,3
Pouillot siffleur,2010,0,2
Rousserolle effarvatte,2009,0,1
Rousserolle verderolle,2009,0,1
