frname,lastobs,newcount,oldcount
Accenteur alpin,2013,0,1
Aigle royal,2013,0,1
Astrild ondulé,2011,0,1
Autour des palombes,2015,0,5
Bécasseau cocorli,2016,0,10
Bécasseau semipalmé,2016,0,1
Bécassine sourde,2016,0,3
Bec-croisé des sapins,2014,0,3
Bernache du Canada,2011,0,1
Bernache nonnette,2016,0,46
Blongios nain,2018,0,2
Bruant fou,2012,0,3
Bruant lapon,2013,0,2
Bruant ortolan,2011,0,2
Busard cendré,2013,0,6
Busard pâle,2013,0,2
Butor étoilé,2013,0,4
Calopsitte élégante,2014,0,2
Canard carolin,2019,0,5
Canard mandarin,2017,0,9
Chevalier arlequin,2013,0,3
Chevalier sylvain,2018,0,2
Chevêche d'Athéna,2016,0,17
Choucas des tours,2011,0,3
Cochevis huppé,2018,0,87
Cygne noir,2011,0,1
Eider à duvet,2016,0,7
Engoulevent d'Europe,2018,0,13
Faucon d'Eléonore,2015,0,2
Faucon émerillon,2018,0,8
Fauvette passerinette,2016,0,1
Fuligule milouinan,2010,0,3
Fulmar boréal,2016,0,5
Goéland à bec cerclé,2016,0,11
Gravelot à collier interrompu,2016,0,3
Grèbe esclavon,2016,0,1
Guifette moustac,2012,0,2
Harle bièvre,2014,0,23
Macreuse brune,2014,0,2
Merle à plastron,2016,0,9
Océanite tempête,2012,0,6
Perruche à collier,2013,0,1
Perruche ondulée,2018,0,1
Petit-duc scops,2017,0,2
Phragmite aquatique,2011,0,10
Pipit rousseline,2011,0,3
Pouillot ibérique,2009,0,1
Pouillot siffleur,2015,0,2
Puffin cendré,2014,0,6
Puffin des Anglais,2010,0,1
Rousserolle turdoïde,2018,0,3
Sarcelle d'été,2017,0,7
Sizerin cabaret,2012,0,1
Sizerin flammé,2012,0,1
Sterne hansel,2016,0,3
Tourterelle rieuse,2016,0,1
