frname,lastobs,newcount,oldcount
Accenteur alpin,2018,0,2
Avocette élégante,2016,0,12
Bécasseau de Temminck,2011,0,1
Bécassine sourde,2011,0,2
Bernache du Canada,2012,0,3
Blongios nain,2010,0,2
Bouscarle de Cetti,2010,0,1
Cassenoix moucheté,2012,0,1
Chevalier arlequin,2018,0,11
Chevalier gambette,2013,0,4
Cigogne noire,2017,0,14
Cisticole des joncs,2017,0,1
Combattant varié,2018,0,14
Courlis cendré,2011,0,3
Échasse blanche,2007,0,1
Faucon émerillon,2013,0,6
Fuligule à bec cerclé,2015,0,20
Garrot à oeil d'or,2007,0,1
Gobemouche à collier,2013,0,1
Gorgebleue à miroir,2009,0,1
Grand Gravelot,2011,0,4
Grimpereau des bois,2018,0,2
Guifette leucoptère,2010,0,3
Guifette moustac,2018,0,13
Harle huppé,2018,0,11
Marouette ponctuée,2010,0,3
Mésange boréale,2011,0,5
Moineau soulcie,2017,0,3
Mouette pygmée,2018,0,17
Phalarope à bec large,2011,0,8
Phragmite des joncs,2015,0,3
Pie-grièche grise,2012,0,11
Pipit rousseline,2010,0,1
Pipit spioncelle,2018,0,8
Plongeon catmarin,2011,0,5
Pluvier doré,2013,0,2
Rémiz penduline,2014,0,16
Sizerin cabaret,2009,0,1
Sizerin flammé,2017,0,3
Sterne pierregarin,2018,0,4
Torcol fourmilier,2017,0,13
Vautour moine,2013,0,1
