frname,lastobs,newcount,oldcount
Bécasseau de Temminck,2015,0,2
Bécassine sourde,2013,0,2
Bernache du Canada,2017,0,15
Bihoreau gris,2018,0,1
Bruant des neiges,2010,0,1
Calopsitte élégante,2014,0,1
Canard des Bahamas,2012,0,4
Chouette hulotte,2017,0,2
Dendrocygne à ventre noir,2012,0,6
Érismature rousse,2010,0,1
Faisan vénéré,2012,0,1
Fauvette pitchou,2015,0,1
Flamant rose,2015,0,14
Fuligule milouinan,2012,0,3
Goéland à ailes blanches,2012,0,17
Grand Corbeau,2012,0,1
Grand Labbe,2013,0,3
Grèbe à cou noir,2015,0,2
Grèbe huppé,2018,0,29
Grive litorne,2014,0,9
Grive mauvis,2018,0,13
Guifette moustac,2016,0,6
Guillemot de Troïl,2017,0,3
Harle huppé,2017,0,15
Labbe parasite,2007,0,1
Macareux moine,2014,0,3
Macreuse brune,2014,0,1
Oedicnème criard,2014,0,1
Pigeon biset (origine naturelle),2011,0,1
Pingouin torda,2013,0,3
Pipit rousseline,2018,0,3
Râle d'eau,2019,0,7
Râle des genêts,2013,0,1
Sterne hansel,2014,0,1
Tadorne casarca,2013,0,2
Tarin des aulnes,2016,0,1
Torcol fourmilier,2018,0,5
