frname,lastobs,newcount,oldcount
Accenteur alpin,2017,0,1
Bécassine des marais,2012,0,1
Bihoreau gris,2009,0,1
Bruant des neiges,2017,0,2
Bruant des roseaux,2013,0,1
Bruant fou,2010,0,1
Chevalier culblanc,2017,0,3
Chevalier guignette,2017,0,1
Cigogne noire,2013,0,2
Échasse blanche,2017,0,2
Fauvette passerinette,2009,0,1
Flamant rose,2017,0,1
Fou de Bassan,2016,0,2
Grèbe castagneux,2017,0,4
Grèbe huppé,2012,0,2
Grive litorne,2012,0,2
Héron pourpré,2015,0,1
Hirondelle de rivage,2013,0,1
Hypolaïs polyglotte,2016,0,1
Locustelle tachetée,2014,0,1
Merle à plastron,2015,0,1
Mouette mélanocéphale,2011,0,4
Perruche à collier,2013,0,1
Phragmite des joncs,2015,0,2
Pigeon colombin,2009,0,1
Pouillot siffleur,2018,0,2
Râle d'eau,2015,0,3
Vanneau huppé,2017,0,2
