frname,lastobs,newcount,oldcount
Bécasse des bois,2018,0,37
Bec-croisé des sapins,2015,0,4
Bruant des roseaux,2015,0,1
Busard Saint-Martin,2018,0,6
Faisan de Colchide,2018,0,4
Faisan vénéré,2015,0,2
Grèbe castagneux,2018,0,6
Hirondelle de rivage,2009,0,1
Locustelle tachetée,2009,0,1
Mésange boréale,2017,0,4
Moineau friquet,2018,0,8
Perdrix grise,2016,0,3
Petit Gravelot,2009,0,1
Pic épeichette,2018,0,3
Pipit spioncelle,2016,0,6
Rémiz penduline,2016,0,1
Rousserolle effarvatte,2017,0,5
Rousserolle verderolle,2014,0,1
Sarcelle d'hiver,2012,0,3
Sizerin flammé,2013,0,1
Sterne pierregarin,2015,0,1
Tarier des prés,2012,0,2
