frname,lastobs,newcount,oldcount
Accenteur alpin,2013,0,1
Alouette calandre,2017,0,2
Alouette haussecol,2018,0,1
Bécasseau à échasses,2011,0,2
Bécasseau minuscule,2016,0,52
Bécasseau rousset,2017,0,6
Bécasseau tacheté,2017,0,12
Bernache cravant,2012,0,1
Bernache nonnette,2016,0,6
Bruant fou,2007,0,2
Bruant jaune,2008,0,3
Bruant lapon,2010,0,12
Chevalier bargette,2018,0,8
Engoulevent à collier roux,2008,0,1
Étourneau unicolore,2009,0,1
Faucon crécerellette,2016,0,3
Goéland pontique,2016,0,5
Grive litorne,2010,0,1
Grive mauvis,2010,0,2
Harle bièvre,2017,0,21
Hibou moyen-duc,2014,0,4
Locustelle luscinioïde,2017,0,4
Macareux moine,2010,0,1
Marouette poussin,2008,0,1
Oie rieuse,2011,0,2
Pigeon colombin,2016,0,1
Plongeon imbrin,2018,0,5
Pouillot à grands sourcils,2016,0,9
Sterne de Dougall,2009,0,1
Sterne voyageuse,2018,0,26
Vautour moine,2011,0,2
