frname,lastobs,newcount,oldcount
Bécasseau de Temminck,2011,0,2
Bécasseau maubèche,2010,0,3
Bécasseau sanderling,2014,0,1
Blongios nain,2018,0,4
Butor étoilé,2017,0,5
Crabier chevelu,2017,0,8
Dendrocygne fauve,2007,0,1
Fuligule nyroca,2016,0,3
Garrot à oeil d'or,2015,0,10
Glaréole à collier,2010,0,4
Goéland pontique,2014,0,2
Gravelot à collier interrompu,2017,0,1
Hibou moyen-duc,2016,0,3
Marouette ponctuée,2011,0,1
Mésange boréale,2009,0,1
Mouette tridactyle,2018,0,2
Ouette d'Égypte,2018,0,1
Pluvier doré,2017,0,7
