frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,39,44
Aigle botté,2024,30,18
Aigrette garzette,2024,131,118
Alouette calandrelle,2014,0,1
Alouette des champs,2024,114,165
Alouette lulu,2024,396,404
Astrild ondulé,2021,1,0
Autour des palombes,2023,1,3
Bécasse des bois,2023,3,5
Bécassine des marais,2023,2,8
Bec-croisé des sapins,2023,2,0
Bergeronnette des ruisseaux,2024,147,101
Bergeronnette grise,2024,634,506
Bergeronnette printanière,2023,14,21
Bihoreau gris,2024,31,16
Bondrée apivore,2023,55,54
Bouscarle de Cetti,2024,267,360
Bouvreuil pivoine,2024,2,0
Bruant des roseaux,2023,23,105
Bruant fou,2024,2,4
Bruant jaune,2009,0,3
Bruant ortolan,2022,2,11
Bruant proyer,2024,405,425
Bruant zizi,2024,960,769
Busard cendré,2023,77,124
Busard des roseaux,2023,22,26
Busard Saint-Martin,2024,28,47
Buse variable,2024,1809,1308
Caille des blés,2024,2,15
Calopsitte élégante,2019,2,2
Canard chipeau,2013,0,1
Canard colvert,2024,290,317
Canard siffleur,2022,3,1
Canard souchet,2018,0,3
Chardonneret élégant,2024,1813,1162
Chevalier aboyeur,2023,3,1
Chevalier arlequin,2022,1,0
Chevalier culblanc,2024,44,28
Chevalier guignette,2024,60,27
Chevalier sylvain,2022,1,2
Chevêche d'Athéna,2024,67,167
Choucas des tours,2024,1628,1392
Chouette hulotte,2024,215,284
Cigogne blanche,2024,44,28
Cigogne noire,2020,2,2
Circaète Jean-le-Blanc,2024,109,133
Cisticole des joncs,2024,458,358
Cochevis huppé,2024,293,168
Corbeau freux,2024,189,155
Corneille noire,2024,872,796
Coucou geai,2023,82,127
Coucou gris,2023,76,83
Crabier chevelu,2014,0,1
Cygne tuberculé,2009,0,2
Échasse blanche,2024,3,3
Effraie des clochers,2024,11,32
Engoulevent d'Europe,2023,12,8
Épervier d'Europe,2024,213,211
Étourneau sansonnet,2024,1913,1731
Faisan de Colchide,2024,107,91
Faisan doré,2017,0,1
Faucon crécerelle,2024,1177,1215
Faucon crécerellette,2024,3,18
Faucon d'Éléonore,2023,3,4
Faucon émerillon,2023,5,17
Faucon hobereau,2023,35,24
Faucon kobez,2020,3,2
Faucon pèlerin,2024,8,1
Fauvette à tête noire,2024,1528,1005
Fauvette des jardins,2023,5,4
Fauvette grisette,2023,3,8
Fauvette mélanocéphale,2024,2195,1008
Fauvette orphée,2022,3,1
Fauvette passerinette,2009,0,1
Fauvette pitchou,2024,19,30
Flamant rose,2015,0,1
Foulque macroule,2024,39,6
Fuligule milouin,2022,19,47
Fuligule morillon,2021,22,47
Gallinule poule-d'eau,2024,141,203
Geai des chênes,2024,435,508
Gobemouche gris,2023,23,14
Gobemouche noir,2023,72,63
Goéland brun,2020,1,1
Goéland cendré,2009,0,1
Goéland leucophée,2024,587,421
Gorgebleue à miroir,2011,0,1
Grand Cormoran,2024,351,313
Grand-duc d'Europe,2024,85,95
Grande Aigrette,2024,14,15
