frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,119,59
Aigrette garzette,2023,4,4
Alouette des champs,2023,68,76
Alouette lulu,2023,6,5
Autour des palombes,2023,2,3
Bécasse des bois,2018,0,3
Bécassine des marais,2022,5,3
Bergeronnette des ruisseaux,2023,24,23
Bergeronnette flavéole (M.f.flavissima),2021,1,0
Bergeronnette grise,2023,63,63
Bergeronnette printanière,2023,5,15
Bihoreau gris,2022,1,7
Bondrée apivore,2023,8,2
Bouscarle de Cetti,2023,78,24
Bruant des roseaux,2013,0,4
Bruant jaune,2023,12,14
Bruant proyer,2023,7,13
Bruant zizi,2023,70,34
Busard cendré,2021,5,24
Busard des roseaux,2022,3,5
Busard Saint-Martin,2023,14,18
Buse variable,2023,222,155
Caille des blés,2021,2,10
Canard colvert,2023,72,25
Chardonneret élégant,2023,113,81
Chevalier culblanc,2023,12,8
Chevalier guignette,2023,2,0
Chevêche d'Athéna,2023,7,13
Choucas des tours,2023,89,56
Chouette hulotte,2023,4,17
Cigogne blanche,2023,5,2
Cigogne noire,2021,2,3
Circaète Jean-le-Blanc,2023,3,2
Cisticole des joncs,2020,1,1
Cochevis huppé,2023,7,12
Corbeau freux,2023,18,14
Corneille noire,2023,91,70
Coucou gris,2023,35,87
Crabier chevelu,2012,0,1
Cygne tuberculé,2015,0,4
Effraie des clochers,2023,49,50
Élanion blanc,2023,1,0
Engoulevent d'Europe,2014,0,5
Épervier d'Europe,2023,19,18
Étourneau sansonnet,2023,233,115
Faisan de Colchide,2023,19,20
Faucon crécerelle,2023,125,91
Faucon émerillon,2023,3,5
Faucon hobereau,2023,1,2
Faucon pèlerin,2022,1,0
Fauvette à tête noire,2023,197,94
Fauvette des jardins,2023,14,4
Fauvette grisette,2023,13,21
Foulque macroule,2023,7,10
Fuligule morillon,2022,1,0
Gallinule poule-d'eau,2023,65,13
Geai des chênes,2023,121,73
Gobemouche gris,2023,12,8
Gobemouche noir,2023,28,2
Goéland argenté,2023,6,4
Goéland brun,2023,2,3
Goéland leucophée,2023,1,0
Goéland marin,2019,1,0
Gorgebleue à miroir,2017,0,2
Grand Cormoran,2023,45,23
Grande Aigrette,2023,18,12
Grèbe castagneux,2014,0,6
Grèbe huppé,2021,4,3
Grimpereau des jardins,2023,49,25
Grive draine,2023,51,22
Grive litorne,2022,6,6
Grive mauvis,2023,31,2
Grive musicienne,2023,179,74
Grosbec casse-noyaux,2022,7,7
Héron cendré,2023,61,53
Héron garde-boeufs,2023,46,29
Héron pourpré,2019,1,1
Hibou des marais,2011,0,2
Hibou moyen-duc,2021,4,3
Hirondelle de fenêtre,2023,21,14
Hirondelle de rivage,2023,1,1
Hirondelle rustique,2023,117,116
Huppe fasciée,2023,83,71
Hypolaïs polyglotte,2023,35,24
Linotte mélodieuse,2023,33,44
Loriot d'Europe,2023,27,31
Martinet noir,2023,11,11
Martin-pêcheur d'Europe,2023,29,12
Merle noir,2023,416,174
Mésange à longue queue,2023,43,35
Mésange bleue,2023,196,103
Mésange charbonnière,2023,305,126
Mésange huppée,2020,1,1
Mésange noire,2009,0,3
Mésange nonnette,2023,9,4
Milan noir,2022,13,10
Milan royal,2023,3,1
Moineau domestique,2023,335,123
Moineau friquet,2012,0,5
Mouette pygmée,2015,0,1
Mouette rieuse,2023,3,6
Mouette tridactyle,2013,0,1
Oedicnème criard,2023,7,24
Oie cendrée,2014,0,10
Perdrix grise,2023,6,6
Perdrix rouge,2023,22,28
Pic épeiche,2023,68,48
Pic épeichette,2023,6,9
Pic noir,2022,2,3
Pic vert,2023,85,62
Pie bavarde,2023,98,78
Pie-grièche écorcheur,2022,7,4
Pigeon biset domestique,2023,39,19
Pigeon biset (origine naturelle),2017,0,4
Pigeon ramier,2023,373,142
Pinson des arbres,2023,412,173
Pinson du Nord,2022,27,9
Pipit des arbres,2023,1,3
Pipit farlouse,2023,21,7
Pipit rousseline,2022,1,0
Pluvier doré,2021,2,0
Pouillot fitis,2023,6,0
Pouillot véloce,2023,160,79
Râle d'eau,2014,0,1
Roitelet à triple bandeau,2023,18,5
Roitelet huppé,2020,2,12
Rossignol philomèle,2023,70,74
Rougegorge familier,2023,405,121
Rougequeue à front blanc,2023,6,4
Rougequeue noir,2023,71,55
Serin cini,2021,3,20
Sittelle torchepot,2023,13,2
Tarier des prés,2023,1,0
Tarier pâtre,2023,15,7
Tarin des aulnes,2023,7,16
Torcol fourmilier,2018,0,1
Tourterelle des bois,2023,67,60
Tourterelle turque,2023,126,78
Traquet motteux,2021,4,3
Troglodyte mignon,2023,182,85
Vanneau huppé,2023,10,12
Vanneau sociable,2016,0,1
Verdier d'Europe,2023,95,66
