frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,522,43
Aigrette garzette,2023,8,1
Alouette des champs,2024,82,5
Alouette lulu,2020,4,0
Autour des palombes,2022,8,4
Bécasseau variable,2020,1,0
Bécasse des bois,2022,10,2
Bécassine des marais,2024,5,2
Bec-croisé des sapins,2024,12,1
Bergeronnette des ruisseaux,2024,37,9
Bergeronnette grise,2024,159,15
Bergeronnette printanière,2022,4,2
Bernache du Canada,2020,1,2
Bernache nonnette,2009,0,1
Bondrée apivore,2023,35,6
Bouscarle de Cetti,2024,30,2
Bouvreuil pivoine,2024,153,35
Bruant des roseaux,2024,15,4
Bruant jaune,2024,38,8
Bruant proyer,2022,1,3
Bruant zizi,2024,9,2
Busard des roseaux,2020,4,1
Busard Saint-Martin,2022,11,2
Buse variable,2024,264,16
Butor étoilé,2009,0,1
Caille des blés,2023,2,1
Canard carolin,2020,2,0
Canard chipeau,2024,31,6
Canard colvert,2024,138,15
Canard mandarin,2020,3,0
Canard siffleur,2024,1,6
Canard souchet,2023,6,4
Chardonneret élégant,2024,291,52
Chevalier aboyeur,2023,2,0
Chevalier culblanc,2022,4,5
Chevalier guignette,2023,23,3
Chevêche d'Athéna,2024,53,9
Choucas des tours,2024,79,9
Chouette hulotte,2024,76,9
Cigogne blanche,2023,5,0
Cigogne noire,2022,1,1
Cisticole des joncs,2024,1,0
Corbeau freux,2024,57,9
Cormoran huppé,2019,1,0
Corneille noire,2024,575,56
Coucou gris,2023,110,10
Courlis cendré,2009,0,1
Cygne noir,2018,0,1
Cygne tuberculé,2024,91,16
Effraie des clochers,2021,21,11
Engoulevent d'Europe,2022,9,3
Épervier d'Europe,2024,106,23
Étourneau sansonnet,2024,501,32
Faisan de Colchide,2024,61,7
Faisan vénéré,2009,0,1
Faucon crécerelle,2024,150,10
Faucon émerillon,2024,3,0
Faucon hobereau,2022,29,7
Faucon pèlerin,2024,65,4
Fauvette à tête noire,2024,634,67
Fauvette babillarde,2023,3,0
Fauvette des jardins,2023,77,10
Fauvette grisette,2023,76,4
Foulque macroule,2024,92,15
Fuligule milouin,2023,11,4
Fuligule morillon,2024,23,6
Gallinule poule-d'eau,2024,120,20
Geai des chênes,2024,287,24
Gobemouche gris,2023,20,3
Gobemouche noir,2022,3,0
Goéland argenté,2024,75,5
Goéland brun,2022,9,2
Goéland cendré,2021,8,2
Goéland leucophée,2023,7,1
Goéland marin,2024,21,3
Gorgebleue à miroir,2022,2,0
Grand Cormoran,2024,108,11
Grande Aigrette,2024,6,3
Grand Gravelot,2020,1,0
Grèbe à cou noir,2018,0,2
Grèbe castagneux,2024,45,5
Grèbe esclavon,2021,1,0
Grèbe huppé,2024,49,10
Grimpereau des jardins,2024,305,32
Grive draine,2024,172,20
Grive litorne,2022,15,4
Grive mauvis,2024,142,17
Grive musicienne,2024,433,42
Grosbec casse-noyaux,2024,78,17
Guêpier d'Europe,2021,1,0
Harle bièvre,2020,1,2
Héron cendré,2024,84,11
Héron garde-boeufs,2024,7,0
Hibou moyen-duc,2019,1,2
Hirondelle de fenêtre,2023,231,8
Hirondelle de rivage,2023,14,2
Hirondelle rustique,2024,211,6
Huppe fasciée,2022,2,0
Hypolaïs polyglotte,2023,51,4
Linotte mélodieuse,2024,131,7
Locustelle luscinioïde,2019,1,0
Locustelle tachetée,2023,2,1
Loriot d'Europe,2023,28,4
Macreuse brune,2020,7,0
Martinet noir,2023,183,16
Martin-pêcheur d'Europe,2023,65,8
Merle à plastron,2024,1,0
Merle noir,2024,1131,135
Mésange à longue queue,2024,182,40
Mésange bleue,2024,867,112
Mésange boréale,2009,0,1
Mésange charbonnière,2024,1052,120
Mésange huppée,2024,91,23
Mésange noire,2023,27,23
Mésange nonnette,2024,162,47
Milan noir,2020,3,0
Milan royal,2023,1,0
Moineau domestique,2024,844,48
Mouette mélanocéphale,2023,4,1
Mouette rieuse,2024,163,27
Nette rousse,2018,0,1
Océanite culblanc,2022,1,0
Oedicnème criard,2024,13,3
Oie cendrée,2020,4,1
Oie rieuse,2019,1,0
Perdrix grise,2024,32,3
Perdrix rouge,2021,2,0
Perruche à collier,2021,1,1
Petit Gravelot,2021,9,3
Phragmite des joncs,2021,6,4
Pic épeiche,2024,416,41
Pic épeichette,2023,42,7
Pic mar,2024,87,9
Pic noir,2024,51,8
Pic vert,2024,323,28
Pie bavarde,2024,600,68
Pie-grièche écorcheur,2023,6,1
Pigeon biset domestique,2024,179,18
Pigeon colombin,2024,39,8
Pigeon ramier,2024,1030,89
Pinson des arbres,2024,937,119
Pinson du Nord,2024,44,7
Pipit des arbres,2023,37,6
Pipit farlouse,2024,41,5
Pipit spioncelle,2020,2,0
Pluvier doré,2021,1,2
Pouillot à grands sourcils,2020,1,0
Pouillot fitis,2023,31,6
Pouillot siffleur,2023,16,2
Pouillot véloce,2024,626,74
Râle d'eau,2024,4,1
Roitelet à triple bandeau,2024,115,26
Roitelet huppé,2024,89,11
Rossignol philomèle,2024,34,4
Rougegorge familier,2024,1264,130
Rougequeue à front blanc,2022,53,2
Rougequeue noir,2024,250,25
Rousserolle effarvatte,2023,13,2
Rousserolle verderolle,2023,6,3
Sarcelle d'hiver,2024,4,6
Serin cini,2024,51,7
Sittelle torchepot,2024,494,78
Sizerin cabaret,2024,4,1
Sizerin flammé,2024,4,1
Sterne pierregarin,2022,3,0
Tadorne de Belon,2021,1,0
Tarier des prés,2023,3,0
Tarier pâtre,2024,21,6
Tarin des aulnes,2024,68,16
Torcol fourmilier,2020,4,0
Tourterelle des bois,2023,22,5
Tourterelle turque,2024,382,41
Traquet motteux,2024,5,0
Troglodyte mignon,2024,790,86
Vanneau huppé,2024,14,6
Verdier d'Europe,2024,364,40
