frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,16,1
Aigrette garzette,2022,1,0
Alouette des champs,2024,66,7
Autour des palombes,2009,0,1
Bécassine sourde,2021,1,0
Bergeronnette des ruisseaux,2023,3,2
Bergeronnette grise,2024,31,10
Bergeronnette printanière,2024,19,4
Bernache du Canada,2024,8,0
Bondrée apivore,2017,0,3
Bouvreuil pivoine,2021,1,2
Bruant des roseaux,2021,1,1
Bruant jaune,2024,17,6
Bruant proyer,2023,11,1
Bruant zizi,2024,9,1
Busard Saint-Martin,2024,5,1
Buse variable,2024,168,24
Caille des blés,2021,3,2
Canard chipeau,2023,2,3
Canard colvert,2023,62,12
Canard siffleur,2023,1,0
Canard souchet,2023,2,1
Chardonneret élégant,2024,70,4
Chevalier guignette,2021,2,0
Chevêche d'Athéna,2023,2,1
Choucas des tours,2017,0,2
Chouette hulotte,2024,20,3
Cigogne noire,2019,1,0
Cochevis huppé,2017,0,1
Corbeau freux,2009,0,1
Corneille noire,2024,154,16
Coucou gris,2023,21,3
Cygne tuberculé,2023,19,7
Effraie des clochers,2022,3,1
Élanion blanc,2022,1,0
Épervier d'Europe,2023,3,2
Étourneau sansonnet,2024,221,13
Faisan de Colchide,2024,19,3
Faucon crécerelle,2024,45,14
Faucon hobereau,2023,2,3
Fauvette à tête noire,2024,124,4
Fauvette babillarde,2009,0,1
Fauvette des jardins,2023,12,4
Fauvette grisette,2023,19,3
Foulque macroule,2024,55,12
Fuligule milouin,2023,7,3
Fuligule morillon,2023,5,7
Gallinule poule-d'eau,2023,7,4
Geai des chênes,2024,134,13
Gobemouche gris,2009,0,1
Grand Cormoran,2023,9,9
Grande Aigrette,2024,39,2
Grèbe castagneux,2022,1,4
Grèbe huppé,2024,25,8
Grimpereau des jardins,2024,69,9
Grive draine,2024,8,4
Grive litorne,2023,4,1
Grive mauvis,2019,2,0
Grive musicienne,2023,35,6
Grosbec casse-noyaux,2017,0,7
Héron cendré,2024,43,12
Héron garde-boeufs,2024,1,0
Héron pourpré,2017,0,1
Hirondelle de fenêtre,2023,8,4
Hirondelle rustique,2023,60,5
Hypolaïs polyglotte,2023,22,6
Linotte mélodieuse,2023,19,5
Locustelle tachetée,2009,0,1
Loriot d'Europe,2023,88,2
Martinet noir,2023,2,1
Martin-pêcheur d'Europe,2023,4,4
Merle noir,2024,379,23
Mésange à longue queue,2024,28,3
Mésange bleue,2024,328,16
Mésange boréale,2009,0,1
Mésange charbonnière,2024,370,20
Mésange huppée,2023,21,1
Mésange noire,2019,0,1
Mésange nonnette,2024,138,6
Milan royal,2023,4,0
Moineau domestique,2024,348,15
Moineau friquet,2019,0,2
Mouette rieuse,2023,14,2
Nette rousse,2023,1,0
Oedicnème criard,2009,0,1
Oie cendrée,2019,1,0
Perdrix grise,2023,2,2
Perdrix rouge,2018,0,2
Petit Gravelot,2022,1,1
Pic épeiche,2024,214,10
Pic épeichette,2024,4,3
Pic mar,2023,13,2
Pic noir,2023,3,2
Pic vert,2024,45,5
Pie bavarde,2024,179,5
Pie-grièche écorcheur,2023,4,1
Pigeon biset domestique,2023,4,2
Pigeon biset (origine naturelle),2021,1,0
Pigeon colombin,2023,3,1
Pigeon ramier,2024,485,21
Pinson des arbres,2024,303,24
Pinson du Nord,2023,10,0
Pipit des arbres,2024,24,3
Pipit farlouse,2023,2,3
Pluvier doré,2019,0,1
Pouillot fitis,2023,5,1
Pouillot siffleur,2009,0,1
Pouillot véloce,2024,87,3
Râle d'eau,2017,0,3
Roitelet à triple bandeau,2023,2,0
Roitelet huppé,2021,1,2
Rossignol philomèle,2023,46,4
Rougegorge familier,2024,322,23
Rougequeue à front blanc,2023,171,2
Rougequeue noir,2024,18,5
Rousserolle effarvatte,2023,5,3
Rousserolle turdoïde,2020,2,0
Sarcelle d'été,2022,1,0
Sarcelle d'hiver,2021,1,5
Serin cini,2024,4,1
Sittelle torchepot,2024,127,10
Sterne pierregarin,2020,1,0
Tarier pâtre,2023,22,4
Tarin des aulnes,2024,14,1
Torcol fourmilier,2023,1,0
Tourterelle des bois,2023,23,3
Tourterelle turque,2024,199,17
Traquet motteux,2021,3,0
Troglodyte mignon,2024,62,6
Vanneau huppé,2023,9,4
Verdier d'Europe,2024,44,4
