frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,93,60
Aigrette garzette,2024,3,0
Alouette des champs,2023,19,6
Autour des palombes,2024,2,0
Bécasse des bois,2023,1,0
Bécassine des marais,2024,1,0
Bergeronnette des ruisseaux,2024,11,2
Bergeronnette grise,2024,13,4
Bergeronnette printanière,2019,1,1
Bernache cravant,2022,1,0
Bernache du Canada,2024,12,2
Bondrée apivore,2023,6,1
Bouvreuil pivoine,2024,5,6
Bruant des roseaux,2014,0,1
Bruant jaune,2023,12,4
Bruant proyer,2022,4,0
Bruant zizi,2024,40,32
Busard des roseaux,2024,1,0
Busard Saint-Martin,2024,8,1
Buse variable,2024,18,8
Caille des blés,2019,2,0
Canard chipeau,2018,0,1
Canard colvert,2024,52,16
Canard souchet,2022,2,0
Chardonneret élégant,2024,58,39
Chevêche d'Athéna,2009,0,1
Choucas des tours,2024,8,3
Chouette hulotte,2023,3,2
Cigogne blanche,2022,1,0
Corbeau freux,2024,9,4
Corneille noire,2024,59,11
Coucou gris,2022,17,2
Cygne tuberculé,2024,9,20
Effraie des clochers,2023,3,2
Épervier d'Europe,2024,9,6
Étourneau sansonnet,2024,47,13
Faisan de Colchide,2024,29,9
Faucon crécerelle,2024,21,7
Faucon hobereau,2009,0,1
Fauvette à tête noire,2024,65,9
Fauvette des jardins,2022,7,2
Fauvette grisette,2023,19,1
Foulque macroule,2024,24,24
Fuligule morillon,2018,0,2
Gallinule poule-d'eau,2024,19,9
Geai des chênes,2024,41,15
Gobemouche gris,2022,5,1
Grand Cormoran,2024,6,2
Grande Aigrette,2024,3,1
Grèbe castagneux,2009,0,2
Grèbe huppé,2024,9,23
Grimpereau des jardins,2024,27,5
Grive draine,2024,8,6
Grive litorne,2021,1,1
Grive mauvis,2021,1,1
Grive musicienne,2024,27,8
Grosbec casse-noyaux,2023,10,3
Héron cendré,2023,10,5
Héron garde-boeufs,2024,15,0
Hirondelle de fenêtre,2023,16,4
Hirondelle rustique,2024,37,25
Huppe fasciée,2023,1,0
Hypolaïs polyglotte,2023,14,2
Linotte mélodieuse,2024,29,16
Locustelle tachetée,2009,0,1
Loriot d'Europe,2023,5,1
Martinet noir,2023,26,10
Martin-pêcheur d'Europe,2023,3,2
Merle noir,2024,183,226
Mésange à longue queue,2024,26,25
Mésange bleue,2024,142,177
Mésange charbonnière,2024,152,154
Mésange huppée,2024,24,7
Mésange noire,2024,4,2
Mésange nonnette,2024,27,10
Milan noir,2019,2,0
Moineau domestique,2024,141,28
Moineau friquet,2023,1,4
Mouette mélanocéphale,2018,0,1
Mouette rieuse,2022,5,6
Oie cendrée,2020,1,0
Perdrix grise,2022,5,1
Perdrix rouge,2022,1,0
Perruche à collier,2020,1,0
Petit Gravelot,2009,0,1
Phragmite des joncs,2009,0,1
Pic épeiche,2024,88,10
Pic épeichette,2022,3,5
Pic mar,2022,11,4
Pic noir,2022,3,1
Pic vert,2024,24,12
Pie bavarde,2024,79,21
Pigeon biset domestique,2024,15,5
Pigeon colombin,2022,2,1
Pigeon ramier,2024,148,68
Pinson des arbres,2024,153,145
Pinson du Nord,2023,16,0
Pipit des arbres,2024,12,2
Pipit farlouse,2024,6,1
Pluvier doré,2021,2,0
Pouillot fitis,2024,9,2
Pouillot siffleur,2022,4,1
Pouillot véloce,2024,61,24
Roitelet à triple bandeau,2024,19,4
Roitelet huppé,2024,2,3
Rossignol philomèle,2022,5,1
Rougegorge familier,2024,168,141
Rougequeue à front blanc,2022,6,0
Rougequeue noir,2024,48,11
Rousserolle effarvatte,2022,1,0
Rousserolle verderolle,2019,1,4
Serin cini,2024,17,3
Sittelle torchepot,2024,49,11
Tarier pâtre,2022,13,2
Tarin des aulnes,2024,7,6
Tourterelle des bois,2022,6,2
Tourterelle turque,2024,122,79
Troglodyte mignon,2024,67,30
Vanneau huppé,2022,5,2
Verdier d'Europe,2024,111,46
