frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,29,40
Aigle botté,2022,5,1
Aigle royal,2010,0,2
Alouette des champs,2024,47,59
Alouette lulu,2024,87,96
Autour des palombes,2022,2,1
Bécasse des bois,2020,1,2
Bécassine des marais,2023,5,1
Bec-croisé des sapins,2023,10,7
Bergeronnette des ruisseaux,2023,9,25
Bergeronnette grise,2023,42,94
Bergeronnette printanière,2023,17,21
Bernache du Canada,2021,10,0
Bondrée apivore,2023,42,28
Bouvreuil pivoine,2022,15,59
Bruant des roseaux,2017,0,4
Bruant fou,2023,5,11
Bruant jaune,2024,47,162
Bruant proyer,2023,16,4
Bruant zizi,2023,27,32
Busard cendré,2022,2,0
Busard des roseaux,2024,10,7
Busard Saint-Martin,2024,8,15
Buse variable,2024,171,228
Caille des blés,2022,2,13
Canard colvert,2024,14,91
Canard siffleur,2021,1,8
Chardonneret élégant,2024,83,148
Chevalier culblanc,2022,4,4
Chevalier guignette,2023,1,4
Chevêche d'Athéna,2024,16,87
Choucas des tours,2024,13,51
Chouette hulotte,2022,10,23
Cigogne blanche,2022,1,0
Cigogne noire,2024,4,4
Cincle plongeur (C.c.cinclus),2020,1,1
Circaète Jean-le-Blanc,2023,3,3
Corbeau freux,2015,0,1
Corneille noire,2024,90,96
Coucou gris,2023,69,39
Effraie des clochers,2023,8,12
Engoulevent d'Europe,2012,0,2
Épervier d'Europe,2024,80,99
Étourneau sansonnet,2024,66,109
Faisan de Colchide,2019,0,3
Faucon crécerelle,2024,83,119
Faucon hobereau,2023,22,12
Faucon pèlerin,2018,0,2
Fauvette à tête noire,2023,78,92
Fauvette des jardins,2022,2,3
Fauvette grisette,2023,8,10
Fuligule milouin,2013,0,1
Gallinule poule-d'eau,2024,1,6
Geai des chênes,2024,69,138
Gobemouche gris,2023,13,12
Gobemouche noir,2023,43,44
Grand Corbeau,2023,12,13
Grand Cormoran,2024,37,58
Grand-duc d'Europe,2021,1,0
Grande Aigrette,2024,5,2
Grimpereau des bois,2019,3,0
Grimpereau des jardins,2024,39,75
Grive draine,2024,39,50
Grive litorne,2024,22,59
Grive mauvis,2024,29,29
Grive musicienne,2024,55,25
Grosbec casse-noyaux,2024,29,52
Guêpier d'Europe,2023,11,3
Héron cendré,2024,24,54
Héron garde-boeufs,2019,1,1
Hibou moyen-duc,2024,7,1
Hirondelle de fenêtre,2023,53,57
Hirondelle de rivage,2022,1,1
Hirondelle rustique,2023,186,170
Huppe fasciée,2023,42,54
Hypolaïs polyglotte,2023,34,23
Linotte mélodieuse,2023,10,17
Loriot d'Europe,2023,109,57
Martinet à ventre blanc,2020,1,1
Martinet noir,2023,123,48
Martin-pêcheur d'Europe,2024,4,7
Merle à plastron,2020,1,1
Merle noir,2024,110,122
Mésange à longue queue,2024,46,73
Mésange bleue,2024,89,116
Mésange charbonnière,2024,105,139
Mésange huppée,2024,33,28
Mésange noire,2024,17,19
Mésange nonnette,2024,29,66
Milan noir,2024,170,89
Milan royal,2024,433,290
Moineau domestique,2023,63,115
Moineau friquet,2020,1,15
Moineau soulcie,2023,2,3
Oedicnème criard,2011,0,1
Oie cendrée,2010,0,1
Perdrix rouge,2012,0,1
Pic épeiche,2024,58,96
Pic épeichette,2023,5,3
Pic mar,2024,40,19
Pic noir,2024,37,50
Pic vert,2024,80,111
Pie bavarde,2024,46,61
Pie-grièche à tête rousse,2011,0,1
Pie-grièche écorcheur,2023,109,97
Pie-grièche grise,2013,0,1
Pigeon biset domestique,2023,6,2
Pigeon colombin,2024,4,1
Pigeon ramier,2024,192,113
Pinson des arbres,2024,219,263
Pinson du Nord,2024,76,59
Pipit des arbres,2023,36,62
Pipit farlouse,2023,17,44
Pipit spioncelle,2013,0,3
Pouillot de Bonelli,2020,6,14
Pouillot fitis,2022,14,2
Pouillot siffleur,2023,4,7
Pouillot véloce,2024,104,100
Roitelet à triple bandeau,2024,55,62
Roitelet huppé,2023,15,20
Rollier d'Europe,2022,3,0
Rossignol philomèle,2023,9,5
Rougegorge familier,2024,152,123
Rougequeue à front blanc,2023,87,60
Rougequeue noir,2023,63,96
Sarcelle d'hiver,2017,0,2
Serin cini,2023,27,22
Sittelle torchepot,2024,171,164
Tarier des prés,2022,10,18
Tarier pâtre,2024,218,130
Tarin des aulnes,2024,135,60
Torcol fourmilier,2021,1,1
Tourterelle des bois,2023,20,22
Tourterelle turque,2024,56,62
Traquet motteux,2023,20,37
Troglodyte mignon,2024,69,67
Vanneau huppé,2017,0,5
Vautour fauve,2018,0,1
Verdier d'Europe,2024,49,66
