frname,lastobs,newcount,oldcount
Accenteur mouchet,2021,9,18
Alouette des champs,2023,3,29
Alouette lulu,2012,0,1
Autour des palombes,2012,0,1
Barge à queue noire,2017,0,3
Bécasseau maubèche,2016,0,1
Bécasseau minute,2016,0,1
Bécasseau variable,2017,0,6
Bécasse des bois,2010,0,2
Bécassine des marais,2016,0,5
Bergeronnette des ruisseaux,2021,1,6
Bergeronnette grise,2023,7,36
Bergeronnette printanière,2023,3,22
Bondrée apivore,2022,2,10
Bouscarle de Cetti,2022,1,0
Bouvreuil pivoine,2013,0,8
Bruant des roseaux,2011,0,2
Bruant jaune,2023,20,30
Bruant proyer,2023,13,43
Bruant zizi,2012,0,2
Busard cendré,2021,4,13
Busard des roseaux,2022,3,3
Busard Saint-Martin,2023,7,35
Buse pattue,2016,0,3
Buse variable,2023,6,39
Caille des blés,2023,3,5
Canard colvert,2022,3,22
Canard pilet,2016,0,1
Canard siffleur,2016,0,1
Canard souchet,2016,0,7
Chardonneret élégant,2023,3,21
Chevalier aboyeur,2021,1,9
Chevalier arlequin,2017,0,2
Chevalier culblanc,2021,1,12
Chevalier gambette,2021,1,6
Chevalier guignette,2021,1,19
Chevalier sylvain,2016,0,2
Chevêche d'Athéna,2016,0,1
Choucas des tours,2023,3,8
Chouette hulotte,2016,0,19
Cigogne blanche,2016,0,7
Cigogne noire,2023,6,6
Cochevis huppé,2023,9,19
Combattant varié,2016,0,5
Corbeau freux,2021,3,17
Corneille noire,2023,20,42
Coucou gris,2021,2,9
Courlis cendré,2019,1,1
Cygne tuberculé,2010,0,3
Effraie des clochers,2021,1,15
Élanion blanc,2011,0,1
Engoulevent d'Europe,2012,0,4
Épervier d'Europe,2022,1,8
Étourneau sansonnet,2023,23,37
Faisan de Colchide,2023,4,21
Faucon crécerelle,2023,22,78
Faucon émerillon,2016,0,2
Faucon hobereau,2016,0,8
Faucon kobez,2012,0,1
Faucon pèlerin (F.p.brookei),2012,0,1
Fauvette à tête noire,2023,52,28
Fauvette babillarde,2012,0,12
Fauvette des jardins,2021,12,10
Fauvette grisette,2023,32,22
Foulque macroule,2023,2,16
Fuligule milouin,2016,0,2
Fuligule morillon,2023,3,8
Gallinule poule-d'eau,2023,1,11
Geai des chênes,2014,0,11
Gobemouche gris (M. s. striata),2023,2,1
Gobemouche noir,2012,0,1
Goéland leucophée,2014,0,2
Grand Cormoran,2017,0,5
Grande Aigrette,2023,5,6
Grand Gravelot,2016,0,2
Grèbe castagneux,2017,0,12
Grèbe huppé,2016,0,3
Grimpereau des jardins,2022,1,4
Grive draine,2021,1,6
Grive litorne,2021,1,13
Grive mauvis,2016,0,5
Grive musicienne,2021,2,18
Grosbec casse-noyaux,2009,0,2
Héron cendré,2023,5,14
Hibou des marais,2013,0,5
Hibou moyen-duc,2022,2,16
Hirondelle de fenêtre,2023,1,7
Hirondelle de rivage,2018,0,2
Hirondelle rustique,2023,16,27
Huppe fasciée,2023,1,4
Hypolaïs polyglotte,2023,27,16
Linotte mélodieuse,2023,20,33
Locustelle tachetée,2013,0,9
Loriot d'Europe,2023,8,8
Martinet noir,2016,0,5
Martin-pêcheur d'Europe,2022,2,4
Merle à plastron,2013,0,1
Merle noir,2023,26,51
Mésange à longue queue (A.c.caudatus),2013,0,5
Mésange bleue,2023,4,14
Mésange charbonnière,2023,5,19
Mésange huppée,2014,0,1
Mésange noire,2013,0,2
Milan noir,2020,1,7
Milan royal,2022,2,4
Moineau domestique,2023,13,16
Mouette rieuse,2022,4,7
Oedicnème criard,2023,8,26
Oie cendrée,2017,0,2
Outarde canepetière,2010,0,1
Perdrix grise,2021,2,40
Perdrix rouge,2013,0,10
Petit Gravelot,2016,0,8
Pic épeiche,2022,3,11
Pic noir,2016,0,11
Pic vert,2022,1,6
Pie bavarde,2023,16,33
Pie-grièche écorcheur,2023,6,48
Pigeon biset domestique,2023,1,11
Pigeon colombin,2018,0,3
Pigeon ramier,2023,51,52
Pinson des arbres,2023,23,39
Pinson du Nord,2021,1,5
Pipit à gorge rousse,2021,1,0
Pipit des arbres,2021,9,17
Pipit farlouse,2021,1,11
Pluvier doré,2022,1,6
Pluvier guignard,2021,1,1
Pouillot de Bonelli,2017,0,1
Pouillot fitis,2021,18,19
Pouillot véloce,2023,30,29
Roitelet à triple bandeau,2013,0,3
Roitelet huppé,2013,0,1
Rossignol philomèle,2023,53,24
Rougegorge familier,2021,3,19
Rougequeue à front blanc,2021,1,7
Rougequeue noir,2023,2,15
Rousserolle effarvatte,2014,0,5
Sarcelle d'été,2016,0,1
Sarcelle d'hiver,2021,2,10
Serin cini,2016,0,6
Sittelle torchepot,2022,1,4
Sterne pierregarin,2023,1,0
Tadorne casarca,2016,0,4
Tadorne de Belon,2023,17,30
Tarier des prés,2021,9,104
Tarier pâtre,2021,6,45
Tarin des aulnes,2013,0,2
Tourterelle des bois,2023,32,29
Tourterelle turque,2023,7,14
Traquet motteux,2021,2,11
Troglodyte mignon,2022,2,13
Vanneau huppé,2023,13,31
Verdier d'Europe,2023,1,11
