frname,lastobs,newcount,oldcount
Accenteur alpin,2022,15,25
Accenteur mouchet,2022,3,12
Aigle royal,2023,111,152
Alouette des champs,2023,21,61
Alouette lulu,2011,0,2
Autour des palombes,2017,0,4
Bec-croisé des sapins,2023,14,29
Bergeronnette des ruisseaux,2023,20,38
Bergeronnette grise,2023,52,96
Bergeronnette printanière,2021,2,0
Bondrée apivore,2020,1,3
Bouvreuil pivoine,2021,3,12
Bruant fou,2023,17,19
Bruant jaune,2023,43,110
Bruant ortolan,2023,6,13
Bruant proyer,2020,1,0
Bruant zizi,2011,0,2
Busard des roseaux,2022,1,0
Busard Saint-Martin,2019,1,0
Buse variable,2023,10,10
Caille des blés,2023,16,13
Canard colvert,2023,22,25
Cassenoix moucheté,2022,6,15
Chardonneret élégant,2023,46,58
Chevalier culblanc,2021,1,7
Chevalier gambette,2019,1,0
Chevalier sylvain,2013,0,1
Chevêchette d'Europe,2022,5,1
Chocard à bec jaune,2023,34,74
Choucas des tours,2012,0,2
Chouette de Tengmalm,2022,1,0
Cincle plongeur (C.c.cinclus),2023,37,33
Circaète Jean-le-Blanc,2023,12,36
Corneille mantelée,2015,0,2
Corneille noire,2023,62,174
Coucou gris,2023,12,52
Crave à bec rouge,2023,27,22
Épervier d'Europe,2023,11,9
Étourneau sansonnet,2020,1,2
Faucon crécerelle,2023,65,89
Faucon hobereau,2023,4,4
Faucon kobez,2021,1,1
Faucon pèlerin (F.p.brookei),2023,3,1
Fauvette à tête noire,2023,15,21
Fauvette babillarde,2023,3,14
Fauvette des jardins,2023,7,43
Fauvette grisette,2018,0,7
Geai des chênes,2023,11,37
Gélinotte des bois,2020,1,3
Gobemouche gris (M. s. striata),2009,0,1
Gobemouche noir,2023,1,6
Goéland leucophée,2007,0,1
Grand Corbeau,2023,24,49
Grand-duc d'Europe,2022,1,2
Grèbe à cou noir,2017,0,1
Grèbe castagneux,2022,2,0
Grimpereau des bois,2023,5,16
Grimpereau des jardins,2023,1,0
Grive draine,2023,16,41
Grive litorne,2023,34,41
Grive mauvis,2022,4,0
Grive musicienne,2022,5,12
Grosbec casse-noyaux,2022,6,0
Héron cendré,2023,7,4
Hirondelle de fenêtre,2023,19,25
Hirondelle de rochers,2023,19,41
Hirondelle rustique,2017,0,2
Huppe fasciée,2019,1,2
Lagopède alpin,2022,24,31
Linotte mélodieuse,2023,36,51
Martinet à ventre blanc,2023,3,8
Martinet noir,2023,7,7
Martin-pêcheur d'Europe,2011,0,1
Merle à plastron,2022,7,7
Merle noir,2023,10,33
Mésange à longue queue (A.c.caudatus),2022,12,16
Mésange bleue,2022,3,5
Mésange boréale,2023,31,76
Mésange charbonnière,2023,11,19
Mésange huppée,2022,9,22
Mésange noire,2023,42,58
Mésange nonnette,2011,0,2
Milan noir,2018,0,1
Milan royal,2021,2,0
Moineau cisalpin,2023,4,13
Moineau domestique,2021,3,15
Moineau soulcie,2022,8,9
Monticole de roche,2022,3,2
Niverolle alpine,2022,8,19
Perdrix bartavelle,2022,6,12
Petit-duc scops,2010,0,3
Pic épeiche,2023,22,51
Pic épeichette,2011,0,2
Pic noir,2020,3,9
Pic vert,2022,21,41
Pie bavarde,2023,51,50
Pie-grièche écorcheur,2023,11,24
Pigeon biset domestique,2022,12,0
Pigeon ramier,2017,0,9
Pinson des arbres,2023,75,204
Pinson du Nord,2022,4,0
Pipit des arbres,2023,33,147
Pipit spioncelle,2023,46,51
Pouillot de Bonelli,2023,9,11
Pouillot fitis,2018,0,4
Pouillot siffleur,2015,0,3
Pouillot véloce,2023,38,81
Râle des genêts,2011,0,3
Roitelet à triple bandeau,2020,1,3
Roitelet huppé,2023,2,7
Rougegorge familier,2023,18,35
Rougequeue à front blanc,2023,1,8
Rougequeue noir,2023,61,87
Rousserolle verderolle,2017,0,3
Sarcelle d'hiver,2018,0,1
Serin cini,2023,16,51
Sizerin cabaret,2011,0,1
Sizerin flammé,2011,0,1
Tarier des prés,2023,84,102
Tarier pâtre,2018,0,2
Tarin des aulnes,2023,9,2
Tétras lyre,2022,7,31
Tichodrome échelette,2018,0,6
Torcol fourmilier (J.t.tschusii),2023,4,6
Traquet motteux,2023,122,179
Troglodyte mignon,2023,16,23
Vautour fauve,2023,89,118
Vautour moine,2023,2,0
Venturon montagnard,2022,3,6
Verdier d'Europe,2022,2,10
