frname,lastobs,newcount,oldcount
Accenteur alpin,2022,1,1
Accenteur mouchet,2024,13,35
Aigle botté,2023,12,9
Aigle royal,2015,0,1
Alouette des champs,2024,82,80
Alouette lulu,2024,106,73
Autour des palombes,2014,0,2
Bécasse des bois,2023,2,1
Bécassine des marais,2017,0,1
Bergeronnette des ruisseaux,2024,47,39
Bergeronnette grise,2023,43,44
Bergeronnette printanière,2019,1,4
Bihoreau gris,2023,1,2
Bondrée apivore,2023,9,12
Bouvreuil pivoine,2022,6,7
Bruant des roseaux,2023,6,18
Bruant fou,2013,0,3
Bruant jaune,2022,4,18
Bruant proyer,2024,139,52
Bruant zizi,2024,203,112
Busard des roseaux,2013,0,2
Busard Saint-Martin,2021,1,9
Buse variable,2024,341,346
Caille des blés,2023,21,9
Canard colvert,2023,20,19
Canard mandarin,2020,1,0
Chardonneret élégant,2024,103,91
Chevalier culblanc,2008,0,1
Chevalier guignette,2021,1,0
Chevêche d'Athéna,2024,70,48
Choucas des tours,2024,107,139
Chouette hulotte,2023,11,20
Cigogne blanche,2023,5,2
Cigogne noire,2022,2,4
Cincle plongeur (C.c.cinclus),2024,27,33
Circaète Jean-le-Blanc,2023,8,14
Cisticole des joncs,2022,3,1
Corneille noire,2024,276,241
Coucou gris,2023,47,43
Échasse blanche,2023,1,0
Effraie des clochers,2022,4,22
Élanion blanc,2024,7,7
Engoulevent d'Europe,2020,1,4
Épervier d'Europe,2024,41,37
Étourneau sansonnet,2024,145,111
Faisan de Colchide,2023,6,8
Faucon crécerelle,2024,195,208
Faucon hobereau,2023,4,10
Faucon kobez,2008,0,1
Faucon pèlerin,2024,69,86
Fauvette à tête noire,2023,313,111
Fauvette des jardins,2019,1,0
Fauvette grisette,2023,39,16
Fauvette mélanocéphale,2022,1,0
Fauvette orphée,2023,4,0
Fauvette pitchou,2022,1,0
Foulque macroule,2017,0,1
Gallinule poule-d'eau,2023,4,4
Geai des chênes,2024,229,182
Gobemouche gris,2023,11,6
Gobemouche noir,2023,22,11
Goéland leucophée,2008,0,1
Grand Corbeau,2024,100,94
Grand Cormoran,2019,1,4
Grand-duc d'Europe,2024,28,54
Grande Aigrette,2024,31,17
Grèbe castagneux,2009,0,2
Grimpereau des jardins,2024,90,71
Grive draine,2024,93,49
Grive litorne,2022,5,16
Grive mauvis,2021,5,5
Grive musicienne,2024,106,61
Grosbec casse-noyaux,2023,12,18
Guêpier d'Europe,2023,8,10
Héron cendré,2024,48,41
Héron garde-boeufs,2021,2,2
Hibou des marais,2015,0,21
Hibou moyen-duc,2020,2,7
Hirondelle de fenêtre,2023,30,35
Hirondelle de rivage,2008,0,1
Hirondelle de rochers,2024,71,78
Hirondelle rustique,2023,72,65
Huppe fasciée,2023,30,43
Hypolaïs polyglotte,2023,77,48
Linotte mélodieuse,2023,52,49
Locustelle tachetée,2022,1,2
Loriot d'Europe,2023,59,33
Martinet noir,2023,57,63
Martin-pêcheur d'Europe,2021,5,14
Merle noir,2024,503,333
Mésange à longue queue,2024,63,74
Mésange bleue,2024,250,209
Mésange charbonnière,2024,369,270
Mésange huppée,2008,0,1
Mésange noire,2022,5,3
Mésange nonnette,2024,39,47
Milan noir,2023,114,137
Milan royal,2024,328,269
Moineau domestique,2024,200,173
Moineau soulcie,2021,1,10
Oedicnème criard,2023,7,51
Perdrix rouge,2024,38,35
Petit-duc scops,2022,4,2
Pic épeiche,2023,116,132
Pic épeichette,2022,6,10
Pic mar,2023,32,21
Pic noir,2024,17,19
Pic vert,2024,199,168
Pie bavarde,2024,165,150
Pie-grièche écorcheur,2023,63,38
Pie-grièche grise,2016,0,8
Pie-grièche méridionale,2020,1,0
Pigeon biset domestique,2024,25,17
Pigeon colombin,2023,3,2
Pigeon ramier,2024,264,149
Pinson des arbres,2024,346,229
Pinson du Nord,2023,10,21
Pipit des arbres,2023,13,10
Pipit farlouse,2024,13,19
Pipit rousseline,2019,1,2
Pipit spioncelle,2021,1,0
Pluvier doré,2022,2,0
Pouillot de Bonelli,2023,52,36
Pouillot fitis,2023,4,2
Pouillot siffleur,2019,1,1
Pouillot véloce,2024,123,107
Roitelet à triple bandeau,2024,54,20
Roitelet huppé,2024,5,11
Rossignol philomèle,2023,177,62
Rougegorge familier,2024,314,230
Rougequeue à front blanc,2023,35,30
Rougequeue noir,2024,130,81
Sarcelle d'été,2018,0,1
Sarcelle d'hiver,2018,0,3
Serin cini,2023,40,44
Sittelle torchepot,2024,178,172
Tarier des prés,2022,5,9
Tarier pâtre,2024,127,71
Tarin des aulnes,2023,3,6
Tichodrome échelette,2023,6,20
Torcol fourmilier,2022,13,12
Tourterelle des bois,2023,10,13
Tourterelle turque,2024,114,89
Traquet motteux,2023,21,17
Troglodyte mignon,2024,139,156
Vanneau huppé,2023,19,20
Vautour fauve,2023,16,23
Vautour moine,2018,0,4
Verdier d'Europe,2024,27,32
