frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,88,27
Aigle botté,2021,3,3
Aigrette garzette,2024,58,7
Alouette des champs,2024,148,17
Alouette lulu,2021,2,0
Autour des palombes,2023,7,1
Bécasse des bois,2024,1,1
Bécassine des marais,2022,2,3
Bec-croisé des sapins,2021,1,0
Bergeronnette des ruisseaux,2024,24,9
Bergeronnette grise,2024,110,27
Bergeronnette printanière,2024,15,1
Bernache du Canada,2024,14,0
Bihoreau gris,2022,3,5
Bondrée apivore,2023,15,5
Bouscarle de Cetti,2024,34,3
Bouvreuil pivoine,2024,18,4
Bruant des roseaux,2024,7,0
Bruant jaune,2024,69,17
Bruant proyer,2024,12,6
Bruant zizi,2024,135,32
Busard cendré,2021,3,0
Busard des roseaux,2021,5,0
Busard pâle,2022,1,0
Busard Saint-Martin,2024,26,0
Buse variable,2024,348,97
Caille des blés,2023,6,0
Canard colvert,2024,179,41
Canard souchet,2015,0,1
Chardonneret élégant,2024,104,46
Chevalier aboyeur,2022,2,0
Chevalier culblanc,2023,17,2
Chevalier gambette,2021,1,0
Chevalier guignette,2024,11,7
Chevêche d'Athéna,2022,30,2
Choucas des tours,2023,33,11
Chouette hulotte,2024,49,16
Cigogne blanche,2024,12,0
Cigogne noire,2020,1,0
Circaète Jean-le-Blanc,2024,16,6
Cisticole des joncs,2024,2,0
Colin de Virginie,2020,1,0
Corbeau freux,2024,23,16
Corneille noire,2024,316,75
Coucou gris,2024,131,28
Courlis cendré,2022,5,2
Cygne tuberculé,2024,43,14
Effraie des clochers,2024,13,5
Élanion blanc,2023,58,0
Épervier d'Europe,2024,21,11
Étourneau sansonnet,2024,222,69
Faisan de Colchide,2024,125,9
Faisan vénéré,2021,1,0
Faucon crécerelle,2024,167,28
Faucon émerillon,2021,2,0
Faucon hobereau,2023,12,4
Fauvette à tête noire,2024,296,62
Fauvette des jardins,2023,18,7
Fauvette grisette,2024,93,33
Foulque macroule,2014,0,3
Fuligule milouin,2022,2,1
Gallinule poule-d'eau,2024,30,19
Geai des chênes,2024,130,49
Gobemouche gris,2023,5,2
Gobemouche noir,2023,7,3
Grand Cormoran,2024,98,24
Grande Aigrette,2024,83,8
Grèbe castagneux,2022,4,3
Grèbe huppé,2018,0,2
Grimpereau des jardins,2024,108,47
Grive draine,2024,66,10
Grive litorne,2023,9,3
Grive mauvis,2024,23,0
Grive musicienne,2024,123,32
Grosbec casse-noyaux,2024,12,10
Guêpier d'Europe,2021,1,0
Guifette moustac,2020,1,0
Héron cendré,2024,169,51
Héron garde-boeufs,2024,74,3
Héron pourpré,2018,0,1
Hibou moyen-duc,2024,4,2
Hirondelle de fenêtre,2024,106,25
Hirondelle de rivage,2021,11,9
Hirondelle rustique,2024,115,52
Huppe fasciée,2024,40,19
Hypolaïs polyglotte,2023,57,29
Linotte mélodieuse,2024,36,24
Locustelle tachetée,2024,4,4
Loriot d'Europe,2023,77,20
Martinet noir,2023,45,17
Martin-pêcheur d'Europe,2024,38,11
Merle noir,2024,377,103
Mésange à longue queue,2024,105,31
Mésange bleue,2024,320,94
Mésange charbonnière,2024,330,93
Mésange huppée,2024,22,7
Mésange noire,2024,3,2
Mésange nonnette,2024,57,11
Milan noir,2024,125,26
Milan royal,2024,19,1
Moineau domestique,2024,176,74
Moineau friquet,2007,0,1
Mouette rieuse,2024,42,21
Oedicnème criard,2024,6,1
Oie cendrée,2022,1,0
Perdrix grise,2021,2,2
Perdrix rouge,2023,25,4
Perruche à collier,2019,1,0
Pic cendré,2022,7,2
Pic épeiche,2024,156,56
Pic épeichette,2024,27,15
Pic mar,2023,20,3
Pic noir,2024,46,4
Pic vert,2024,179,46
Pie bavarde,2024,137,52
Pie-grièche à tête rousse,2021,5,0
Pie-grièche écorcheur,2023,51,8
Pigeon biset domestique,2024,49,7
Pigeon colombin,2023,19,1
Pigeon ramier,2024,424,114
Pinson des arbres,2024,403,89
Pinson du Nord,2023,7,0
Pipit des arbres,2024,59,18
Pipit farlouse,2023,18,0
Pipit spioncelle,2021,1,0
Pluvier doré,2021,1,0
Pouillot de Bonelli,2023,8,3
Pouillot fitis,2023,8,3
Pouillot siffleur,2023,25,7
Pouillot véloce,2024,299,63
Roitelet à triple bandeau,2024,81,29
Roitelet huppé,2024,10,5
Rossignol philomèle,2024,127,45
Rougegorge familier,2024,427,80
Rougequeue à front blanc,2024,42,9
Rougequeue noir,2024,118,38
Sarcelle d'hiver,2023,3,0
Serin cini,2024,38,20
Sittelle torchepot,2024,144,37
Sterne pierregarin,2022,1,0
Tadorne de Belon,2024,1,0
Tarier des prés,2023,7,0
Tarier pâtre,2024,141,26
Tarin des aulnes,2024,5,1
Tichodrome échelette,2015,0,3
Torcol fourmilier,2023,5,1
Tourterelle des bois,2023,85,30
Tourterelle turque,2024,106,66
Traquet motteux,2024,3,0
Troglodyte mignon,2024,167,64
Vanneau huppé,2023,45,16
Verdier d'Europe,2024,128,35
