frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,7,8
Alouette des champs,2024,4,5
Alouette lulu,2024,13,8
Autour des palombes,2023,11,10
Bécasse des bois,2022,3,0
Bécassine des marais,2022,2,0
Bec-croisé des sapins,2019,1,0
Bergeronnette des ruisseaux,2024,20,13
Bergeronnette grise,2024,59,22
Bergeronnette printanière,2022,9,0
Bondrée apivore,2022,3,4
Bouvreuil pivoine,2024,15,8
Bruant des roseaux,2011,0,2
Bruant jaune,2024,75,29
Buse variable,2024,84,32
Caille des blés,2023,2,0
Canard colvert,2024,14,11
Chardonneret élégant,2023,51,11
Chevêche d'Athéna,2023,2,4
Chevêchette d'Europe,2022,1,0
Choucas des tours,2023,13,9
Chouette de Tengmalm,2015,0,1
Chouette hulotte,2023,19,8
Cigogne blanche,2023,4,0
Cigogne noire,2021,3,0
Cincle plongeur (C.c.cinclus),2023,2,12
Corbeau freux,2021,1,3
Corneille noire,2024,146,37
Coucou gris,2023,5,11
Effraie des clochers,2023,11,4
Épervier d'Europe,2024,15,11
Étourneau sansonnet,2024,64,18
Faisan de Colchide,2022,7,2
Faucon crécerelle,2024,31,9
Faucon hobereau,2020,1,2
Faucon pèlerin,2023,1,0
Fauvette à tête noire,2024,134,36
Fauvette babillarde,2020,1,3
Fauvette des jardins,2023,11,9
Fauvette grisette,2022,4,3
Foulque macroule,2012,0,3
Gallinule poule-d'eau,2021,4,2
Geai des chênes,2024,76,30
Gélinotte des bois,2011,0,2
Gobemouche à collier,2011,0,2
Gobemouche gris,2022,1,3
Gobemouche noir,2015,0,1
Grand Corbeau,2023,5,0
Grand Cormoran,2023,4,0
Grande Aigrette,2024,6,0
Grèbe castagneux,2012,0,3
Grimpereau des bois,2023,6,6
Grimpereau des jardins,2024,62,12
Grive draine,2024,50,17
Grive litorne,2024,32,14
Grive mauvis,2023,4,4
Grive musicienne,2024,112,24
Grosbec casse-noyaux,2023,13,17
Guêpier d'Europe,2023,3,0
Héron cendré,2024,24,18
Hibou moyen-duc,2024,4,4
Hirondelle de fenêtre,2023,22,19
Hirondelle rustique,2024,52,28
Huppe fasciée,2023,9,0
Hypolaïs polyglotte,2012,0,4
Linotte mélodieuse,2021,4,3
Locustelle tachetée,2016,0,3
Loriot d'Europe,2023,22,18
Martinet noir,2023,11,11
Martin-pêcheur d'Europe,2022,2,5
Merle noir,2024,201,40
Mésange à longue queue,2024,12,18
Mésange bleue,2024,117,37
Mésange boréale,2021,4,9
Mésange charbonnière,2024,192,48
Mésange huppée,2024,15,11
Mésange noire,2024,24,22
Mésange nonnette,2024,43,19
Milan noir,2024,24,7
Milan royal,2024,55,18
Moineau domestique,2024,115,29
Moineau friquet,2024,27,21
Pic cendré,2024,5,0
Pic épeiche,2024,64,25
Pic épeichette,2023,16,3
Pic mar,2023,2,10
Pic noir,2024,32,10
Pic vert,2024,65,26
Pie bavarde,2024,46,29
Pie-grièche écorcheur,2023,19,16
Pigeon biset domestique,2023,4,2
Pigeon colombin,2023,2,2
Pigeon ramier,2024,95,24
Pinson des arbres,2024,215,39
Pinson du Nord,2024,16,3
Pipit des arbres,2021,1,2
Pipit farlouse,2022,2,3
Pipit spioncelle,2011,0,2
Pouillot fitis,2019,1,5
Pouillot siffleur,2023,10,9
Pouillot véloce,2024,101,25
Râle d'eau,2022,1,2
Rémiz penduline,2022,2,0
Roitelet à triple bandeau,2023,7,4
Roitelet huppé,2024,34,12
Rossignol philomèle,2021,2,4
Rougegorge familier,2024,146,28
Rougequeue à front blanc,2023,9,20
Rougequeue noir,2024,75,26
Rousserolle effarvatte,2020,1,0
Serin cini,2023,4,7
Sittelle torchepot,2024,40,21
Sizerin cabaret,2009,0,1
Sizerin flammé,2011,0,3
Tarier des prés,2009,0,2
Tarier pâtre,2023,13,5
Tarin des aulnes,2024,13,5
Torcol fourmilier,2023,5,0
Tourterelle des bois,2023,1,7
Tourterelle turque,2020,1,15
Traquet motteux,2021,2,0
Troglodyte mignon,2024,105,24
Verdier d'Europe,2024,14,14
