frname,lastobs,newcount,oldcount
Accenteur alpin,2021,2,2
Accenteur mouchet,2023,10,4
Aigle botté,2023,4,1
Aigle royal,2023,7,5
Alouette lulu,2023,2,1
Bec-croisé des sapins,2021,1,1
Bergeronnette des ruisseaux,2022,2,3
Bergeronnette grise,2024,11,7
Bondrée apivore,2015,0,2
Bouvreuil pivoine,2022,5,7
Bruant fou,2020,1,0
Bruant proyer,2012,0,2
Bruant zizi,2020,4,4
Buse variable,2022,4,4
Chardonneret élégant,2023,14,1
Chouette hulotte,2023,3,1
Cincle plongeur (C.c.cinclus),2021,1,4
Circaète Jean-le-Blanc,2021,2,7
Corneille noire,2023,5,7
Coucou gris,2023,4,8
Engoulevent d'Europe,2022,5,1
Épervier d'Europe,2022,2,2
Étourneau sansonnet,2024,2,2
Faisan de Colchide,2021,1,1
Faucon crécerelle,2020,1,2
Faucon d'Éléonore,2012,0,1
Faucon pèlerin,2015,0,2
Fauvette à tête noire,2024,26,19
Fauvette des jardins,2022,3,3
Fauvette grisette,2022,3,1
Fauvette mélanocéphale,2009,0,1
Fauvette passerinette,2009,0,1
Fauvette pitchou,2019,1,1
Geai des chênes,2024,14,31
Gobemouche gris,2015,0,2
Gobemouche noir,2015,0,2
Goéland leucophée,2024,1,1
Grand Corbeau,2024,34,25
Grimpereau des jardins,2024,26,12
Grive draine,2023,12,11
Grive musicienne,2024,12,16
Grosbec casse-noyaux,2013,0,2
Guêpier d'Europe,2023,1,1
Héron cendré,2024,1,0
Hirondelle de fenêtre,2022,6,9
Hirondelle de rochers,2021,5,5
Hirondelle rustique,2023,3,5
Huppe fasciée,2023,1,0
Hypolaïs polyglotte,2021,1,1
Linotte mélodieuse,2019,1,0
Loriot d'Europe,2023,9,4
Martinet à ventre blanc,2015,0,1
Martinet noir,2023,9,9
Martin-pêcheur d'Europe,2009,0,1
Merle noir,2024,42,43
Mésange à longue queue,2022,15,9
Mésange bleue,2024,28,15
Mésange charbonnière,2024,38,16
Mésange huppée,2024,20,9
Mésange noire,2023,15,13
Mésange nonnette,2024,18,5
Milan noir,2022,1,0
Milan royal,2022,1,0
Moineau domestique,2024,15,13
Monticole de roche,2009,0,1
Paon bleu,2022,2,0
Perdrix rouge,2016,0,1
Pic de Sharpe,2022,6,6
Pic épeiche,2024,21,9
Pic épeichette,2023,2,2
Pic noir,2024,14,6
Pic vert,2009,0,1
Pie bavarde,2024,8,0
Pie-grièche écorcheur,2021,1,5
Pigeon biset domestique,2024,7,2
Pigeon ramier,2024,12,19
Pinson des arbres,2024,43,23
Pinson du Nord,2019,1,0
Pipit farlouse,2021,1,0
Pouillot de Bonelli,2023,20,3
Pouillot véloce,2023,21,12
Roitelet à triple bandeau,2024,30,5
Roitelet huppé,2022,2,7
Rossignol philomèle,2023,3,0
Rougegorge familier,2024,50,32
Rougequeue noir,2023,15,11
Serin cini,2023,10,3
Sittelle torchepot,2024,43,27
Tarier des prés,2015,0,2
Tarier pâtre,2023,5,2
Tarin des aulnes,2021,2,0
Tichodrome échelette,2008,0,1
Torcol fourmilier,2018,0,1
Tourterelle turque,2024,1,0
Troglodyte mignon,2023,22,13
Vautour fauve,2022,3,6
Venturon montagnard,2018,0,1
Verdier d'Europe,2023,10,3
