frname,lastobs,newcount,oldcount
Accenteur alpin,2023,114,124
Accenteur mouchet,2023,69,100
Aigle botté,2019,2,2
Aigle royal,2020,2,0
Aigrette garzette,2023,6,9
Alouette des champs,2021,5,20
Alouette lulu,2022,11,7
Autour des palombes,2021,2,2
Bécasse des bois,2012,0,2
Bec-croisé des sapins,2022,87,26
Bergeronnette des ruisseaux,2022,20,65
Bergeronnette grise,2023,348,360
Bergeronnette printanière,2023,77,59
Bihoreau gris,2023,8,6
Blongios nain,2021,2,0
Bondrée apivore,2022,33,104
Bruant des roseaux,2022,3,1
Bruant fou,2022,3,6
Bruant ortolan,2022,11,0
Bruant proyer,2023,14,0
Bruant zizi,2022,7,11
Busard cendré,2022,2,1
Busard des roseaux,2023,13,28
Busard pâle,2012,0,6
Busard Saint-Martin,2023,7,19
Buse variable,2022,22,107
Caille des blés,2023,2,6
Canard colvert,2022,5,7
Chardonneret élégant,2023,269,229
Chevalier culblanc,2007,0,1
Chevalier guignette,2023,13,15
Chevêche d'Athéna,2018,0,48
Choucas des tours,2023,931,1024
Chouette hulotte,2023,12,71
Cigogne blanche,2020,1,3
Cigogne noire,2020,1,8
Circaète Jean-le-Blanc,2023,23,128
Cisticole des joncs,2021,1,0
Corbeau freux,2022,1,1
Cormoran huppé,2023,127,222
Corneille mantelée,2021,2,0
Corneille noire,2023,119,157
Coucou geai,2022,3,4
Coucou gris,2022,4,6
Courlis cendré,2007,0,2
Crave à bec rouge,2023,223,447
Cygne tuberculé,2007,0,1
Échasse blanche,2022,2,4
Effraie des clochers,2022,2,0
Engoulevent d'Europe,2023,7,24
Épervier d'Europe,2023,136,330
Étourneau sansonnet,2023,66,190
Faisan de Colchide,2018,0,54
Faucon crécerelle,2023,236,720
Faucon d'Eléonore,2022,5,10
Faucon émerillon,2023,1,0
Faucon hobereau,2022,6,34
Faucon kobez,2023,2,0
Faucon pèlerin,2023,198,247
Fauvette à tête noire,2023,795,949
Fauvette de Moltoni,2022,30,0
Fauvette des jardins,2022,17,0
Fauvette grisette,2023,56,4
Fauvette mélanocéphale,2023,1339,2777
Fauvette orphée,2023,1,1
Fauvette passerinette,2023,50,39
Fauvette pitchou,2023,377,1075
Flamant rose,2020,6,11
Fou de Bassan,2021,7,35
Gallinule poule-d'eau,2021,2,0
Geai des chênes,2023,252,168
Glaréole à collier,2021,1,0
Gobemouche à collier,2023,17,0
Gobemouche gris,2023,81,22
Gobemouche noir,2023,230,108
Goéland brun,2017,0,1
Goéland d'Audouin,2020,1,0
Goéland leucophée,2023,390,676
Goéland railleur,2023,1,0
Gorgebleue à miroir,2022,3,0
Grand Corbeau,2023,55,36
Grand Cormoran,2023,68,134
Grand-duc d'Europe,2023,30,108
Grande Aigrette,2019,1,9
Grèbe à cou noir,2017,0,10
Grimpereau des jardins,2023,315,191
Grive draine,2021,5,18
Grive litorne,2022,3,3
Grive mauvis,2021,3,1
Grive musicienne,2023,84,160
Grosbec casse-noyaux,2022,7,2
Guêpier d'Europe,2023,59,75
Harle huppé,2019,0,1
Héron cendré,2023,15,22
Héron garde-boeufs,2018,0,2
Héron pourpré,2023,8,1
Hibou des marais,2017,0,3
Hibou moyen-duc,2010,0,1
Hirondelle de fenêtre,2023,56,139
Hirondelle de rivage,2023,9,8
Hirondelle de rochers,2023,269,357
Hirondelle rousseline,2022,12,1
Hirondelle rustique,2023,146,224
Huîtrier pie,2023,3,0
Huppe fasciée,2023,53,28
Hypolaïs ictérine,2020,1,0
Hypolaïs polyglotte,2021,3,1
Labbe parasite,2020,1,0
Linotte mélodieuse,2023,38,42
Locustelle luscinioïde,2023,1,0
Locustelle tachetée,2023,7,0
Loriot d'Europe,2022,35,8
Macareux moine,2021,1,0
Martinet à ventre blanc,2023,101,235
Martinet noir,2023,75,254
Martinet pâle,2023,219,271
Martin-pêcheur d'Europe,2023,12,24
Merle à plastron,2022,8,14
Merle noir,2023,259,553
Mésange à longue queue,2023,180,235
Mésange bleue,2023,481,693
Mésange charbonnière,2023,729,1219
Mésange huppée,2023,706,1298
Mésange noire,2022,98,45
Milan noir,2022,7,22
Milan royal,2022,8,20
Moineau domestique,2023,62,123
Monticole bleu,2023,161,249
Monticole de roche,2021,1,1
Mouette mélanocéphale,2016,0,5
Mouette pygmée,2013,0,1
Mouette rieuse,2023,16,56
Mouette tridactyle,2022,1,1
Niverolle alpine,2016,0,1
Océanite tempête,2009,0,3
Oedicnème criard,2022,3,0
Oie cendrée,2011,0,1
Perdrix rouge,2023,85,219
Perruche à collier,2023,37,78
Perruche ondulée,2020,1,0
Petit-duc scops,2022,2,9
Petit Gravelot,2022,1,0
Pic épeiche,2023,11,1
Pic vert,2023,343,202
Pie bavarde,2023,1663,2035
Pie-grièche à tête rousse,2023,67,5
Pie-grièche écorcheur,2022,2,0
Pie-grièche méridionale,2016,0,3
Pigeon biset domestique,2023,453,596
Pigeon colombin,2020,1,1
Pigeon ramier,2023,1091,869
Pingouin torda,2022,6,0
Pinson des arbres,2023,1449,2086
Pinson du Nord,2022,12,3
Pipit à gorge rousse,2023,2,0
Pipit des arbres,2023,88,33
Pipit farlouse,2023,57,86
Pipit rousseline,2023,6,13
Pluvier guignard,2022,1,3
Pouillot à grands sourcils,2022,11,29
Pouillot de Bonelli,2023,18,6
Pouillot de Pallas,2016,0,1
Pouillot fitis,2023,220,115
Pouillot siffleur,2023,103,12
Pouillot véloce,2023,443,684
Puffin cendré,2009,0,1
Puffin de Scopoli,2023,24,24
Puffin yelkouan,2023,25,33
Râle d'eau,2021,1,0
Roitelet à triple bandeau,2023,344,630
Roitelet huppé,2023,90,182
Rollier d'Europe,2021,2,1
Rossignol philomèle,2023,90,83
Rougegorge familier,2023,1208,1997
Rougequeue à front blanc,2023,384,122
Rougequeue noir,2023,468,970
Rousserolle effarvatte,2022,2,1
Rousserolle turdoïde,2022,2,0
Serin cini,2023,689,561
Sittelle torchepot,2019,1,1
Sterne caspienne,2021,1,0
Sterne caugek,2023,37,58
Sterne pierregarin,2022,4,2
Tadorne de Belon,2017,0,1
Tarier des prés,2023,90,22
Tarier pâtre,2023,74,130
Tarin des aulnes,2022,60,34
Tichodrome échelette,2023,61,142
Torcol fourmilier,2022,13,3
Tournepierre à collier,2023,2,1
Tourterelle des bois,2023,52,14
Tourterelle turque,2023,674,633
