frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,29,47
Aigle botté,2021,3,2
Alouette des champs,2024,291,218
Alouette lulu,2024,63,27
Autour des palombes,2024,8,5
Barge à queue noire,2017,0,1
Bécasse des bois,2023,5,0
Bec-croisé des sapins,2024,3,0
Bergeronnette des ruisseaux,2023,1,0
Bergeronnette grise,2024,56,43
Bergeronnette printanière,2023,20,49
Bondrée apivore,2023,11,5
Bouvreuil pivoine,2023,14,17
Bruant des roseaux,2023,12,4
Bruant jaune,2024,42,42
Bruant proyer,2024,121,139
Bruant zizi,2024,108,23
Busard cendré,2023,12,10
Busard des roseaux,2022,8,1
Busard Saint-Martin,2024,33,29
Buse pattue,2009,0,1
Buse variable,2024,434,228
Caille des blés,2023,9,35
Canard colvert,2024,11,16
Chardonneret élégant,2023,78,47
Chevêche d'Athéna,2023,6,13
Choucas des tours,2024,17,0
Chouette hulotte,2023,4,8
Cigogne blanche,2023,5,0
Cigogne noire,2024,12,3
Circaète Jean-le-Blanc,2023,1,2
Corbeau freux,2024,15,22
Corneille noire,2024,167,102
Coucou gris,2023,23,29
Effraie des clochers,2024,7,8
Engoulevent d'Europe,2020,1,3
Épervier d'Europe,2024,39,20
Étourneau sansonnet,2024,101,68
Faisan de Colchide,2023,8,7
Faucon crécerelle,2024,235,106
Faucon émerillon,2022,3,8
Faucon hobereau,2022,3,1
Faucon kobez,2020,1,0
Faucon pèlerin,2017,0,3
Fauvette à tête noire,2024,86,145
Fauvette babillarde,2023,2,0
Fauvette des jardins,2021,1,15
Fauvette grisette,2023,16,28
Geai des chênes,2024,99,106
Gobemouche gris,2023,3,8
Grand Cormoran,2023,13,1
Grand-duc d'Europe,2012,0,3
Grande Aigrette,2024,19,0
Grimpereau des bois,2021,6,17
Grimpereau des jardins,2024,166,190
Grive draine,2024,86,110
Grive litorne,2024,8,17
Grive mauvis,2024,17,9
Grive musicienne,2024,95,143
Grosbec casse-noyaux,2024,77,98
Héron cendré,2024,9,4
Hibou des marais,2009,0,1
Hibou moyen-duc,2023,3,3
Hirondelle de fenêtre,2023,18,16
Hirondelle rustique,2024,44,69
Huppe fasciée,2022,2,2
Hypolaïs polyglotte,2023,6,23
Linotte mélodieuse,2024,86,82
Locustelle tachetée,2018,0,3
Loriot d'Europe,2023,10,17
Martinet noir,2023,9,11
Merle à plastron,2023,2,0
Merle noir,2024,221,265
Mésange à longue queue,2024,29,27
Mésange bleue,2024,227,184
Mésange boréale,2011,0,2
Mésange charbonnière,2024,220,229
Mésange huppée,2024,11,13
Mésange noire,2022,1,6
Mésange nonnette,2024,65,113
Milan noir,2024,68,35
Milan royal,2024,143,24
Moineau domestique,2024,52,61
Moineau friquet,2011,0,2
Oedicnème criard,2023,5,4
Perdrix grise,2023,1,6
Perdrix rouge,2023,2,6
Petit Gravelot,2022,1,0
Pic cendré,2017,0,1
Pic épeiche,2024,112,125
Pic épeichette,2024,5,13
Pic mar,2024,31,59
Pic noir,2024,18,24
Pic vert,2024,36,29
Pie bavarde,2024,89,57
Pie-grièche écorcheur,2023,12,29
Pie-grièche grise,2023,2,1
Pigeon biset domestique,2024,14,10
Pigeon colombin,2024,37,34
Pigeon ramier,2024,348,208
Pinson des arbres,2024,555,378
Pinson du Nord,2023,29,11
Pipit des arbres,2023,27,24
Pipit farlouse,2023,77,23
Pipit spioncelle,2017,0,1
Pluvier doré,2023,4,3
Pouillot de Bonelli,2020,1,1
Pouillot fitis,2023,9,17
Pouillot siffleur,2020,13,46
Pouillot véloce,2024,199,176
Roitelet à triple bandeau,2024,72,89
Roitelet huppé,2023,10,21
Rollier d'Europe,2022,1,0
Rossignol philomèle,2023,22,34
Rougegorge familier,2024,202,183
Rougequeue à front blanc,2023,3,6
Rougequeue noir,2024,28,32
Sarcelle d'hiver,2012,0,2
Serin cini,2019,1,4
Sittelle torchepot,2024,127,141
Tarier des prés,2023,4,6
Tarier pâtre,2023,45,53
Tarin des aulnes,2024,38,13
Torcol fourmilier,2023,1,4
Tourterelle des bois,2023,34,25
Tourterelle turque,2024,42,50
Traquet motteux,2023,19,7
Troglodyte mignon,2024,173,279
Vanneau huppé,2024,11,8
Verdier d'Europe,2024,43,39
