frname,lastobs,newcount,oldcount
Accenteur mouchet,2022,13,5
Aigrette garzette,2017,0,1
Alouette des champs,2022,15,5
Alouette lulu,2019,1,4
Bécasse des bois,2023,2,2
Bécassine des marais,2018,0,2
Bergeronnette des ruisseaux,2021,5,5
Bergeronnette grise,2022,16,5
Bondrée apivore,2023,4,1
Bouscarle de Cetti,2022,2,0
Bouvreuil pivoine,2023,5,5
Bruant des roseaux,2009,0,1
Bruant jaune,2022,13,6
Bruant proyer,2009,0,1
Bruant zizi,2022,9,5
Busard Saint-Martin,2022,7,2
Buse variable,2023,28,7
Caille des blés,2018,0,2
Canard colvert,2021,1,6
Chardonneret élégant,2022,13,5
Chevalier culblanc,2021,1,0
Chevêche d'Athéna,2017,0,2
Choucas des tours,2020,1,4
Chouette hulotte,2022,13,5
Cigogne noire,2022,2,0
Corbeau freux,2019,0,3
Corneille noire,2022,26,5
Coucou gris,2022,8,3
Effraie des clochers,2022,1,5
Engoulevent d'Europe,2017,0,1
Épervier d'Europe,2023,5,3
Étourneau sansonnet,2022,28,7
Faisan de Colchide,2022,25,2
Faucon crécerelle,2022,10,6
Faucon hobereau,2009,0,1
Fauvette à tête noire,2023,15,4
Fauvette babillarde,2017,0,2
Fauvette des jardins,2020,1,3
Fauvette grisette,2023,7,3
Foulque macroule,2009,0,1
Gallinule poule-d'eau,2022,2,6
Geai des chênes,2022,16,6
Gobemouche gris,2023,5,3
Gobemouche noir,2022,1,0
Goéland brun,2017,0,1
Grand Cormoran,2021,1,1
Grande Aigrette,2022,3,1
Grimpereau des jardins,2022,14,5
Grive draine,2022,10,6
Grive litorne,2023,3,3
Grive mauvis,2021,5,3
Grive musicienne,2022,15,7
Grosbec casse-noyaux,2021,3,4
Héron cendré,2022,5,3
Héron garde-boeufs,2022,2,0
Hibou moyen-duc,2022,1,2
Hirondelle de fenêtre,2019,1,3
Hirondelle rustique,2022,5,3
Huppe fasciée,2023,4,3
Hypolaïs polyglotte,2023,5,3
Linotte mélodieuse,2023,7,5
Locustelle tachetée,2022,2,2
Loriot d'Europe,2020,1,3
Martinet noir,2020,3,3
Martin-pêcheur d'Europe,2021,1,2
Merle à plastron,2021,2,0
Merle noir,2022,44,7
Mésange à longue queue,2022,5,5
Mésange bleue,2022,30,6
Mésange charbonnière,2023,34,8
Mésange huppée,2021,2,2
Mésange noire,2021,1,1
Mésange nonnette,2021,3,6
Moineau domestique,2022,16,7
Mouette rieuse,2017,0,1
Perdrix grise,2018,0,2
Pic épeiche,2022,26,6
Pic épeichette,2021,1,4
Pic mar,2018,0,1
Pic noir,2020,1,2
Pic vert,2022,11,5
Pie bavarde,2022,13,7
Pie-grièche écorcheur,2023,8,3
Pigeon biset domestique,2009,0,1
Pigeon colombin,2018,0,3
Pigeon ramier,2022,38,7
Pinson des arbres,2022,46,6
Pinson du Nord,2022,5,0
Pipit des arbres,2020,4,3
Pipit farlouse,2022,4,2
Pipit spioncelle,2019,0,1
Pluvier doré,2017,0,1
Pouillot fitis,2022,2,1
Pouillot siffleur,2017,0,2
Pouillot véloce,2022,26,4
Roitelet à triple bandeau,2021,5,2
Roitelet huppé,2021,3,4
Rossignol philomèle,2020,1,0
Rougegorge familier,2022,55,6
Rougequeue à front blanc,2022,4,3
Rougequeue noir,2023,1,3
Rousserolle verderolle,2017,0,1
Serin cini,2009,0,1
Sittelle torchepot,2021,3,4
Tarier pâtre,2022,7,4
Tarin des aulnes,2021,3,3
Torcol fourmilier,2022,1,0
Tourterelle des bois,2023,10,3
Tourterelle turque,2022,13,5
Traquet motteux,2022,6,0
Troglodyte mignon,2022,19,7
Vanneau huppé,2018,0,2
Verdier d'Europe,2022,17,5
