frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,17,17
Aigle botté,2023,4,3
Aigrette garzette,2023,11,4
Alouette lulu,2023,8,10
Bécasse des bois,2023,2,1
Bergeronnette des ruisseaux,2023,25,17
Bergeronnette grise,2023,50,38
Bergeronnette printanière,2010,0,1
Bihoreau gris,2022,1,1
Bondrée apivore,2021,4,2
Bouvreuil pivoine,2023,2,0
Bruant des roseaux,2023,4,0
Bruant jaune,2021,1,1
Bruant proyer,2023,8,2
Bruant zizi,2023,26,13
Busard Saint-Martin,2022,1,1
Buse variable,2023,106,56
Caille des blés,2023,1,0
Canard colvert,2023,29,35
Canard souchet,2017,0,1
Chardonneret élégant,2023,44,23
Chevalier culblanc,2023,1,2
Chevalier guignette,2023,13,7
Chevêche d'Athéna,2023,11,15
Choucas des tours,2023,34,14
Chouette hulotte,2022,8,7
Cigogne blanche,2008,0,1
Cincle plongeur (C.c.cinclus),2022,1,2
Circaète Jean-le-Blanc,2022,3,1
Cisticole des joncs,2023,2,0
Corneille noire,2023,128,77
Coucou gris,2022,13,10
Effraie des clochers,2022,5,9
Engoulevent d'Europe,2016,0,1
Épervier d'Europe,2021,11,8
Étourneau sansonnet,2023,79,53
Faisan de Colchide,2021,5,8
Faucon crécerelle,2023,23,11
Faucon hobereau,2023,7,7
Faucon pèlerin,2023,8,5
Fauvette à tête noire,2023,103,88
Fauvette des jardins,2020,1,0
Fauvette grisette,2023,3,4
Gallinule poule-d'eau,2023,5,4
Geai des chênes,2023,77,45
Gobemouche gris,2023,4,2
Gobemouche noir,2020,1,0
Goéland leucophée,2021,1,0
Grand Corbeau,2023,14,12
Grand Cormoran,2023,30,8
Grande Aigrette,2023,23,5
Grèbe castagneux,2021,7,2
Grèbe huppé,2010,0,2
Grimpereau des jardins,2023,22,19
Grive draine,2023,5,2
Grive litorne,2023,3,1
Grive mauvis,2023,1,1
Grive musicienne,2023,16,10
Grosbec casse-noyaux,2023,4,7
Guêpier d'Europe,2022,3,0
Héron cendré,2023,53,27
Héron garde-boeufs,2023,15,7
Héron pourpré,2020,2,0
Hirondelle de fenêtre,2023,26,15
Hirondelle de rivage,2023,7,2
Hirondelle de rochers,2023,14,1
Hirondelle rustique,2023,59,54
Huppe fasciée,2023,34,13
Hypolaïs polyglotte,2023,22,3
Linotte mélodieuse,2022,4,1
Locustelle tachetée,2018,0,1
Loriot d'Europe,2023,54,27
Martinet noir,2023,45,19
Martin-pêcheur d'Europe,2023,41,14
Merle à plastron,2021,1,0
Merle noir,2023,159,78
Mésange à longue queue,2023,19,15
Mésange bleue,2023,114,61
Mésange charbonnière,2023,153,101
Mésange huppée,2022,1,0
Mésange noire,2018,0,1
Mésange nonnette,2023,11,11
Milan noir,2023,112,57
Milan royal,2023,64,18
Moineau domestique,2023,145,72
Moineau friquet,2023,7,8
Moineau soulcie,2021,4,5
Mouette rieuse,2023,2,0
Ouette d'Égypte,2018,0,2
Perdrix rouge,2009,0,2
Petit Gravelot,2021,2,0
Pic épeiche,2023,85,37
Pic épeichette,2020,2,1
Pic mar,2023,21,4
Pic noir,2023,5,7
Pic vert,2023,66,38
Pie bavarde,2023,81,37
Pie-grièche écorcheur,2022,9,2
Pigeon biset domestique,2023,33,16
Pigeon colombin,2018,0,1
Pigeon ramier,2023,138,60
Pinson des arbres,2023,107,76
Pinson du Nord,2022,2,0
Pipit des arbres,2022,2,1
Pipit farlouse,2023,5,2
Pipit spioncelle,2019,0,3
Pouillot de Bonelli,2023,2,2
Pouillot fitis,2018,0,4
Pouillot ibérique,2021,2,0
Pouillot véloce,2023,36,29
Râle d'eau,2020,1,0
Roitelet à triple bandeau,2021,3,5
Roitelet huppé,2015,0,1
Rossignol philomèle,2023,50,27
Rougegorge familier,2023,92,65
Rougequeue à front blanc,2023,16,8
Rougequeue noir,2023,99,44
Rousserolle effarvatte,2018,0,1
Sarcelle d'hiver,2023,1,0
Serin cini,2023,23,14
Sittelle torchepot,2023,79,52
Tadorne de Belon,2010,0,3
Tarier pâtre,2023,45,15
Tarin des aulnes,2023,2,7
Tichodrome échelette,2021,2,2
Torcol fourmilier,2023,3,0
Tourterelle des bois,2023,26,13
Tourterelle turque,2023,54,48
Troglodyte mignon,2023,24,39
Vanneau huppé,2009,0,3
Verdier d'Europe,2022,26,25
