frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,2,2
Alouette des champs,2023,1,1
Bergeronnette des ruisseaux,2021,1,0
Bergeronnette grise,2023,1,1
Bouvreuil pivoine,2021,2,1
Bruant des roseaux,2021,1,1
Bruant jaune,2023,3,2
Buse variable,2023,7,3
Canard colvert,2023,1,1
Chardonneret élégant,2023,1,1
Chevêche d'Athéna,2010,0,2
Choucas des tours,2014,0,1
Chouette hulotte,2016,0,2
Corneille noire,2023,6,1
Effraie des clochers,2022,1,0
Épervier d'Europe,2015,0,1
Étourneau sansonnet,2023,2,3
Faisan de Colchide,2023,1,0
Faucon crécerelle,2021,1,1
Fauvette à tête noire,2023,4,1
Fauvette babillarde,2015,0,1
Fauvette des jardins,2023,1,1
Geai des chênes,2024,8,1
Grimpereau des bois,2009,0,1
Grimpereau des jardins,2023,1,1
Grive draine,2023,1,4
Grive litorne,2015,0,2
Grive musicienne,2023,1,2
Grosbec casse-noyaux,2009,0,1
Héron cendré,2015,0,1
Hirondelle rustique,2016,0,4
Linotte mélodieuse,2023,2,1
Martinet noir,2022,1,0
Merle noir,2024,15,3
Mésange à longue queue,2009,0,1
Mésange bleue,2023,15,4
Mésange boréale,2021,1,0
Mésange charbonnière,2024,15,4
Mésange huppée,2020,1,1
Mésange noire,2016,0,1
Mésange nonnette,2020,1,2
Milan noir,2014,0,1
Milan royal,2021,1,1
Moineau domestique,2024,15,2
Pic épeiche,2023,3,2
Pic noir,2021,1,0
Pic vert,2024,5,0
Pie bavarde,2024,13,2
Pigeon biset domestique,2023,1,0
Pigeon ramier,2023,4,1
Pinson des arbres,2024,6,1
Pipit farlouse,2015,0,3
Pouillot fitis,2009,0,1
Pouillot siffleur,2009,0,1
Pouillot véloce,2023,5,2
Râle d'eau,2021,1,2
Roitelet à triple bandeau,2023,1,1
Roitelet huppé,2021,1,1
Rossignol philomèle,2023,1,0
Rougegorge familier,2023,10,3
Rougequeue noir,2023,6,1
Sittelle torchepot,2022,3,2
Tarier pâtre,2014,0,1
Tarin des aulnes,2015,0,1
Tourterelle turque,2024,5,0
Troglodyte mignon,2023,5,4
Verdier d'Europe,2016,0,2
