frname,lastobs,newcount,oldcount
Accenteur alpin,2022,3,15
Accenteur mouchet,2024,250,76
Alouette des champs,2024,151,157
Alouette lulu,2023,162,133
Autour des palombes,2022,15,25
Bécasse des bois,2024,17,33
Bécassine des marais,2019,1,0
Bec-croisé des sapins,2024,129,154
Bergeronnette des ruisseaux,2023,17,9
Bergeronnette grise,2024,99,122
Bergeronnette printanière,2019,1,4
Bernache du Canada,2016,0,16
Bondrée apivore,2023,6,27
Bouvreuil pivoine,2024,530,263
Bruant des roseaux,2019,1,8
Bruant fou,2018,0,7
Bruant jaune,2023,180,161
Bruant proyer,2023,1,6
Busard cendré,2019,1,1
Busard des roseaux,2018,0,1
Busard Saint-Martin,2017,0,12
Buse variable,2024,377,633
Caille des blés,2022,7,14
Canard colvert,2023,10,18
Cassenoix moucheté,2015,0,3
Chardonneret élégant,2024,195,126
Chevalier gambette,2016,0,1
Chevalier guignette,2017,0,1
Chevêchette d'Europe,2024,24,37
Choucas des tours,2022,7,24
Chouette de Tengmalm,2023,47,198
Chouette hulotte,2024,88,187
Cigogne blanche,2018,0,2
Cigogne noire,2014,0,5
Circaète Jean-le-Blanc,2022,3,17
Corbeau freux,2018,0,5
Corneille noire,2024,422,380
Coucou gris,2023,40,25
Effraie des clochers,2017,0,2
Engoulevent d'Europe,2023,2,12
Épervier d'Europe,2024,17,44
Étourneau sansonnet,2024,133,129
Faisan de Colchide,2022,11,13
Faucon crécerelle,2024,62,190
Faucon émerillon,2012,0,2
Faucon hobereau,2017,0,3
Faucon pèlerin,2022,3,2
Fauvette à tête noire,2024,891,311
Fauvette des jardins,2023,94,63
Fauvette grisette,2023,54,47
Geai des chênes,2024,776,697
Gobemouche gris,2020,2,5
Gobemouche noir,2023,17,20
Goéland leucophée,2015,0,1
Grand Corbeau,2024,75,156
Grand Cormoran,2018,0,5
Grand-duc d'Europe,2019,1,2
Grande Aigrette,2020,2,1
Grimpereau des bois,2024,228,122
Grimpereau des jardins,2024,340,143
Grive draine,2024,499,370
Grive litorne,2023,24,75
Grive mauvis,2022,10,39
Grive musicienne,2024,540,291
Grosbec casse-noyaux,2024,61,78
Guêpier d'Europe,2019,2,0
Héron cendré,2024,9,45
Hibou des marais,2013,0,1
Hibou moyen-duc,2024,9,47
Hirondelle de fenêtre,2023,69,30
Hirondelle de rochers,2024,15,18
Hirondelle rustique,2024,181,84
Huppe fasciée,2023,2,4
Hypolaïs polyglotte,2022,13,10
Linotte mélodieuse,2023,47,43
Locustelle tachetée,2019,4,8
Loriot d'Europe,2020,1,0
Martinet à ventre blanc,2023,3,0
Martinet noir,2023,27,35
Martin-pêcheur d'Europe,2012,0,1
Merle à plastron,2019,3,9
Merle noir,2024,1358,531
Mésange à longue queue,2024,154,143
Mésange bleue,2024,835,434
Mésange boréale,2024,60,112
Mésange charbonnière,2024,1043,486
Mésange huppée,2024,440,336
Mésange noire,2024,1194,573
Mésange nonnette,2024,495,202
Milan noir,2022,34,61
Milan royal,2024,139,306
Moineau domestique,2024,428,88
Moineau friquet,2022,2,3
Mouette rieuse,2023,1,1
Perdrix rouge,2021,2,10
Pic épeiche,2024,514,341
Pic épeichette,2024,17,12
Pic mar,2021,2,0
Pic noir,2024,130,174
Pic vert,2024,139,91
Pie bavarde,2024,322,116
Pie-grièche à tête rousse,2010,0,1
Pie-grièche écorcheur,2023,94,76
Pie-grièche grise,2024,35,68
Pigeon biset domestique,2021,6,2
Pigeon colombin,2024,47,70
Pigeon ramier,2024,820,390
Pinson des arbres,2024,1536,711
Pinson du Nord,2024,83,56
Pipit des arbres,2023,146,138
Pipit farlouse,2023,89,106
Pipit spioncelle,2022,2,8
Pouillot de Bonelli,2017,0,3
Pouillot fitis,2023,46,64
Pouillot ibérique,2017,0,1
Pouillot siffleur,2023,67,58
Pouillot véloce,2024,784,424
Râle d'eau,2010,0,2
Roitelet à triple bandeau,2024,208,108
Roitelet huppé,2024,428,305
Rossignol philomèle,2023,5,0
Rougegorge familier,2024,1353,552
Rougequeue à front blanc,2023,74,58
Rougequeue noir,2024,303,165
Serin cini,2023,29,17
Sittelle torchepot,2024,657,364
Sizerin cabaret,2009,0,1
Sizerin flammé,2018,0,5
Tarier des prés,2019,2,23
Tarier pâtre,2024,96,100
Tarin des aulnes,2024,211,100
Tichodrome échelette,2023,4,2
Torcol fourmilier,2020,2,10
Tourterelle des bois,2023,1,1
Tourterelle turque,2024,200,57
Traquet motteux,2022,1,7
Troglodyte mignon,2024,574,303
Vanneau huppé,2024,9,2
Vautour fauve,2023,3,11
Vautour moine,2015,0,2
Verdier d'Europe,2024,235,58
