frname,lastobs,newcount,oldcount
Accenteur mouchet,2022,14,33
Aigle botté,2013,0,1
Aigrette garzette,2023,17,25
Alouette des champs,2024,27,39
Alouette lulu,2023,11,21
Autour des palombes,2023,1,1
Barge à queue noire,2016,0,1
Bécasseau variable,2017,0,2
Bécasse des bois,2020,1,3
Bécassine des marais,2023,7,11
Bergeronnette des ruisseaux,2022,6,23
Bergeronnette grise,2022,15,52
Bergeronnette printanière,2023,5,14
Bihoreau gris,2023,10,19
Blongios nain,2009,0,1
Bondrée apivore,2023,3,15
Bouscarle de Cetti,2024,20,71
Bouvreuil pivoine,2017,0,1
Bruant des roseaux,2023,5,17
Bruant jaune,2023,6,19
Bruant proyer,2023,13,34
Bruant zizi,2023,22,36
Busard cendré,2019,1,9
Busard des roseaux,2024,10,34
Busard Saint-Martin,2024,14,68
Buse variable,2024,51,127
Butor étoilé,2015,0,1
Caille des blés,2019,4,4
Canard chipeau,2024,7,64
Canard colvert,2024,33,83
Canard pilet,2020,1,5
Canard siffleur,2019,1,12
Canard souchet,2024,8,35
Chardonneret élégant,2023,23,58
Chevalier aboyeur,2017,0,4
Chevalier arlequin,2019,1,0
Chevalier culblanc,2023,15,29
Chevalier gambette,2019,1,3
Chevalier guignette,2022,5,11
Chevalier sylvain,2019,1,4
Chevêche d'Athéna,2023,15,36
Choucas des tours,2022,5,14
Chouette hulotte,2018,0,7
Cigogne blanche,2023,8,1
Cigogne noire,2023,3,4
Circaète Jean-le-Blanc,2024,4,7
Cisticole des joncs,2024,10,8
Cochevis huppé,2018,0,7
Combattant varié,2012,0,2
Corbeau freux,2023,14,17
Corneille noire,2023,20,18
Coucou gris,2024,31,53
Courlis cendré,2020,1,7
Cygne noir,2016,0,1
Cygne tuberculé,2024,14,77
Échasse blanche,2019,2,1
Effraie des clochers,2023,6,28
Élanion blanc,2023,12,23
Engoulevent d'Europe,2020,3,3
Épervier d'Europe,2024,5,14
Étourneau sansonnet,2023,25,30
Faisan de Colchide,2023,8,5
Faucon crécerelle,2024,40,109
Faucon hobereau,2021,1,13
Faucon kobez,2020,2,0
Faucon pèlerin,2018,0,1
Fauvette à tête noire,2024,32,61
Fauvette des jardins,2019,2,26
Fauvette grisette,2023,15,26
Fauvette pitchou,2022,1,3
Foulque macroule,2024,21,79
Fuligule milouin,2024,12,100
Fuligule morillon,2024,16,73
