frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,188,71
Aigrette garzette,2023,2,12
Alouette des champs,2024,69,111
Alouette lulu,2021,1,24
Barge rousse,2014,0,1
Bécasse des bois,2024,21,21
Bécassine des marais,2024,64,36
Bécassine sourde,2023,12,3
Bec-croisé des sapins,2015,0,2
Bergeronnette des ruisseaux,2023,23,59
Bergeronnette grise,2024,66,89
Bergeronnette printanière,2009,0,1
Blongios nain,2016,0,1
Bondrée apivore,2023,1,5
Bouscarle de Cetti,2023,1,5
Bouvreuil pivoine,2024,31,72
Bruant des neiges,2020,1,0
Bruant des roseaux,2023,5,18
Bruant jaune,2023,4,52
Bruant proyer,2009,0,1
Bruant zizi,2023,1,4
Busard des roseaux,2021,2,8
Busard Saint-Martin,2021,5,5
Buse variable,2024,98,154
Caille des blés,2015,0,4
Canard chipeau,2009,0,1
Canard colvert,2023,15,44
Canard pilet,2013,0,1
Canard siffleur,2012,0,2
Canard souchet,2009,0,1
Chardonneret élégant,2024,94,156
Chevalier culblanc,2024,20,19
Chevêche d'Athéna,2015,0,13
Choucas des tours,2024,197,149
Chouette hulotte,2023,5,134
Cigogne blanche,2020,2,0
Cigogne noire,2023,1,0
Cisticole des joncs,2023,3,10
Combattant varié,2008,0,1
Corbeau freux,2024,53,74
Corneille noire,2024,136,77
Coucou gris,2021,1,2
Courlis cendré,2017,0,2
Courlis corlieu,2015,0,2
Cygne chanteur,2014,0,37
Cygne tuberculé,2023,5,5
Effraie des clochers,2022,11,50
Engoulevent d'Europe,2009,0,1
Épervier d'Europe,2023,24,74
Étourneau sansonnet,2024,95,72
Faisan de Colchide,2024,31,12
Faucon crécerelle,2024,51,110
Faucon émerillon,2022,3,6
Faucon hobereau,2020,2,25
Faucon pèlerin,2022,2,7
Fauvette à tête noire,2024,78,77
Fauvette des jardins,2023,6,8
Fauvette grisette,2021,6,1
Fauvette pitchou,2009,0,1
Foulque macroule,2015,0,5
Fuligule à bec cerclé,2011,0,1
Gallinule poule-d'eau,2023,14,56
Geai des chênes,2024,41,61
Gobemouche noir,2022,1,0
Goéland à ailes blanches,2009,0,1
Goéland argenté,2024,46,29
Goéland brun,2023,5,3
Goéland cendré,2023,9,18
Goéland marin,2015,0,1
Grand Corbeau,2014,0,1
Grand Cormoran,2017,0,9
Grande Aigrette,2023,1,2
Grand Gravelot,2014,0,1
Gravelot à collier interrompu,2009,0,1
Grèbe castagneux,2016,0,15
Grimpereau des jardins,2023,53,84
Grive draine,2024,30,52
Grive litorne,2024,24,136
Grive mauvis,2024,47,66
Grive musicienne,2024,95,95
Grosbec casse-noyaux,2015,0,2
Héron cendré,2023,23,55
Héron garde-boeufs,2024,70,125
Héron pourpré,2023,1,0
Hibou des marais,2024,2,0
Hibou moyen-duc,2022,1,3
Hirondelle de fenêtre,2023,10,17
Hirondelle de rivage,2023,10,17
Hirondelle rustique,2023,74,99
Huîtrier pie,2014,0,1
Huppe fasciée,2023,2,1
Ibis falcinelle,2022,2,0
Jaseur boréal,2009,0,1
Linotte mélodieuse,2024,72,63
Martinet noir,2023,23,26
Martin-pêcheur d'Europe,2022,3,1
Merle à plastron,2023,7,0
Merle noir,2024,279,114
Mésange à longue queue,2024,48,68
Mésange bleue,2024,246,146
Mésange charbonnière,2024,155,118
Mésange huppée,2023,13,36
Mésange noire,2017,0,2
Mésange nonnette,2024,5,3
Milan noir,2018,0,1
Moineau domestique,2024,137,231
Moineau friquet,2014,0,1
Mouette mélanocéphale,2023,3,2
Mouette rieuse,2024,35,25
Perdrix grise,2019,1,3
Phragmite des joncs,2017,0,4
Pic épeiche,2023,29,78
Pic épeichette,2023,9,2
Pic noir,2021,4,7
Pic vert,2024,32,74
Pie bavarde,2024,159,93
Pigeon biset domestique,2024,19,8
Pigeon colombin,2023,37,84
Pigeon ramier,2024,282,92
Pinson des arbres,2024,309,103
Pinson du Nord,2023,6,13
Pipit à gorge rousse,2017,0,1
Pipit farlouse,2024,42,110
Pipit maritime,2009,0,1
Pipit spioncelle,2021,3,4
Pluvier doré,2024,18,24
Pouillot à grands sourcils,2022,1,0
Pouillot fitis,2021,1,5
Pouillot véloce,2023,163,190
Râle d'eau,2017,0,6
Roitelet à triple bandeau,2023,32,103
Roitelet huppé,2024,19,21
Rougegorge familier,2024,261,85
Rougequeue noir,2023,5,11
Rousserolle effarvatte,2009,0,1
Sarcelle d'été,2016,0,9
Sarcelle d'hiver,2024,4,27
Serin cini,2023,1,11
Sittelle torchepot,2023,27,25
Tadorne de Belon,2014,0,2
Tarier pâtre,2023,27,12
Tarin des aulnes,2024,5,20
Torcol fourmilier,2021,1,0
Tourterelle des bois,2023,14,49
Tourterelle turque,2024,80,125
Traquet motteux,2023,5,17
Troglodyte mignon,2024,213,78
Vanneau huppé,2024,50,47
Verdier d'Europe,2024,89,136
