frname,lastobs,newcount,oldcount
Accenteur alpin,2024,19,34
Accenteur mouchet,2023,107,91
Aigle royal,2024,61,65
Autour des palombes,2023,2,4
Bec-croisé des sapins,2024,31,46
Bergeronnette des ruisseaux,2023,34,33
Bergeronnette grise,2023,78,94
Bondrée apivore,2023,5,10
Bouvreuil pivoine,2023,69,98
Bruant fou,2022,1,4
Bruant jaune,2022,6,14
Busard des roseaux,2018,0,2
Busard Saint-Martin,2015,0,1
Buse variable,2023,60,68
Caille des blés,2022,1,1
Canard colvert,2022,5,7
Cassenoix moucheté,2023,39,39
Chardonneret élégant,2023,50,41
Chevêchette d'Europe,2021,1,4
Chocard à bec jaune,2024,60,68
Chouette de Tengmalm,2021,2,1
Chouette hulotte,2017,0,5
Cincle plongeur (C.c.cinclus),2023,10,21
Circaète Jean-le-Blanc,2023,8,3
Corneille noire,2024,72,46
Coucou gris,2023,43,32
Crave à bec rouge,2011,0,1
Épervier d'Europe,2023,7,26
Faucon crécerelle,2023,42,70
Faucon hobereau,2022,2,0
Faucon pèlerin,2024,7,7
Fauvette à tête noire,2023,177,180
Fauvette babillarde,2023,31,15
Fauvette des jardins,2023,8,13
Fauvette grisette,2023,3,0
Foulque macroule,2020,1,5
Fuligule morillon,2022,4,2
Geai des chênes,2023,26,46
Gélinotte des bois,2022,2,1
Gobemouche gris,2023,1,2
Gobemouche noir,2023,4,2
Grand Corbeau,2024,84,74
Grand Cormoran,2013,0,2
Grand-duc d'Europe,2021,2,0
Grand Tétras,2018,0,1
Grèbe castagneux,2020,1,0
Grimpereau des bois,2023,6,25
Grimpereau des jardins,2009,0,2
Grive draine,2023,36,50
Grive litorne,2022,5,10
Grive musicienne,2023,27,51
Grosbec casse-noyaux,2015,0,1
Héron cendré,2017,0,2
Hirondelle de fenêtre,2023,51,34
Hirondelle de rivage,2021,1,0
Hirondelle de rochers,2023,41,58
Hirondelle rustique,2022,5,9
Lagopède alpin,2023,24,7
Linotte mélodieuse,2023,53,38
Locustelle tachetée,2022,1,0
Martinet à ventre blanc,2023,2,0
Martinet noir,2022,12,23
Merle à plastron,2023,78,75
Merle noir,2024,33,43
Mésange à longue queue,2015,0,3
Mésange alpestre,2023,8,0
Mésange bleue,2023,18,19
Mésange boréale,2023,26,61
Mésange charbonnière,2023,19,28
Mésange huppée,2024,40,73
Mésange noire,2024,115,170
Mésange nonnette,2016,0,6
Milan noir,2022,2,7
Milan royal,2023,8,0
Moineau domestique,2023,20,23
Monticole de roche,2023,7,9
Niverolle alpine,2024,16,8
Perdrix bartavelle,2023,7,5
Pic épeiche,2023,23,23
Pic noir,2023,13,24
Pic vert,2022,17,9
Pie bavarde,2024,26,17
Pie-grièche écorcheur,2022,1,2
Pigeon ramier,2024,26,23
Pinson des arbres,2023,228,260
Pipit des arbres,2023,60,70
Pipit farlouse,2018,0,2
Pipit spioncelle,2023,265,138
Pluvier guignard,2018,0,1
Pouillot de Bonelli,2022,1,0
Pouillot fitis,2021,2,1
Pouillot véloce,2023,122,51
Roitelet à triple bandeau,2023,5,17
Roitelet huppé,2024,20,41
Rougegorge familier,2023,45,80
Rougequeue à front blanc,2022,3,4
Rougequeue noir,2023,259,183
Rousserolle verderolle,2018,0,4
Serin cini,2022,1,12
Sittelle torchepot,2015,0,9
Sizerin cabaret,2024,28,32
Sizerin flammé,2024,28,33
Tarier des prés,2023,66,22
Tarin des aulnes,2024,7,16
Tétras lyre,2023,12,23
Tichodrome échelette,2023,8,9
Traquet motteux,2023,49,28
Troglodyte mignon,2023,91,98
Vautour fauve,2023,71,9
Vautour moine,2022,9,1
Venturon montagnard,2023,41,45
Verdier d'Europe,2023,1,8
