frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,18,14
Aigrette garzette,2012,0,1
Alouette des champs,2023,55,49
Alouette lulu,2023,70,33
Autour des palombes,2023,60,24
Bécasseau variable,2022,1,0
Bécasse des bois,2023,23,56
Bécassine des marais,2023,5,5
Bec-croisé des sapins,2023,33,38
Bergeronnette des ruisseaux,2023,44,29
Bergeronnette grise,2023,60,62
Bergeronnette printanière,2023,17,24
Bernache du Canada,2023,19,6
Bondrée apivore,2023,77,83
Bouvreuil pivoine,2024,37,55
Bruant des roseaux,2023,33,18
Bruant jaune,2023,52,67
Bruant ortolan,2023,1,1
Bruant proyer,2023,45,49
Bruant zizi,2023,6,0
Busard cendré,2023,18,13
Busard des roseaux,2023,149,70
Busard pâle,2023,3,1
Busard Saint-Martin,2024,130,122
Buse pattue,2021,2,0
Buse variable,2024,61,137
Butor étoilé,2012,0,1
Caille des blés,2023,14,15
Canard chipeau,2020,1,3
Canard colvert,2024,71,58
Canard mandarin,2018,0,2
Canard pilet,2023,3,0
Canard siffleur,2022,1,0
Canard souchet,2012,0,3
Chardonneret élégant,2024,38,30
Chevalier aboyeur,2018,0,1
Chevalier culblanc,2010,0,1
Chevalier guignette,2022,2,6
Chevêche d'Athéna,2013,0,15
Choucas des tours,2024,15,25
Chouette hulotte,2023,24,34
Cigogne blanche,2023,71,39
Cigogne noire,2023,15,11
Circaète Jean-le-Blanc,2023,2,7
Corbeau freux,2023,9,23
Corneille noire,2024,125,30
Coucou gris,2023,63,47
Courlis cendré,2020,2,8
Courlis corlieu,2023,2,3
Cygne tuberculé,2023,7,32
Effraie des clochers,2022,5,15
Épervier d'Europe,2023,45,91
Étourneau sansonnet,2023,52,27
Faisan de Colchide,2023,17,18
Faisan vénéré,2019,1,4
Faucon crécerelle,2024,33,64
Faucon émerillon,2023,53,32
Faucon hobereau,2023,69,101
Faucon pèlerin,2023,67,40
Fauvette à tête noire,2023,102,53
Fauvette babillarde,2022,1,4
Fauvette des jardins,2022,5,11
Fauvette grisette,2023,33,33
Foulque macroule,2024,21,54
Fuligule milouin,2022,2,4
Fuligule morillon,2014,0,2
Gallinule poule-d'eau,2024,21,36
Geai des chênes,2023,50,33
Gobemouche gris,2023,20,13
Gobemouche noir,2023,62,79
