frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,11,15
Aigrette garzette,2022,1,1
Alouette des champs,2024,86,78
Alouette lulu,2024,84,67
Autour des palombes,2017,0,1
Bécassine des marais,2023,4,2
Bergeronnette des ruisseaux,2023,3,7
Bergeronnette flavéole (M.f.flavissima),2022,1,0
Bergeronnette grise,2024,15,20
Bergeronnette printanière,2023,17,2
Bihoreau gris,2009,0,1
Bondrée apivore,2023,2,4
Bouvreuil pivoine,2020,1,4
Bruant des roseaux,2022,7,27
Bruant jaune,2021,8,24
Bruant proyer,2023,51,24
Bruant zizi,2023,34,33
Busard cendré,2022,2,3
Busard des roseaux,2022,3,1
Busard Saint-Martin,2023,42,42
Buse variable,2024,65,79
Caille des blés,2023,10,8
Canard colvert,2024,42,39
Canard mandarin,2021,12,0
Canard siffleur,2018,0,3
Canard souchet,2018,0,1
Chardonneret élégant,2022,11,21
Chevalier culblanc,2023,17,9
Chevalier gambette,2020,1,0
Chevalier guignette,2020,1,3
Chevalier sylvain,2022,1,0
Chevêche d'Athéna,2021,4,10
Choucas des tours,2021,1,5
Chouette hulotte,2021,22,0
Cigogne blanche,2020,3,2
Cigogne noire,2023,1,7
Circaète Jean-le-Blanc,2021,3,0
Cisticole des joncs,2009,0,2
Corbeau freux,2021,2,5
Corneille noire,2024,73,61
Coucou gris,2023,9,15
Courlis cendré,2013,0,1
Cygne tuberculé,2019,0,7
Échasse blanche,2022,1,0
Effraie des clochers,2023,14,9
Élanion blanc,2024,69,11
Épervier d'Europe,2023,11,15
Étourneau sansonnet,2024,43,36
Faisan de Colchide,2023,35,7
Faucon crécerelle,2024,25,33
Faucon émerillon,2020,2,3
Faucon hobereau,2023,3,4
Faucon pèlerin,2023,21,29
Fauvette à tête noire,2023,49,33
Fauvette des jardins,2023,3,2
Fauvette grisette,2023,24,16
Foulque macroule,2023,5,16
Gallinule poule-d'eau,2024,13,14
Geai des chênes,2024,39,42
Gobemouche gris,2021,1,3
Gobemouche noir,2022,1,2
Goéland leucophée,2022,1,0
Grand Corbeau,2018,0,2
Grand Cormoran,2024,41,42
Grande Aigrette,2024,74,77
Grèbe castagneux,2023,4,4
Grèbe huppé,2021,1,8
Grimpereau des jardins,2023,25,27
Grive draine,2023,6,11
Grive litorne,2023,5,14
Grive mauvis,2021,3,10
Grive musicienne,2023,19,12
Grosbec casse-noyaux,2021,1,11
Guêpier d'Europe,2013,0,1
Héron cendré,2024,52,58
Héron garde-boeufs,2024,47,5
Hibou moyen-duc,2021,1,9
Hirondelle de fenêtre,2023,9,10
Hirondelle rustique,2023,20,30
Huppe fasciée,2023,25,25
Hypolaïs polyglotte,2023,22,15
Linotte mélodieuse,2023,15,15
Locustelle tachetée,2019,1,2
Loriot d'Europe,2023,23,20
Martinet noir,2022,2,6
Martin-pêcheur d'Europe,2023,8,7
Merle noir,2024,57,57
Mésange à longue queue,2023,13,17
Mésange bleue,2024,40,51
Mésange charbonnière,2024,67,55
Mésange huppée,2017,0,1
Mésange noire,2017,0,4
Mésange nonnette,2021,2,12
Milan noir,2023,32,14
Milan royal,2022,7,11
Moineau domestique,2023,47,31
Mouette rieuse,2007,0,1
Oedicnème criard,2021,7,14
Perdrix grise,2018,0,1
Perdrix rouge,2023,3,3
Petit Gravelot,2018,0,3
Phragmite des joncs,2009,0,1
Pic épeiche,2024,23,28
Pic épeichette,2021,4,9
Pic mar,2023,3,3
Pic noir,2024,8,10
Pic vert,2024,27,25
Pie bavarde,2023,22,10
Pie-grièche à tête rousse,2023,26,30
Pie-grièche écorcheur,2023,62,55
Pie-grièche grise,2010,0,1
Pigeon biset domestique,2022,1,1
Pigeon colombin,2020,2,0
Pigeon ramier,2024,72,60
Pinson des arbres,2024,74,92
Pinson du Nord,2022,5,19
Pipit des arbres,2023,31,24
Pipit farlouse,2023,23,27
Pipit rousseline,2018,0,1
Pipit spioncelle,2021,2,3
Pouillot de Bonelli,2022,1,2
Pouillot fitis,2023,6,3
Pouillot véloce,2023,52,40
Roitelet à triple bandeau,2023,7,10
Roitelet huppé,2013,0,5
Rossignol philomèle,2023,39,32
Rougegorge familier,2024,51,44
Rougequeue à front blanc,2023,5,9
Rougequeue noir,2023,19,12
Sarcelle d'hiver,2024,11,16
Serin cini,2022,2,5
Sittelle torchepot,2024,18,23
Tarier des prés,2023,2,1
Tarier pâtre,2023,58,41
Tarin des aulnes,2017,0,6
Torcol fourmilier,2018,0,2
Tourterelle des bois,2023,36,20
Tourterelle turque,2023,23,15
Traquet motteux,2023,10,9
Troglodyte mignon,2024,16,30
Vanneau huppé,2022,10,31
Verdier d'Europe,2022,5,13
