frname,lastobs,newcount,oldcount
Accenteur mouchet,2022,3,18
Alouette des champs,2023,21,34
Alouette lulu,2023,10,18
Autour des palombes,2022,1,1
Bécasse des bois,2009,0,3
Bécassine des marais,2023,2,2
Bécassine sourde,2013,0,1
Bergeronnette des ruisseaux,2021,1,0
Bergeronnette grise,2023,12,37
Bergeronnette printanière,2023,3,3
Bondrée apivore,2023,2,3
Bouvreuil pivoine,2022,1,7
Bruant des roseaux,2022,1,14
Bruant jaune,2023,26,71
Bruant proyer,2023,21,56
Bruant zizi,2022,1,3
Busard des roseaux,2014,0,2
Busard Saint-Martin,2016,0,4
Buse variable,2023,52,79
Caille des blés,2021,1,14
Canard colvert,2023,1,8
Chardonneret élégant,2023,9,29
Chevalier culblanc,2022,1,1
Chevêche d'Athéna,2015,0,1
Choucas des tours,2023,8,5
Chouette hulotte,2023,3,11
Cigogne blanche,2022,3,0
Cigogne noire,2021,5,0
Combattant varié,2007,0,1
Corbeau freux,2019,1,12
Corneille noire,2023,25,54
Coucou gris,2023,7,29
Courlis cendré,2021,3,15
Cygne tuberculé,2019,1,3
Effraie des clochers,2023,3,8
Épervier d'Europe,2022,5,7
Étourneau sansonnet,2023,8,37
Faisan de Colchide,2020,2,4
Faucon crécerelle,2022,18,38
Faucon émerillon,2022,1,0
Faucon hobereau,2015,0,3
Fauvette à tête noire,2023,17,42
Fauvette babillarde,2022,2,17
Fauvette des jardins,2018,0,12
Fauvette grisette,2022,16,37
Foulque macroule,2015,0,1
Gallinule poule-d'eau,2022,2,7
Geai des chênes,2022,20,34
Gobemouche à collier,2016,0,4
Gobemouche gris,2023,1,2
Grand Corbeau,2021,1,0
Grand Cormoran,2022,1,0
Grande Aigrette,2023,6,17
Grèbe castagneux,2022,3,9
Grimpereau des bois,2023,3,7
Grimpereau des jardins,2023,8,23
Grive draine,2022,19,27
Grive litorne,2015,0,17
Grive mauvis,2019,1,0
Grive musicienne,2023,7,33
Grosbec casse-noyaux,2023,7,18
Héron cendré,2023,17,26
Héron pourpré,2015,0,1
Hibou moyen-duc,2023,1,0
Hirondelle de fenêtre,2023,4,7
Hirondelle rustique,2023,11,28
Huppe fasciée,2023,20,72
Hypolaïs polyglotte,2021,4,7
Linotte mélodieuse,2023,11,29
Locustelle tachetée,2012,0,4
Loriot d'Europe,2023,8,23
Martinet noir,2015,0,5
Martin-pêcheur d'Europe,2013,0,1
Merle noir,2023,13,58
Mésange à longue queue,2023,4,11
Mésange bleue,2023,11,31
Mésange boréale,2022,1,6
Mésange charbonnière,2023,18,74
Mésange huppée,2023,2,2
Mésange noire,2013,0,3
Mésange nonnette,2023,4,19
Milan noir,2023,7,16
Milan royal,2023,36,26
Moineau domestique,2023,16,28
Moineau friquet,2018,0,29
Mouette tridactyle,2022,1,0
Perdrix grise,2011,0,2
Pic cendré,2009,0,6
Pic épeiche,2023,20,28
Pic épeichette,2018,0,7
Pic mar,2022,3,6
Pic noir,2022,2,19
Pic vert,2023,16,43
Pie bavarde,2023,27,44
Pie-grièche à tête rousse,2011,0,9
Pie-grièche écorcheur,2022,35,41
Pigeon biset domestique,2021,2,0
Pigeon colombin,2019,1,4
Pigeon ramier,2023,19,42
Pinson des arbres,2023,28,64
Pinson du Nord,2022,4,4
Pipit des arbres,2015,0,12
Pipit farlouse,2022,2,13
Pipit rousseline,2019,1,1
Pipit spioncelle,2020,1,3
Pouillot fitis,2015,0,13
Pouillot siffleur,2023,2,8
Pouillot véloce,2023,14,38
Râle d'eau,2022,1,2
Râle des genêts,2007,0,1
Roitelet à triple bandeau,2022,1,5
Roitelet huppé,2015,0,14
Rossignol philomèle,2023,8,32
Rougegorge familier,2023,13,29
Rougequeue à front blanc,2023,6,17
Rougequeue noir,2023,14,19
Rousserolle effarvatte,2022,7,24
Rousserolle verderolle,2013,0,2
Sarcelle d'hiver,2023,1,0
Serin cini,2018,0,9
Sittelle torchepot,2023,7,24
Tarier des prés,2021,4,17
Tarier pâtre,2023,21,62
Tarin des aulnes,2022,1,5
Torcol fourmilier,2022,9,31
Tourterelle des bois,2023,3,21
Tourterelle turque,2023,3,15
Traquet motteux,2018,0,4
Troglodyte mignon,2023,11,42
Vanneau huppé,2011,0,3
Verdier d'Europe,2023,4,28
