frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,8,7
Aigle botté,2023,1,1
Aigrette garzette,2024,13,12
Alouette des champs,2024,52,82
Alouette lulu,2024,323,202
Autour des palombes,2022,2,0
Avocette élégante,2007,0,1
Bécasse des bois,2017,0,3
Bécassine des marais,2023,15,26
Bécassine sourde,2019,1,5
Bergeronnette des ruisseaux,2024,17,18
Bergeronnette grise,2024,122,86
Bergeronnette printanière,2021,3,6
Bihoreau gris,2013,0,3
Bondrée apivore,2023,24,23
Bouscarle de Cetti,2024,338,179
Bruant des roseaux,2024,32,34
Bruant fou,2023,3,1
Bruant jaune,2023,9,2
Bruant proyer,2024,60,58
Bruant zizi,2024,435,244
Busard cendré,2023,12,19
Busard des roseaux,2024,15,25
Busard pâle,2022,1,0
Busard Saint-Martin,2023,4,8
Buse variable,2024,192,130
Butor étoilé,2008,0,1
Caille des blés,2023,2,5
Canard colvert,2024,83,99
Chardonneret élégant,2024,350,232
Chevalier aboyeur,2010,0,2
Chevalier culblanc,2024,10,8
Chevalier guignette,2021,1,0
Chevalier sylvain,2021,1,2
Chevêche d'Athéna,2023,14,14
Choucas des tours,2024,230,143
Chouette hulotte,2023,2,3
Cigogne blanche,2024,9,9
Cigogne noire,2021,2,0
Circaète Jean-le-Blanc,2024,46,33
Cisticole des joncs,2024,148,57
Cochevis huppé,2024,33,55
Corbeau freux,2024,12,14
Corneille noire,2024,407,333
Coucou geai,2022,4,4
Coucou gris,2023,31,15
Courlis cendré,2011,0,1
Échasse blanche,2024,1,2
Effraie des clochers,2019,1,1
Engoulevent d'Europe,2023,3,2
Épervier d'Europe,2023,30,29
Étourneau roselin,2018,0,1
Étourneau sansonnet,2024,536,215
Faisan de Colchide,2023,32,18
Faucon crécerelle,2024,219,156
Faucon émerillon,2017,0,2
Faucon hobereau,2023,4,7
Faucon kobez,2015,0,3
Faucon pèlerin,2022,3,2
Fauvette à tête noire,2024,541,217
Fauvette des jardins,2022,4,0
Fauvette grisette,2021,1,1
Fauvette mélanocéphale,2024,312,147
Fauvette orphée,2016,0,1
Fauvette passerinette,2009,0,1
Fauvette pitchou,2023,4,1
Foulque macroule,2015,0,3
