frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,243,158
Aigle botté,2023,4,1
Aigrette garzette,2024,392,154
Alouette des champs,2023,81,41
Alouette lulu,2023,40,14
Autour des palombes,2022,1,1
Avocette élégante,2018,0,8
Barge à queue noire,2023,15,1
Barge rousse,2022,1,4
Bécasseau cocorli,2022,7,1
Bécasseau de Temminck,2020,2,0
Bécasseau minute,2023,10,3
Bécasseau sanderling,2021,1,3
Bécasseau tacheté,2020,6,8
Bécasseau variable,2023,52,48
Bécasse des bois,2023,4,5
Bécassine des marais,2024,169,118
Bécassine sourde,2023,4,8
Bec-croisé des sapins,2023,1,1
Bergeronnette des ruisseaux,2024,195,113
Bergeronnette flavéole (M.f.flavissima),2023,1,0
Bergeronnette grise,2023,230,114
Bergeronnette printanière,2023,45,20
Bernache cravant,2022,2,0
Bernache du Canada,2024,203,64
Bernache nonnette,2023,40,0
Bihoreau gris,2023,3,6
Blongios nain,2020,4,1
Bondrée apivore,2023,14,14
Bouscarle de Cetti,2024,349,23
Bouvreuil pivoine,2022,18,37
Bruant des roseaux,2023,42,54
Bruant jaune,2023,31,33
Bruant ortolan,2020,1,0
Bruant proyer,2023,7,18
Bruant zizi,2024,145,54
Busard cendré,2009,0,1
Busard des roseaux,2023,7,9
Busard Saint-Martin,2021,1,8
Buse variable,2023,61,43
Butor étoilé,2009,0,1
Caille des blés,2023,6,2
Canard carolin,2023,8,2
Canard chipeau,2024,72,122
Canard colvert,2024,503,152
Canard mandarin,2021,2,4
Canard pilet,2023,28,22
Canard siffleur,2024,24,63
Canard souchet,2024,59,46
Chardonneret élégant,2024,279,126
Chevalier aboyeur,2023,50,39
Chevalier culblanc,2023,161,79
Chevalier gambette,2023,32,28
Chevalier guignette,2023,201,255
Chevalier sylvain,2023,48,15
Chevêche d'Athéna,2023,10,5
Choucas des tours,2023,116,36
Chouette hulotte,2023,91,29
Cigogne blanche,2024,50,29
Cigogne noire,2022,2,3
Circaète Jean-le-Blanc,2023,2,2
Cisticole des joncs,2008,0,1
Cochevis huppé,2012,0,5
Combattant varié,2023,51,27
Corbeau freux,2023,69,36
Corneille noire,2024,559,87
Coucou geai,2017,0,1
Coucou gris,2023,15,17
Courlis cendré,2022,25,2
Courlis corlieu,2023,1,5
Cygne noir,2023,5,8
Cygne tuberculé,2024,342,92
Effraie des clochers,2023,5,5
Engoulevent d'Europe,2023,2,2
Épervier d'Europe,2024,148,110
Étourneau sansonnet,2024,634,161
Faisan de Colchide,2023,27,15
Faisan vénéré,2023,1,0
Faucon crécerelle,2024,219,104
Faucon émerillon,2023,3,1
Faucon hobereau,2023,15,13
Faucon pèlerin,2023,7,7
Fauvette à tête noire,2023,641,168
Fauvette babillarde,2023,4,9
Fauvette des jardins,2023,72,40
Fauvette grisette,2023,76,70
Fauvette passerinette,2019,1,0
Fauvette pitchou,2021,1,0
Flamant rose,2018,0,1
Foulque macroule,2024,160,55
Fuligule milouin,2022,2,37
Fuligule morillon,2024,13,59
Fuligule nyroca,2009,0,2
Gallinule poule-d'eau,2024,383,141
Garrot à oeil d'or,2010,0,2
Geai des chênes,2024,493,153
Gobemouche gris,2023,19,25
Gobemouche noir,2023,26,9
Goéland à bec cerclé,2012,0,2
Goéland argenté,2019,2,11
Goéland brun,2023,35,84
Goéland cendré,2023,19,112
Goéland leucophée,2023,151,112
Goéland marin,2023,1,7
Goéland pontique,2022,6,18
Gorgebleue à miroir,2015,0,4
Grand Cormoran,2024,352,132
Grande Aigrette,2024,340,97
Grand Gravelot,2023,18,19
Gravelot à collier interrompu,2018,0,1
Grèbe à cou noir,2018,0,4
Grèbe castagneux,2024,156,195
Grèbe esclavon,2024,1,0
Grèbe huppé,2024,79,102
Grimpereau des jardins,2024,337,125
Grive draine,2024,109,79
Grive litorne,2023,20,35
Grive mauvis,2023,35,23
Grive musicienne,2024,272,85
Grosbec casse-noyaux,2024,100,95
Guêpier d'Europe,2023,3,0
Guifette leucoptère,2015,0,1
Guifette moustac,2023,1,5
Guifette noire,2022,21,25
Harle bièvre,2023,27,17
Harle huppé,2022,1,2
Harle piette,2009,0,1
Héron cendré,2024,504,205
Héron garde-boeufs,2024,134,14
Héron pourpré,2023,29,4
Hibou moyen-duc,2022,11,3
Hirondelle de fenêtre,2023,160,53
Hirondelle de rivage,2023,28,7
Hirondelle rustique,2023,152,68
Huîtrier pie,2022,5,1
Huppe fasciée,2023,43,20
Hypolaïs polyglotte,2023,61,31
Ibis falcinelle,2017,0,2
Ibis sacré,2019,18,0
Linotte mélodieuse,2023,83,45
Locustelle tachetée,2023,2,2
Loriot d'Europe,2023,36,10
Macreuse brune,2012,0,2
Martinet noir,2023,269,103
Martin-pêcheur d'Europe,2024,224,182
Merle à plastron,2023,3,0
Merle noir,2024,1871,421
Mésange à longue queue,2024,264,154
Mésange bleue,2024,1010,325
Mésange boréale,2009,0,1
Mésange charbonnière,2024,1551,414
Mésange huppée,2024,58,55
Mésange noire,2022,42,46
Mésange nonnette,2023,123,75
Milan noir,2023,3,5
Milan royal,2023,3,1
Moineau domestique,2024,1329,318
Moineau friquet,2023,20,22
Mouette mélanocéphale,2024,131,155
Mouette pygmée,2023,2,13
Mouette rieuse,2024,503,288
Mouette tridactyle,2023,2,7
Nette rousse,2024,29,12
Oedicnème criard,2023,12,19
Oie à tête barrée,2023,6,13
Oie cendrée,2023,19,8
Oie rieuse,2017,0,3
Ouette d'Égypte,2023,8,2
Paon bleu,2020,1,0
Perdrix grise,2023,18,25
Perdrix rouge,2022,7,7
Perruche à collier,2022,8,4
Petit Gravelot,2023,107,166
Phalarope à bec étroit,2018,0,1
Phragmite des joncs,2022,4,9
Pic cendré,2023,1,2
Pic épeiche,2024,330,97
Pic épeichette,2023,55,33
Pic mar,2024,70,23
Pic noir,2023,54,39
Pic vert,2024,487,154
Pie bavarde,2024,754,214
Pie-grièche à tête rousse,2008,0,1
Pie-grièche écorcheur,2023,20,12
Pigeon biset domestique,2024,225,26
Pigeon biset (origine naturelle),2022,3,17
Pigeon colombin,2024,119,64
Pigeon ramier,2024,1535,326
Pinson des arbres,2024,814,232
Pinson du Nord,2023,64,34
Pipit des arbres,2023,16,20
Pipit farlouse,2023,21,25
Pipit spioncelle,2023,26,33
Plongeon arctique,2009,0,2
Pluvier argenté,2022,6,1
