frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,7,17
Aigle botté,2015,0,2
Aigle royal,2015,0,5
Aigrette garzette,2021,1,0
Alouette des champs,2023,64,96
Alouette lulu,2023,32,26
Autour des palombes,2021,2,4
Bécasse des bois,2019,1,0
Bec-croisé des sapins,2023,26,11
Bergeronnette des ruisseaux,2023,14,27
Bergeronnette grise,2023,44,93
Bergeronnette printanière,2023,4,3
Bondrée apivore,2023,31,37
Bouvreuil pivoine,2023,25,35
Bruant des roseaux,2022,1,0
Bruant fou,2021,1,2
Bruant jaune,2023,110,119
Bruant proyer,2023,5,6
Bruant zizi,2018,0,1
Busard cendré,2023,364,283
Busard des roseaux,2020,1,2
Busard Saint-Martin,2021,5,8
Buse variable,2023,94,164
Caille des blés,2023,28,48
Canard colvert,2023,7,3
Chardonneret élégant,2023,59,106
Chevalier culblanc,2023,1,0
Chevalier guignette,2023,6,14
Choucas des tours,2022,4,0
Chouette de Tengmalm,2009,0,1
Chouette hulotte,2022,4,6
Cigogne blanche,2019,1,0
Cigogne noire,2021,1,0
Cincle plongeur (C.c.cinclus),2023,7,14
Circaète Jean-le-Blanc,2023,56,84
Cisticole des joncs,2022,5,6
Corneille noire,2023,64,98
Coucou gris,2023,29,47
Engoulevent d'Europe,2022,1,2
Épervier d'Europe,2023,12,32
Étourneau sansonnet,2023,27,39
Faisan de Colchide,2023,3,2
Faucon crécerelle,2023,124,165
Faucon hobereau,2022,6,4
Faucon pèlerin,2023,21,57
Fauvette à tête noire,2023,58,58
Fauvette des jardins,2023,12,34
Fauvette grisette,2023,68,83
Gallinule poule-d'eau,2014,0,4
Geai des chênes,2023,29,57
Gobemouche noir,2023,8,1
Goéland leucophée,2023,43,29
Grand Corbeau,2023,37,57
Grand Cormoran,2022,3,5
Grand-duc d'Europe,2022,3,5
Grande Aigrette,2019,0,2
Grèbe castagneux,2023,1,0
Grèbe huppé,2016,0,1
Grimpereau des bois,2023,10,1
Grimpereau des jardins,2023,14,17
Grive draine,2023,44,62
Grive litorne,2023,9,3
Grive musicienne,2023,15,20
Grosbec casse-noyaux,2021,5,1
Guêpier d'Europe,2023,3,2
Héron cendré,2023,9,16
Hibou moyen-duc,2022,3,2
Hirondelle de fenêtre,2023,42,77
Hirondelle de rochers,2023,23,46
Hirondelle rustique,2023,31,77
Huppe fasciée,2022,3,1
Hypolaïs polyglotte,2015,0,3
Linotte mélodieuse,2023,47,122
Martinet à ventre blanc,2015,0,2
Martinet noir,2022,10,38
Martin-pêcheur d'Europe,2023,2,2
Merle à plastron,2022,1,2
Merle noir,2023,50,63
Mésange à longue queue,2021,1,8
Mésange bleue,2023,29,29
Mésange charbonnière,2023,45,66
Mésange huppée,2023,28,15
Mésange noire,2023,51,78
Mésange nonnette,2023,9,13
Milan noir,2023,71,155
Milan royal,2023,341,240
Moineau domestique,2023,61,87
Moineau friquet,2023,11,3
Perdrix grise,2019,1,2
Pic épeiche,2023,19,22
Pic épeichette,2007,0,1
Pic noir,2023,17,27
Pic vert,2023,53,30
Pie bavarde,2023,83,114
Pie-grièche écorcheur,2023,64,40
Pie-grièche grise,2023,65,48
Pigeon biset domestique,2023,6,10
Pigeon colombin,2023,16,23
Pigeon ramier,2023,41,47
Pinson des arbres,2023,107,152
Pinson du Nord,2023,12,2
Pipit des arbres,2023,15,31
Pipit farlouse,2023,7,11
Pipit spioncelle,2020,1,0
Pouillot de Bonelli,2018,0,3
Pouillot fitis,2016,0,2
Pouillot véloce,2023,46,84
Roitelet à triple bandeau,2023,12,19
Roitelet huppé,2023,10,19
Rollier d'Europe,2021,2,1
Rossignol philomèle,2023,6,6
Rougegorge familier,2023,33,44
Rougequeue à front blanc,2023,7,5
Rougequeue noir,2023,57,88
Rousserolle effarvatte,2023,2,0
Sarcelle d'hiver,2016,0,1
Serin cini,2023,24,45
Sittelle torchepot,2023,18,5
Tarier des prés,2023,69,85
Tarier pâtre,2023,36,35
Tarin des aulnes,2023,13,4
Tichodrome échelette,2016,0,2
Torcol fourmilier,2018,0,6
Tourterelle des bois,2023,1,0
Tourterelle turque,2023,13,16
Traquet motteux,2023,16,17
Troglodyte mignon,2023,24,26
Vanneau huppé,2022,1,5
Vautour fauve,2023,9,17
Vautour moine,2023,2,2
Venturon montagnard,2012,0,2
Verdier d'Europe,2023,21,46
