frname,lastobs,newcount,oldcount
Accenteur mouchet,2020,1,5
Aigrette garzette,2023,1,0
Alouette des champs,2023,4,4
Alouette lulu,2019,1,1
Barge rousse,2019,1,0
Bécasse des bois,2019,1,0
Bergeronnette des ruisseaux,2018,0,1
Bergeronnette grise,2023,1,4
Bergeronnette printanière,2019,1,2
Bondrée apivore,2023,3,6
Bouvreuil pivoine,2020,1,2
Bruant jaune,2023,2,7
Bruant proyer,2022,2,2
Bruant zizi,2018,0,3
Busard des roseaux,2021,1,0
Busard pâle,2018,0,1
Busard Saint-Martin,2023,3,2
Buse variable,2023,9,13
Canard colvert,2023,2,3
Chardonneret élégant,2023,2,5
Chouette hulotte,2021,1,0
Cigogne blanche,2019,1,2
Cigogne noire,2020,2,7
Cisticole des joncs (C.j.cisticola),2023,1,0
Corbeau freux,2015,0,2
Corneille noire,2023,7,10
Coucou gris,2019,2,6
Courlis cendré,2018,0,4
Effraie des clochers,2023,3,2
Élanion blanc,2023,1,1
Épervier d'Europe,2021,1,1
Étourneau sansonnet,2023,6,5
Faisan de Colchide,2023,1,0
Faucon crécerelle,2023,4,7
Faucon hobereau,2017,0,3
Faucon pèlerin,2019,1,0
Fauvette à tête noire,2023,5,11
Fauvette babillarde,2021,5,2
Fauvette des jardins,2018,0,3
Fauvette grisette,2023,8,5
Gallinule poule-d'eau,2022,1,3
Geai des chênes,2023,1,7
Gobemouche gris,2021,2,2
Gobemouche noir,2021,2,2
Goéland brun,2018,0,2
Grand Cormoran,2017,0,1
Grande Aigrette,2023,1,1
Grimpereau des bois,2018,0,2
Grimpereau des jardins,2023,1,9
Grive draine,2017,0,5
Grive litorne,2018,0,9
Grive mauvis,2019,1,3
Grive musicienne,2023,1,6
Grosbec casse-noyaux,2015,0,1
Guêpier d'Europe,2020,1,0
Héron cendré,2017,0,1
Héron garde-boeufs,2023,8,1
Hibou des marais,2016,0,1
Hibou moyen-duc,2013,0,1
Hirondelle de fenêtre,2022,7,4
Hirondelle de rivage,2013,0,1
Hirondelle rustique,2023,9,10
Huppe fasciée,2022,1,2
Hypolaïs polyglotte,2023,4,6
Linotte mélodieuse,2023,6,3
Locustelle tachetée,2022,1,5
Loriot d'Europe,2019,2,3
Martinet noir,2022,3,6
Merle noir,2023,11,11
Mésange à longue queue,2018,0,4
Mésange bleue,2023,6,8
Mésange charbonnière,2023,5,14
Mésange huppée,2020,1,6
Mésange noire,2017,0,2
Mésange nonnette,2020,1,2
Milan noir,2017,0,1
Milan royal,2018,0,1
Moineau domestique,2023,14,8
Mouette mélanocéphale,2021,3,4
Mouette rieuse,2018,0,1
Oedicnème criard,2019,2,0
Oie cendrée,2022,3,5
Perdrix grise,2020,1,2
Perdrix rouge,2012,0,2
Phragmite des joncs,2017,0,1
Pic épeiche,2022,2,8
Pic mar,2020,1,1
Pic noir,2015,0,3
Pic vert,2023,2,12
Pie bavarde,2023,9,6
Pie-grièche écorcheur,2022,3,3
Pigeon biset domestique,2023,1,0
Pigeon colombin,2015,0,2
Pigeon ramier,2023,10,11
Pinson des arbres,2023,8,14
Pinson du Nord,2015,0,1
Pipit des arbres,2017,0,3
Pipit farlouse,2023,1,3
Pipit rousseline,2021,1,0
Pipit spioncelle,2018,0,2
Pluvier doré,2019,1,0
Pouillot à grands sourcils,2018,0,1
Pouillot fitis,2019,1,2
Pouillot siffleur,2020,1,0
Pouillot véloce,2023,5,11
Roitelet à triple bandeau,2018,0,3
Roitelet huppé,2018,0,5
Rossignol philomèle,2023,13,5
Rougegorge familier,2023,4,13
Rougequeue à front blanc,2020,2,1
Rougequeue noir,2023,3,3
Serin cini,2009,0,1
Sittelle torchepot,2022,1,7
Tarier des prés,2016,0,2
Tarier pâtre,2023,1,7
Tarin des aulnes,2017,0,1
Torcol fourmilier,2012,0,2
Tourterelle des bois,2023,4,5
Tourterelle turque,2023,15,4
Traquet motteux,2012,0,1
Troglodyte mignon,2023,3,13
Vanneau huppé,2020,2,3
Verdier d'Europe,2023,3,6
