frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,141,24
Aigle botté,2023,4,0
Aigrette garzette,2024,125,43
Alouette des champs,2024,22,14
Alouette lulu,2023,4,1
Autour des palombes,2023,2,2
Bécasseau cocorli,2023,1,0
Bécasseau variable,2023,17,0
Bécasse des bois,2022,1,6
Bécassine des marais,2023,7,2
Bécassine sourde,2021,2,0
Bergeronnette des ruisseaux,2023,12,4
Bergeronnette grise,2023,50,15
Bergeronnette printanière,2023,13,5
Bernache du Canada,2022,1,0
Bernache nonnette,2023,8,3
Bihoreau gris,2020,3,2
Bondrée apivore,2023,5,3
Bouscarle de Cetti,2023,53,21
Bouvreuil pivoine,2024,2,4
Bruant des roseaux,2023,13,13
Bruant jaune,2023,42,17
Bruant ortolan,2023,1,0
Bruant proyer,2023,9,4
Bruant zizi,2024,47,10
Busard cendré,2021,1,0
Busard des roseaux,2023,3,0
Busard Saint-Martin,2023,16,10
Buse variable,2024,81,31
Caille des blés,2023,2,1
Canard chipeau,2024,11,9
Canard colvert,2024,152,40
Canard siffleur,2024,9,11
Canard souchet,2024,64,9
Chardonneret élégant,2024,293,53
Chevalier aboyeur,2023,8,3
Chevalier arlequin,2023,1,0
Chevalier culblanc,2023,27,18
Chevalier gambette,2023,3,0
Chevalier guignette,2023,53,7
Chevêche d'Athéna,2009,0,1
Choucas des tours,2023,23,5
Chouette hulotte,2023,11,4
Cigogne blanche,2023,8,9
Cigogne noire,2022,2,0
Circaète Jean-le-Blanc,2023,3,1
Cisticole des joncs,2023,2,1
Combattant varié,2023,5,0
Corbeau freux,2023,20,5
Corneille noire,2024,43,4
Coucou gris,2023,34,8
Courlis cendré,2023,4,1
Cygne noir,2017,0,2
Cygne tuberculé,2024,85,28
Effraie des clochers,2023,5,7
Épervier d'Europe,2023,25,7
Étourneau sansonnet,2024,79,30
Faisan de Colchide,2023,46,13
Faisan vénéré,2023,2,0
Faucon crécerelle,2024,67,21
Faucon émerillon,2023,4,0
Faucon hobereau,2023,5,1
Faucon pèlerin,2024,20,12
Fauvette à tête noire,2023,152,38
Fauvette babillarde,2009,0,1
Fauvette des jardins,2023,7,4
Fauvette grisette,2023,30,18
Foulque macroule,2024,66,42
Fuligule milouin,2024,13,21
Fuligule morillon,2022,12,11
Gallinule poule-d'eau,2024,44,23
Garrot à oeil d'or,2017,0,2
Geai des chênes,2023,38,24
Gobemouche gris,2022,5,2
Gobemouche noir,2023,2,1
Goéland argenté,2022,3,0
Goéland brun,2023,22,4
Goéland cendré,2023,8,3
Goéland leucophée,2024,71,13
Goéland marin,2023,1,0
Grand Cormoran,2024,129,45
Grande Aigrette,2024,109,39
Grand Gravelot,2023,6,0
Grèbe à cou noir,2023,6,11
Grèbe castagneux,2024,84,35
Grèbe huppé,2024,105,38
Grimpereau des bois,2016,0,1
Grimpereau des jardins,2023,49,12
Grive draine,2023,16,17
Grive litorne,2023,3,1
Grive mauvis,2022,4,0
Grive musicienne,2023,31,19
Grosbec casse-noyaux,2023,16,22
Guêpier d'Europe,2023,2,0
Guifette moustac,2023,8,0
Guifette noire,2023,5,0
Harle bièvre,2023,4,3
Héron cendré,2024,154,57
Héron garde-boeufs,2024,46,5
Hibou des marais,2021,1,0
Hibou moyen-duc,2015,0,2
Hirondelle de fenêtre,2023,58,7
Hirondelle de rivage,2023,10,7
Hirondelle rustique,2023,55,14
Huppe fasciée,2023,31,5
Hypolaïs polyglotte,2023,8,12
Ibis falcinelle,2018,0,1
Linotte mélodieuse,2023,11,10
Locustelle tachetée,2021,1,3
Loriot d'Europe,2023,10,4
Martinet noir,2023,79,5
Martin-pêcheur d'Europe,2024,42,18
Merle à plastron,2016,0,1
Merle noir,2024,512,101
Mésange à longue queue,2023,39,32
Mésange bleue,2024,475,82
Mésange charbonnière,2024,550,99
Mésange huppée,2022,6,9
Mésange noire,2022,6,1
Mésange nonnette,2023,9,8
Milan noir,2021,4,2
Milan royal,2018,0,3
Moineau domestique,2024,599,87
Mouette mélanocéphale,2023,24,17
Mouette pygmée,2022,6,0
Mouette rieuse,2024,137,46
Mouette tridactyle,2022,4,0
Oedicnème criard,2023,5,5
Oie cendrée,2022,6,2
Ouette d'Égypte,2024,4,0
Perdrix grise,2023,12,6
Perdrix rouge,2023,7,2
Petit Gravelot,2023,15,3
Phragmite des joncs,2009,0,1
Pic cendré,2019,2,0
Pic épeiche,2023,138,35
Pic épeichette,2023,17,9
Pic mar,2023,6,8
Pic noir,2023,6,3
Pic vert,2023,86,44
Pie bavarde,2023,96,21
Pie-grièche écorcheur,2023,10,5
Pigeon biset domestique,2023,3,3
Pigeon biset (origine naturelle),2023,1,0
Pigeon colombin,2021,4,1
Pigeon ramier,2024,310,76
Pinson des arbres,2024,498,93
Pinson du Nord,2022,31,1
Pipit des arbres,2019,2,4
Pipit farlouse,2023,18,10
Pipit spioncelle,2021,4,1
Plongeon imbrin,2022,6,1
Pluvier doré,2024,7,0
Pouillot de Bonelli,2023,2,0
Pouillot fitis,2023,2,1
Pouillot siffleur,2021,1,1
Pouillot véloce,2023,88,37
Râle d'eau,2024,2,0
Roitelet à triple bandeau,2022,4,10
Roitelet huppé,2020,5,3
Rossignol philomèle,2023,26,15
Rougegorge familier,2024,304,52
Rougequeue à front blanc,2023,45,8
Rougequeue noir,2023,112,32
Rousserolle effarvatte,2023,10,2
Sarcelle d'hiver,2024,15,6
Serin cini,2023,39,2
Sittelle torchepot,2023,54,14
Spatule blanche,2023,11,0
Sterne caugek,2019,2,0
Sterne naine,2023,8,3
Sterne pierregarin,2023,38,17
Tadorne de Belon,2024,6,1
Tarier des prés,2023,3,2
Tarier pâtre,2023,33,27
Tarin des aulnes,2024,5,11
Torcol fourmilier,2019,1,1
Tournepierre à collier,2023,1,0
Tourterelle des bois,2023,11,3
Tourterelle turque,2023,302,51
Traquet motteux,2023,4,2
Troglodyte mignon,2023,71,36
Vanneau huppé,2024,77,32
Verdier d'Europe,2024,332,30
