frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,44,93
Aigle botté,2023,10,7
Aigle royal,2021,4,0
Aigrette garzette,2024,21,13
Alouette des champs,2024,5,49
Alouette lulu,2024,55,101
Autour des palombes,2022,1,6
Bécasseau cocorli,2008,0,2
Bécasseau de Temminck,2014,0,3
Bécasseau minute,2008,0,4
Bécasseau variable,2008,0,2
Bécasse des bois,2019,1,1
Bécassine des marais,2024,21,14
Bécassine sourde,2022,2,0
Bec-croisé des sapins,2022,2,1
Bergeronnette des ruisseaux,2024,54,61
Bergeronnette grise,2024,208,422
Bergeronnette printanière,2023,12,17
Bernache nonnette,2023,5,0
Bihoreau gris,2022,8,6
Blongios nain,2022,1,5
Bondrée apivore,2023,5,19
Bouscarle de Cetti,2024,37,48
Bruant des roseaux,2024,24,49
Bruant fou,2023,9,19
Bruant jaune,2012,0,2
Bruant ortolan,2008,0,1
Bruant proyer,2024,266,486
Bruant zizi,2024,109,217
Busard cendré,2021,7,8
Busard des roseaux,2022,11,25
Busard pâle,2021,1,0
Busard Saint-Martin,2021,3,43
Buse variable,2024,217,682
Butor étoilé,2014,0,1
Caille des blés,2022,4,12
Canard carolin,2019,1,0
Canard colvert,2024,153,183
Canard mandarin,2023,3,0
Canard siffleur,2009,0,2
Canard souchet,2022,1,0
Chardonneret élégant,2024,242,466
Chevalier aboyeur,2023,3,5
Chevalier arlequin,2011,0,1
Chevalier culblanc,2024,18,50
Chevalier gambette,2021,1,2
Chevalier guignette,2023,24,15
Chevalier sylvain,2023,18,36
Chevêche d'Athéna,2019,1,8
Choucas des tours,2024,192,314
Chouette hulotte,2024,10,47
Cigogne blanche,2024,2,7
Cigogne noire,2023,4,0
Cincle plongeur (C.c.cinclus),2022,2,4
Circaète Jean-le-Blanc,2024,38,93
Cisticole des joncs,2023,116,217
Cochevis huppé,2024,40,122
Combattant varié,2021,1,1
Corbeau freux,2017,0,5
Corneille mantelée,2021,1,3
Corneille noire,2024,236,502
Coucou geai,2021,1,1
Coucou gris,2023,45,139
Crabier chevelu,2021,2,7
Échasse blanche,2023,9,49
Effraie des clochers,2018,0,8
Engoulevent d'Europe,2023,11,18
Épervier d'Europe,2024,41,103
Étourneau roselin,2020,1,4
Étourneau sansonnet,2024,235,400
Faisan de Colchide,2024,12,50
Faucon crécerelle,2024,228,449
Faucon émerillon,2022,2,3
Faucon hobereau,2021,5,9
Faucon kobez,2021,8,3
Faucon pèlerin,2022,2,11
Fauvette à tête noire,2024,357,391
Fauvette des jardins,2019,1,0
Fauvette grisette,2019,1,3
Fauvette mélanocéphale,2024,119,231
Fauvette passerinette,2009,0,1
Fauvette pitchou,2020,1,2
Flamant rose,2022,1,0
Foulque macroule,2022,56,56
Gallinule poule-d'eau,2024,110,134
Geai des chênes,2024,262,448
Gobemouche gris,2019,1,0
Gobemouche noir,2022,10,11
Goéland leucophée,2024,22,55
Grand Corbeau,2024,19,51
Grand Cormoran,2024,67,25
Grand-duc d'Europe,2023,7,10
Grande Aigrette,2024,75,11
Grand Gravelot,2023,3,2
Grèbe castagneux,2021,13,28
Grimpereau des jardins,2024,150,105
Grive draine,2023,27,28
Grive litorne,2023,2,8
Grive mauvis,2024,16,3
Grive musicienne,2024,65,84
Grosbec casse-noyaux,2024,43,80
Guêpier d'Europe,2023,33,64
Héron cendré,2024,184,277
Héron garde-boeufs,2024,88,55
Héron pourpré,2023,10,7
Hibou moyen-duc,2023,1,3
Hirondelle de fenêtre,2024,80,105
Hirondelle de rivage,2022,2,8
Hirondelle de rochers,2023,7,3
Hirondelle rousseline,2023,12,45
Hirondelle rustique,2024,132,225
Huppe fasciée,2023,26,109
Hypolaïs polyglotte,2023,53,105
Ibis falcinelle,2021,1,0
Inséparable rosegorge,2023,1,0
Linotte mélodieuse,2024,16,75
Locustelle luscinioïde,2022,1,0
Loriot d'Europe,2023,69,169
Marouette ponctuée,2022,26,0
Marouette poussin,2022,3,0
Martinet à ventre blanc,2022,2,9
Martinet noir,2024,141,177
Martin-pêcheur d'Europe,2024,33,41
Merle noir,2024,190,230
Mésange à longue queue,2024,92,111
Mésange bleue,2024,312,410
Mésange charbonnière,2024,471,472
Mésange huppée,2024,56,97
Mésange noire,2024,11,25
Milan noir,2024,75,125
Milan royal,2024,14,9
Moineau domestique,2024,236,328
Moineau friquet,2018,0,21
Mouette rieuse,2014,0,4
Oedicnème criard,2021,11,14
Outarde canepetière,2023,47,141
Perdrix grise,2015,0,2
Perdrix rouge,2019,3,21
Perruche à collier,2020,1,8
Petit-duc scops,2024,58,167
Petit Gravelot,2023,9,74
Pic épeiche,2024,48,48
Pic épeichette,2023,58,11
Pic vert,2024,165,356
Pie bavarde,2024,605,930
Pie-grièche à tête rousse,2021,8,11
Pie-grièche écorcheur,2022,12,50
Pie-grièche méridionale,2011,0,1
Pigeon biset domestique,2024,124,108
Pigeon ramier,2024,336,412
Pinson des arbres,2024,281,548
Pinson du Nord,2019,2,74
Pipit des arbres,2022,15,20
Pipit farlouse,2024,62,104
Pipit rousseline,2019,2,5
Pipit spioncelle,2021,2,3
Pluvier doré,2018,0,6
Pouillot de Bonelli,2024,68,73
Pouillot fitis,2023,19,3
Pouillot siffleur,2018,0,2
Pouillot véloce,2024,67,101
Râle d'eau,2021,9,15
Roitelet à triple bandeau,2024,33,20
Roitelet huppé,2024,16,11
Rollier d'Europe,2023,76,226
Rossignol philomèle,2023,201,295
Rougegorge familier,2024,416,611
Rougequeue à front blanc,2023,49,26
Rougequeue noir,2024,121,176
Rousserolle effarvatte,2022,5,4
Rousserolle turdoïde,2020,4,5
Sarcelle d'été,2022,2,5
Sarcelle d'hiver,2022,6,7
Serin cini,2024,280,366
Sittelle torchepot,2024,190,192
Tadorne de Belon,2010,0,1
Tarier des prés,2019,4,27
Tarier pâtre,2024,164,428
Tarin des aulnes,2024,46,87
Torcol fourmilier,2014,0,1
Tourterelle des bois,2023,82,256
Tourterelle turque,2024,390,382
Traquet motteux,2019,2,14
Troglodyte mignon,2024,71,66
Vanneau huppé,2024,27,51
Verdier d'Europe,2024,192,272
