frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,14,32
Aigrette garzette,2023,2,0
Alouette des champs,2023,95,125
Alouette lulu,2023,11,4
Bécasse des bois,2022,1,0
Bergeronnette des ruisseaux,2022,5,3
Bergeronnette grise,2023,80,82
Bergeronnette printanière,2023,24,41
Bernache du Canada,2024,5,4
Bondrée apivore,2021,1,1
Bouvreuil pivoine,2021,2,5
Bruant des roseaux,2009,0,1
Bruant jaune,2023,32,77
Bruant proyer,2023,6,1
Bruant zizi,2024,18,14
Busard des roseaux,2015,0,1
Busard Saint-Martin,2024,6,4
Buse variable,2023,79,51
Caille des blés,2021,1,3
Canard colvert,2023,25,21
Chardonneret élégant,2023,35,48
Chevalier aboyeur,2021,2,0
Chevalier culblanc,2022,2,0
Choucas des tours,2023,13,7
Chouette hulotte,2021,1,6
Cigogne blanche,2023,1,0
Cigogne noire,2023,7,0
Circaète Jean-le-Blanc,2023,3,0
Cisticole des joncs,2017,0,1
Corbeau freux,2023,7,13
Corneille noire,2024,122,146
Coucou gris,2023,35,36
Cygne tuberculé,2022,5,1
Échasse blanche,2009,0,1
Effraie des clochers,2021,3,1
Épervier d'Europe,2022,5,5
Étourneau sansonnet,2023,115,96
Faisan de Colchide,2024,48,58
Faucon crécerelle,2024,29,10
Faucon émerillon,2007,0,1
Faucon hobereau,2017,0,1
Faucon pèlerin,2007,0,1
Fauvette à tête noire,2024,176,181
Fauvette babillarde,2023,1,1
Fauvette des jardins,2023,47,39
Fauvette grisette,2023,91,108
Foulque macroule,2024,8,7
Gallinule poule-d'eau,2024,21,17
Geai des chênes,2024,51,60
Gobemouche gris,2023,3,2
Grand Cormoran,2023,6,4
Grande Aigrette,2024,16,4
Grèbe castagneux,2021,2,0
Grèbe huppé,2024,2,5
Grimpereau des jardins,2024,75,71
Grive draine,2023,32,48
Grive litorne,2024,5,6
Grive musicienne,2023,40,51
Grosbec casse-noyaux,2023,19,18
Héron cendré,2023,43,29
Héron garde-boeufs,2024,4,0
Hibou moyen-duc,2021,1,1
Hirondelle de fenêtre,2023,17,26
Hirondelle rustique,2023,52,61
Huppe fasciée,2011,0,2
Hypolaïs polyglotte,2023,38,55
Linotte mélodieuse,2023,43,42
Locustelle tachetée,2017,0,5
Loriot d'Europe,2023,42,30
Martinet noir,2021,1,3
Martin-pêcheur d'Europe,2022,6,6
Merle à plastron,2021,1,0
Merle noir,2024,124,122
Mésange à longue queue,2023,11,22
Mésange bleue,2023,115,86
Mésange boréale,2010,0,2
Mésange charbonnière,2024,116,124
Mésange huppée,2021,3,2
Mésange nonnette,2023,13,16
Milan noir,2016,0,3
Milan royal,2024,3,0
Moineau domestique,2024,60,51
Moineau friquet,2023,2,15
Mouette mélanocéphale,2016,0,1
Oedicnème criard,2009,0,1
Perdrix grise,2009,0,1
Perdrix rouge,2012,0,3
Pic épeiche,2024,66,60
Pic épeichette,2023,7,2
Pic mar,2023,5,4
Pic noir,2023,7,7
Pic vert,2024,44,46
Pie bavarde,2024,31,7
Pie-grièche écorcheur,2023,11,8
Pigeon biset domestique,2023,15,5
Pigeon biset (origine naturelle),2021,1,0
Pigeon colombin,2024,10,6
Pigeon ramier,2024,199,189
Pinson des arbres,2024,196,203
Pinson du Nord,2022,1,1
Pipit des arbres,2023,27,67
Pipit farlouse,2021,2,13
Pipit spioncelle,2016,0,1
Pluvier doré,2009,0,1
Pouillot fitis,2023,10,14
Pouillot siffleur,2022,2,0
Pouillot véloce,2024,114,142
Roitelet à triple bandeau,2021,4,5
Roitelet huppé,2021,2,6
Rossignol philomèle,2023,82,72
Rougegorge familier,2024,72,49
Rougequeue à front blanc,2023,32,38
Rougequeue noir,2023,32,35
Rousserolle effarvatte,2011,0,1
Serin cini,2021,2,5
Sittelle torchepot,2023,23,29
Tarier pâtre,2023,35,34
Tarin des aulnes,2015,0,2
Torcol fourmilier,2010,0,2
Tourterelle des bois,2023,44,49
Tourterelle turque,2024,71,49
Traquet motteux,2023,2,5
Troglodyte mignon,2024,49,101
Vanneau huppé,2024,6,6
Verdier d'Europe,2023,24,28
