frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,16,149
Aigle botté,2022,11,46
Aigle criard,2017,0,2
Aigrette garzette,2024,149,427
Alouette des champs,2024,62,105
Alouette lulu,2023,8,6
Autour des palombes,2011,0,8
Avocette élégante,2024,1,1
Barge à queue noire,2017,0,5
Bécasseau minute,2020,1,0
Bécasseau sanderling,2022,1,0
Bécasseau variable,2024,20,5
Bécasse des bois,2013,0,10
Bécassine des marais,2024,45,84
Bécassine sourde,2022,5,8
Bec-croisé des sapins,2009,0,4
Bergeronnette des ruisseaux,2023,16,42
Bergeronnette flavéole (M.f.flavissima),2023,4,3
Bergeronnette grise,2024,117,289
Bergeronnette printanière,2024,23,23
Bernache nonnette,2010,0,3
Bihoreau gris,2023,31,92
Bondrée apivore,2023,11,44
Bouscarle de Cetti,2024,87,200
Bouvreuil pivoine,2023,17,65
Bruant des neiges,2022,3,0
Bruant des roseaux,2024,51,110
Bruant jaune,2018,0,2
Bruant proyer,2023,14,9
Bruant zizi,2020,2,9
Busard cendré,2023,1,5
Busard des roseaux,2024,97,154
Busard Saint-Martin,2024,26,91
Buse variable,2024,129,499
Butor étoilé,2016,0,5
Caille des blés,2016,0,3
Canard chipeau,2024,1,10
Canard colvert,2024,68,185
Canard de Barbarie,2023,1,0
Canard mandarin,2009,0,5
Canard pilet,2023,3,13
Canard siffleur,2023,1,2
Canard souchet,2024,14,21
Chardonneret élégant,2024,78,227
Chevalier aboyeur,2024,14,10
Chevalier arlequin,2023,7,1
Chevalier culblanc,2024,19,31
Chevalier gambette,2024,13,11
Chevalier guignette,2024,22,35
Chevalier sylvain,2013,0,6
Chevêche d'Athéna,2017,0,12
Chouette hulotte,2023,7,58
Cigogne blanche,2024,414,734
Cigogne noire,2024,17,16
Cincle plongeur (C.c.cinclus),2012,0,1
Circaète Jean-le-Blanc,2021,5,15
Cisticole des joncs,2024,50,106
Combattant varié,2023,4,1
Corneille noire,2024,181,547
Coucou geai,2012,0,1
Coucou gris,2023,2,23
Courlis cendré,2024,20,31
Courlis corlieu,2009,0,1
Crabier chevelu,2021,5,8
Cygne chanteur,2023,12,0
Cygne noir,2024,6,24
Cygne siffleur,2011,0,32
Cygne tuberculé,2024,44,67
Échasse blanche,2024,7,5
Effraie des clochers,2024,13,36
Élanion blanc,2024,133,123
Engoulevent d'Europe,2014,0,8
Épervier d'Europe,2024,13,83
Étourneau sansonnet,2024,76,271
Faisan de Colchide,2024,24,116
Faisan vénéré,2010,0,1
Faucon crécerelle,2024,25,76
Faucon émerillon,2024,13,21
Faucon hobereau,2021,5,21
Faucon pèlerin,2024,12,23
Fauvette à tête noire,2024,94,218
Fauvette des jardins,2016,0,9
Fauvette grisette,2022,7,32
Fauvette pitchou,2019,2,13
Flamant rose,2023,10,0
Foulque macroule,2019,1,21
Fuligule milouin,2015,0,1
Fuligule milouinan,2010,0,1
Gallinule poule-d'eau,2024,30,175
Geai des chênes,2023,41,272
Gobemouche gris,2023,2,26
Gobemouche noir,2022,3,62
Goéland à bec cerclé,2024,8,0
Goéland argenté,2024,3,1
Goéland brun,2024,47,79
Goéland cendré,2024,48,30
Goéland leucophée,2024,62,112
Goéland marin,2024,15,14
Goéland pontique,2021,1,0
Gorgebleue à miroir,2024,1,0
Grand Corbeau,2022,6,21
Grand Cormoran,2024,85,166
Grande Aigrette,2024,149,288
Grand Gravelot,2023,7,1
Grand Labbe,2009,0,1
Grèbe castagneux,2021,1,14
Grèbe huppé,2015,0,20
Grimpereau des jardins,2023,35,184
Grive draine,2022,3,12
Grive litorne,2022,3,6
Grive mauvis,2023,14,61
Grive musicienne,2024,53,232
Grosbec casse-noyaux,2022,1,45
Guêpier d'Europe,2022,4,5
Guifette moustac,2019,1,1
Guifette noire,2019,2,0
Héron cendré,2024,131,397
Héron garde-boeufs,2024,186,357
Héron pourpré,2024,10,19
Hibou des marais,2017,0,6
Hirondelle de fenêtre,2023,11,40
Hirondelle de rivage,2024,7,11
Hirondelle rustique,2024,54,163
Huppe fasciée,2023,4,10
Hypolaïs polyglotte,2023,5,52
Ibis falcinelle,2024,66,12
Ibis sacré,2009,0,1
Léiothrix jaune,2024,11,2
Linotte mélodieuse,2024,14,29
Locustelle tachetée,2017,0,5
Loriot d'Europe,2023,19,106
Martinet noir,2023,10,62
Martin-pêcheur d'Europe,2023,26,66
Merle à plastron,2008,0,1
Merle noir,2024,124,532
Mésange à longue queue,2023,19,167
Mésange bleue,2023,64,327
Mésange charbonnière,2023,93,468
Mésange huppée,2023,8,103
Mésange noire,2020,1,25
Mésange nonnette,2023,35,203
Milan noir,2024,100,250
Milan royal,2024,132,222
Moineau domestique,2024,89,199
Moineau friquet,2024,42,18
Mouette de Sabine,2023,13,0
Mouette mélanocéphale,2024,52,33
Mouette pygmée,2024,29,16
Mouette rieuse,2024,92,182
Mouette tridactyle,2023,13,7
Océanite culblanc,2023,2,15
Océanite tempête,2023,1,1
Oedicnème criard,2023,3,3
Oie cendrée,2023,7,40
Oie rieuse,2022,1,0
Petit-duc scops,2015,0,5
Petit Gravelot,2022,2,2
Phalarope à bec large,2023,15,0
Phragmite des joncs,2023,1,6
Pic épeiche,2023,36,189
Pic épeichette,2023,4,44
Pic noir,2023,11,82
Pic vert,2024,53,277
Pie bavarde,2024,56,223
Pie-grièche à tête rousse,2016,0,1
Pie-grièche écorcheur,2018,0,6
Pigeon biset domestique,2023,6,14
Pigeon colombin,2023,2,19
Pigeon ramier,2024,99,330
Pinson des arbres,2024,174,654
Pinson du Nord,2024,19,64
Pipit des arbres,2021,2,21
Pipit farlouse,2024,59,216
Pipit spioncelle,2024,53,55
Plongeon catmarin,2009,0,1
Pluvier argenté,2023,4,0
Pluvier doré,2023,10,18
Pouillot à grands sourcils,2018,0,1
Pouillot de Bonelli,2010,0,1
Pouillot fitis,2021,5,12
Pouillot ibérique,2016,0,1
Pouillot véloce,2024,100,256
Râle d'eau,2023,22,60
Rémiz penduline,2016,0,2
Roitelet à triple bandeau,2024,19,98
Roitelet huppé,2019,2,2
Rollier d'Europe,2011,0,1
Rossignol philomèle,2022,6,5
Rougegorge familier,2024,157,516
Rougequeue à front blanc,2022,2,4
Rougequeue noir,2023,26,102
Rousserolle effarvatte,2023,8,25
Sarcelle d'été,2023,5,9
Sarcelle d'hiver,2023,10,37
Serin cini,2023,5,32
Sittelle torchepot,2023,38,272
Spatule blanche,2024,62,60
Sterne arctique,2023,2,0
Sterne caugek,2022,1,1
Sterne hansel,2022,1,0
Sterne pierregarin,2019,1,2
Tadorne casarca,2018,0,1
Tadorne de Belon,2024,9,5
Tarier des prés,2019,2,10
Tarier pâtre,2024,55,91
Tarin des aulnes,2024,19,121
Torcol fourmilier,2017,0,3
Tournepierre à collier,2019,1,0
Tourterelle des bois,2021,2,6
Tourterelle turque,2024,61,240
Traquet motteux,2023,7,18
Troglodyte mignon,2024,65,362
Vanneau huppé,2024,64,159
Vautour fauve,2024,19,30
Verdier d'Europe,2023,34,255
