frname,lastobs,newcount,oldcount
Accenteur mouchet,2018,0,7
Aigle botté,2018,0,1
Aigle royal,2022,4,15
Aigrette garzette,2015,0,3
Alouette lulu,2016,0,6
Autour des palombes,2019,1,4
Bécasse des bois,2020,1,6
Bec-croisé des sapins,2022,1,4
Bergeronnette des ruisseaux,2023,30,47
Bergeronnette grise,2023,37,77
Bergeronnette printanière,2018,0,1
Bernache du Canada,2014,0,11
Bondrée apivore,2022,2,7
Bouvreuil pivoine,2023,8,8
Bruant fou,2023,3,2
Bruant zizi,2016,0,9
Busard des roseaux,2018,0,1
Buse variable,2023,6,19
Canard carolin,2018,0,5
Canard colvert,2023,47,120
Canard mandarin,2017,0,3
Cassenoix moucheté,2012,0,5
Chardonneret élégant,2023,16,77
Chevalier guignette,2019,1,1
Chevêche d'Athéna,2009,0,3
Chevêchette d'Europe,2021,1,0
Chocard à bec jaune,2012,0,2
Choucas des tours,2020,12,17
Chouette hulotte,2021,7,14
Cincle plongeur (C.c.cinclus),2023,32,47
Circaète Jean-le-Blanc,2023,4,31
Corneille noire,2023,4,11
Coucou gris,2023,10,30
Crave à bec rouge,2020,1,0
Cygne tuberculé,2023,33,102
Engoulevent d'Europe,2018,0,5
Épervier d'Europe,2023,5,16
Étourneau sansonnet,2020,1,4
Faisan de Colchide,2010,0,1
Faucon crécerelle,2020,2,17
Faucon émerillon,2018,0,1
Faucon hobereau,2018,0,2
Faucon pèlerin,2023,3,5
Fauvette à tête noire,2023,93,138
Fauvette mélanocéphale,2022,8,39
Fauvette passerinette,2022,10,8
Fauvette pitchou,2012,0,4
Foulque macroule,2010,0,4
Gallinule poule-d'eau,2018,0,11
Geai des chênes,2023,16,82
Gobemouche noir,2018,0,1
Goéland leucophée,2023,7,22
Grand Corbeau,2023,21,28
Grand Cormoran,2023,7,17
Grand-duc d'Europe,2021,2,9
Grèbe castagneux,2012,0,1
Grimpereau des bois,2020,1,3
Grimpereau des jardins,2023,16,42
Grive draine,2023,13,47
Grive musicienne,2023,9,16
Grosbec casse-noyaux,2018,0,10
Guêpier d'Europe,2022,4,5
Héron cendré,2022,6,24
Héron garde-boeufs,2010,0,2
Hirondelle de fenêtre,2023,18,50
Hirondelle de rivage,2015,0,1
Hirondelle de rochers,2023,47,110
Hirondelle rustique,2022,3,18
Huppe fasciée,2020,2,3
Hypolaïs polyglotte,2011,0,6
Linotte mélodieuse,2022,1,1
Martinet à ventre blanc,2022,3,6
Martinet noir,2023,23,36
Martinet pâle,2017,0,1
Martin-pêcheur d'Europe,2010,0,2
Merle noir,2023,68,166
Mésange à longue queue,2023,15,41
Mésange bleue,2023,34,85
Mésange charbonnière,2023,44,107
Mésange huppée,2023,38,79
Mésange noire,2023,25,102
Mésange nonnette,2014,0,4
Milan noir,2022,1,1
Milan royal,2023,1,0
Moineau cisalpin,2023,3,33
Moineau domestique,2023,18,19
Monticole bleu,2018,0,8
Monticole de roche,2007,0,3
Perdrix bartavelle,2009,0,2
Perdrix grise,2012,0,1
Perdrix rouge,2011,0,3
Perruche à collier,2016,0,1
Petit-duc scops,2022,2,8
Pic épeiche,2021,7,14
Pic épeichette,2009,0,2
Pic noir,2023,5,13
Pic vert,2023,6,39
Pie bavarde,2023,11,19
Pie-grièche écorcheur,2017,0,2
Pigeon biset domestique,2023,22,52
Pigeon ramier,2023,5,29
Pinson des arbres,2023,95,236
Pinson du Nord,2015,0,1
Pipit des arbres,2016,0,4
Pouillot de Bonelli,2023,23,49
Pouillot fitis,2017,0,1
Pouillot véloce,2022,10,30
Roitelet à triple bandeau,2023,29,63
Roitelet huppé,2021,4,14
Rossignol philomèle,2022,2,7
Rougegorge familier,2023,82,212
Rougequeue à front blanc,2022,1,3
Rougequeue noir,2022,10,47
Serin cini,2023,3,26
Sittelle torchepot,2022,3,5
Tarier pâtre,2022,1,5
Tarin des aulnes,2022,4,10
Tichodrome échelette,2020,3,1
Torcol fourmilier,2011,0,6
Tourterelle des bois,2009,0,2
Tourterelle turque,2022,2,6
Traquet motteux,2012,0,3
Troglodyte mignon,2022,7,42
Vautour fauve,2011,0,1
Venturon montagnard,2016,0,1
Verdier d'Europe,2023,7,25
